#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.130397e-02       4.000930e-04       4.376207e-03       1.862861e-02       5.260626e-03       1.043524e-02
          10       3.895664e-02       1.323760e-03       1.553485e-02       6.871059e-02       1.265567e-02       3.990299e-02
          20       4.097436e-02       8.911278e-03       1.934677e-02       8.644754e-02       2.417943e-02       6.379617e-02
          30       6.868700e-02       7.813582e-03       3.570540e-02       1.297555e-01       4.761165e-02       8.315673e-02
          40       4.186421e-02       1.060526e-02       2.785383e-02       9.590179e-02       5.135679e-02       6.523251e-02
          50       2.961491e-02       8.554551e-03       1.954228e-02       9.778377e-02       2.504692e-02       5.718871e-02
          60       6.174229e-02       8.701523e-03       2.912669e-02       1.004298e-01       5.238895e-02       6.984431e-02
          70       7.545319e-02       4.508838e-03       3.690152e-02       1.096008e-01       6.089424e-02       7.782522e-02
          80       5.532000e-02       5.963992e-03       2.911447e-02       1.038989e-01       7.011209e-02       8.616710e-02
          90       3.372075e-02       1.099690e-02       1.954115e-02       8.659316e-02       3.356045e-02       5.855924e-02
         100       5.726232e-02       3.200045e-03       3.170696e-02       1.379810e-01       3.415532e-02       8.069051e-02
         110       6.902520e-02       9.254074e-03       3.808817e-02       1.214972e-01       5.352100e-02       8.793596e-02
         120       7.289007e-02       8.103043e-03       3.942280e-02       1.391064e-01       5.886836e-02       1.057439e-01
         130       3.460799e-02       1.254620e-02       2.206416e-02       1.385172e-01       4.065380e-02       8.141342e-02
         140       4.058665e-02       6.161758e-03       2.454636e-02       1.274857e-01       5.092740e-02       7.625480e-02
         150       4.726746e-02       4.294912e-03       2.458337e-02       7.969372e-02       4.134490e-02       6.138329e-02
         160       4.490518e-02       4.139288e-03       2.446930e-02       8.136199e-02       4.012469e-02       6.039245e-02
         170       3.868486e-02       9.150046e-03       2.121827e-02       9.497044e-02       4.397603e-02       6.753548e-02
         180       2.916518e-02       7.943776e-03       1.694634e-02       9.087231e-02       4.501404e-02       6.387507e-02
         190       6.961037e-02       2.902990e-03       3.313810e-02       1.243144e-01       5.338533e-02       8.442246e-02
         200       7.900798e-02       8.777794e-03       4.063154e-02       1.357467e-01       4.080671e-02       9.441155e-02
         210       8.601579e-02       2.287460e-03       4.386403e-02       1.244430e-01       6.548488e-02       9.186040e-02
         220       5.854902e-02       9.382712e-03       3.262314e-02       1.158988e-01       1.860302e-02       7.825875e-02
         230       6.305753e-02       1.088419e-02       3.090277e-02       1.074690e-01       5.333188e-02       8.469140e-02
         240       6.893458e-02       6.815584e-03       3.191330e-02       1.120084e-01       4.887456e-02       8.387265e-02
         250       5.704537e-02       6.510168e-03       3.041969e-02       1.239028e-01       3.381112e-02       8.317075e-02
         260       5.512328e-02       8.926308e-03       2.567857e-02       1.103560e-01       5.130638e-02       7.954858e-02
         270       4.753392e-02       6.962053e-03       2.587919e-02       1.001397e-01       3.359033e-02       6.779581e-02
         280       5.939079e-02       9.081490e-03       3.163678e-02       1.057979e-01       4.375527e-02       7.686309e-02
         290       6.368844e-02       7.109136e-03       3.429967e-02       1.156114e-01       5.643348e-02       8.803067e-02
         300       8.873167e-02       1.720256e-02       4.548025e-02       1.182589e-01       6.040585e-02       9.492105e-02
         310       6.529830e-02       1.566897e-02       3.574019e-02       1.286452e-01       4.275654e-02       7.871598e-02
         320       5.603395e-02       9.603622e-03       3.596350e-02       1.836561e-01       5.050594e-02       9.017334e-02
         330       3.901548e-02       1.947440e-02       2.963175e-02       1.474029e-01       4.560381e-02       7.758560e-02
         340       4.492771e-02       1.515074e-02       2.933072e-02       1.403884e-01       4.518430e-02       7.593743e-02
         350       4.148433e-02       1.919738e-02       2.706407e-02       1.384012e-01       2.642117e-02       7.226109e-02
         360       3.537212e-02       2.324839e-02       2.964333e-02       1.583161e-01       2.535261e-02       7.507514e-02
         370       6.509083e-02       1.704849e-02       3.294763e-02       1.932536e-01       3.656226e-02       1.047424e-01
         380       4.597743e-02       1.783517e-02       3.285878e-02       1.755936e-01       3.710519e-02       9.922534e-02
         390       4.636129e-02       2.020486e-02       3.367616e-02       2.404862e-01       4.033054e-02       1.165254e-01
         400       4.137923e-02       1.443750e-02       3.093936e-02       2.509197e-01       4.335566e-02       1.159652e-01
         410       3.504906e-02       1.666718e-02       2.737765e-02       2.317007e-01       4.461732e-02       1.072970e-01
         420       3.643247e-02       1.699271e-02       2.419799e-02       2.057495e-01       3.511080e-02       8.741351e-02
         430       3.446076e-02       1.129489e-02       2.246860e-02       1.926586e-01       4.832098e-02       8.844449e-02
         440       5.161770e-02       1.532236e-02       2.929719e-02       1.468751e-01       4.571907e-02       8.555501e-02
         450       7.084023e-02       1.480837e-02       3.373635e-02       1.278350e-01       4.948036e-02       7.978744e-02
         460       6.638794e-02       1.893031e-02       3.594026e-02       1.162421e-01       5.226831e-02       7.961808e-02
         470       6.966743e-02       1.616081e-02       3.513555e-02       1.145104e-01       4.234790e-02       6.953329e-02
         480       7.064281e-02       2.051177e-02       3.883442e-02       1.067043e-01       5.020435e-02       7.547503e-02
         490       5.523821e-02       1.775960e-02       3.390020e-02       1.029409e-01       4.625928e-02       7.060815e-02
         500       8.206497e-02       1.038430e-02       3.968110e-02       1.134841e-01       3.795415e-02       7.990021e-02
         510       8.428140e-02       1.171974e-02       4.193947e-02       9.333066e-02       5.879579e-02       8.179833e-02
         520       9.710124e-02       9.171420e-03       4.779035e-02       1.075186e-01       5.589733e-02       8.476613e-02
         530       9.051233e-02       8.912211e-03       4.399260e-02       1.208740e-01       3.401058e-02       8.405189e-02
         540       7.224988e-02       7.813070e-03       3.577157e-02       1.242272e-01       3.122732e-02       7.459955e-02
         550       5.147002e-02       5.862057e-03       3.014116e-02       9.163420e-02       3.543435e-02       6.664706e-02
         560       6.464557e-02       8.667568e-03       3.101156e-02       1.009690e-01       2.773379e-02       6.551809e-02
         570       4.535115e-02       7.155013e-03       2.592174e-02       8.366122e-02       4.408385e-02       6.032870e-02
         580       6.641962e-02       6.467193e-03       2.757170e-02       1.189588e-01       2.820752e-02       6.518738e-02
         590       5.704652e-02       1.336762e-03       2.228770e-02       1.228912e-01       2.999795e-02       6.701001e-02
         600       4.031474e-02       3.361406e-03       1.929643e-02       9.856218e-02       3.415842e-02       6.692458e-02
         610       4.112911e-02       1.104217e-02       2.195425e-02       8.637925e-02       3.046815e-02       6.069225e-02
         620       4.319949e-02       6.446221e-03       2.481534e-02       1.254624e-01       2.965408e-02       7.235975e-02
         630       6.543689e-02       7.402210e-03       3.381157e-02       1.154856e-01       5.186025e-02       7.708732e-02
         640       6.789114e-02       8.819004e-03       2.951094e-02       1.117113e-01       5.302769e-02       7.484880e-02
         650       4.903838e-02       1.168108e-02       2.363095e-02       7.924115e-02       4.916535e-02       5.907629e-02
         660       3.764627e-02       1.130270e-02       1.858928e-02       7.459259e-02       3.177185e-02       5.615953e-02
         670       3.009128e-02       8.497914e-03       1.918968e-02       8.051619e-02       2.370022e-02       4.760689e-02
         680       3.146938e-02       9.234812e-03       1.836353e-02       7.599845e-02       2.793365e-02       4.550214e-02
         690       4.042671e-02       8.520248e-03       2.403280e-02       1.069472e-01       2.160102e-02       5.653729e-02
         700       3.375710e-02       1.119697e-02       1.850796e-02       1.117789e-01       3.150418e-02       6.630932e-02
         710       4.193363e-02       7.105325e-03       1.871954e-02       9.440731e-02       2.549375e-02       7.058244e-02
         720       1.918438e-02       5.869726e-03       1.459077e-02       8.026611e-02       2.490845e-02       6.089051e-02
         730       2.464613e-02       4.620898e-03       1.577630e-02       7.040829e-02       3.175300e-02       4.729714e-02
         740       3.459380e-02       9.198683e-03       2.338798e-02       9.502405e-02       5.210051e-02       7.249793e-02
         750       3.888847e-02       6.279836e-03       2.243030e-02       8.793706e-02       3.974289e-02       6.180458e-02
         760       3.755849e-02       1.120989e-02       2.155427e-02       8.872653e-02       4.792927e-02       6.437210e-02
         770       3.899934e-02       3.758240e-03       2.387803e-02       7.943658e-02       3.319243e-02       6.052335e-02
