#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       9.554580e-03       1.610968e-03       4.290784e-03       1.920466e-02       3.065015e-03       1.203659e-02
          10       5.511834e-03       1.360285e-03       3.116340e-03       1.542841e-02       6.069488e-03       1.096551e-02
          20       5.339150e-03       9.927794e-04       2.744406e-03       1.666192e-02       4.390936e-03       9.746152e-03
          30       3.060862e-03       5.294181e-04       2.197438e-03       1.136554e-02       3.006170e-03       7.077981e-03
          40       8.629163e-03       1.115409e-03       3.728257e-03       1.105180e-02       4.597735e-03       6.961942e-03
          50       7.719092e-03       7.037182e-04       3.626963e-03       2.013921e-02       5.655760e-03       1.029519e-02
          60       7.236000e-03       9.301058e-04       4.431899e-03       2.313898e-02       7.549574e-03       1.433110e-02
          70       1.416946e-02       1.582998e-03       6.023498e-03       2.385115e-02       7.394975e-03       1.391370e-02
          80       8.088503e-03       1.318966e-03       4.112193e-03       1.558210e-02       8.561965e-03       1.210590e-02
          90       6.040463e-03       1.620790e-03       3.974009e-03       1.477463e-02       6.774426e-03       1.059262e-02
         100       8.365765e-03       1.722743e-03       4.228618e-03       1.393146e-02       4.471688e-03       9.405203e-03
         110       7.260104e-03       9.105298e-04       4.258179e-03       1.386125e-02       3.271000e-03       8.458226e-03
         120       6.217006e-03       1.180091e-03       3.869363e-03       1.831637e-02       8.828667e-03       1.181883e-02
         130       5.030055e-03       1.496439e-03       3.507103e-03       1.561887e-02       7.673214e-03       1.123998e-02
         140       4.059002e-03       1.173492e-03       2.745107e-03       1.433107e-02       6.677957e-03       9.649831e-03
         150       4.101921e-03       7.751819e-04       2.185853e-03       1.116403e-02       5.144263e-03       7.548902e-03
         160       5.543721e-03       1.524601e-03       3.047924e-03       1.121493e-02       5.487752e-03       8.757183e-03
         170       8.672533e-03       6.466581e-04       3.688565e-03       2.337535e-02       4.954233e-03       1.233960e-02
         180       1.349059e-02       9.714879e-04       6.616999e-03       2.928976e-02       7.603119e-03       1.738030e-02
         190       1.345475e-02       1.328142e-03       6.546317e-03       2.810044e-02       6.548782e-03       1.707544e-02
         200       1.618580e-02       2.090998e-03       7.238736e-03       2.566252e-02       5.992068e-03       1.502094e-02
         210       1.499304e-02       3.685288e-03       7.097187e-03       2.665473e-02       3.631444e-03       1.578307e-02
         220       1.839683e-02       3.731279e-03       8.764922e-03       3.195489e-02       3.542485e-03       1.707854e-02
         230       1.159069e-02       1.890933e-03       5.833963e-03       2.553548e-02       3.978782e-03       1.537774e-02
         240       1.779461e-02       2.527886e-03       7.242494e-03       2.618376e-02       4.637821e-03       1.425234e-02
         250       1.636424e-02       2.962907e-03       6.873052e-03       2.869300e-02       6.056946e-03       1.445995e-02
         260       1.181013e-02       1.172707e-03       4.655269e-03       1.419441e-02       5.095988e-03       9.204586e-03
         270       1.384973e-02       1.061665e-03       6.181148e-03       1.908108e-02       5.895159e-03       1.232788e-02
         280       9.368807e-03       1.742807e-03       4.825063e-03       1.438812e-02       4.852865e-03       9.157963e-03
         290       5.601780e-03       1.133576e-03       2.879503e-03       1.123879e-02       4.475742e-03       9.108064e-03
         300       3.548565e-03       1.094735e-03       2.425994e-03       1.462199e-02       5.908874e-03       9.469045e-03
         310       6.186878e-03       8.043824e-04       2.760436e-03       9.181099e-03       5.517001e-03       7.138494e-03
         320       7.106674e-03       1.180491e-03       3.336198e-03       1.641671e-02       5.405008e-03       8.738856e-03
         330       4.641873e-03       1.251066e-03       2.861923e-03       1.721449e-02       4.197619e-03       8.546598e-03
         340       4.903438e-03       1.374554e-03       2.514478e-03       1.456097e-02       5.112149e-03       9.178413e-03
         350       9.131730e-03       1.339709e-03       3.675169e-03       1.408200e-02       4.111239e-03       8.927764e-03
