#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.693390e-02       1.276498e-03       6.504037e-03       3.705324e-02       1.359658e-02       2.362709e-02
          10       1.632456e-02       2.203166e-03       7.913413e-03       4.943737e-02       1.127368e-02       2.998388e-02
          20       6.937634e-02       8.648288e-03       2.875556e-02       9.003732e-02       5.158025e-02       6.609775e-02
          30       4.181534e-02       5.169675e-03       2.125858e-02       1.131735e-01       6.061374e-02       8.567936e-02
          40       6.808514e-02       5.891191e-03       3.826291e-02       1.111504e-01       5.442072e-02       8.533684e-02
          50       6.266641e-02       9.234418e-03       2.934837e-02       1.223430e-01       4.325479e-02       7.256718e-02
          60       3.448888e-02       5.493248e-03       1.925742e-02       8.886874e-02       2.885640e-02       5.423930e-02
          70       4.695891e-02       7.199663e-03       2.563303e-02       8.350146e-02       3.649919e-02       6.330708e-02
          80       4.112429e-02       1.387541e-03       1.830880e-02       9.283690e-02       2.906842e-02       5.261492e-02
          90       5.788950e-02       8.019056e-04       2.809014e-02       1.395386e-01       3.767289e-02       7.580279e-02
         100       7.166875e-02       1.083087e-02       3.592055e-02       1.449562e-01       4.032215e-02       8.347060e-02
         110       4.912813e-02       1.024607e-02       2.684874e-02       1.092681e-01       2.537287e-02       7.174712e-02
         120       4.004036e-02       7.419938e-03       2.274339e-02       1.036675e-01       3.993761e-02       7.112556e-02
         130       3.534305e-02       6.344968e-03       1.924983e-02       1.080917e-01       4.440470e-02       7.610127e-02
         140       4.926290e-02       8.797613e-03       2.223848e-02       9.937202e-02       4.376708e-02       7.174939e-02
         150       7.424713e-02       5.083245e-03       3.097227e-02       8.979920e-02       3.954024e-02       6.787974e-02
         160       7.408584e-02       8.298595e-03       3.503264e-02       9.932816e-02       5.756945e-02       7.683020e-02
         170       8.168868e-02       4.047055e-03       3.309268e-02       1.197515e-01       3.681325e-02       8.697608e-02
         180       3.050780e-02       1.128538e-02       1.999684e-02       1.092608e-01       6.348054e-02       7.943516e-02
         190       2.970973e-02       1.015939e-02       2.071284e-02       1.313235e-01       5.327783e-02       8.516801e-02
         200       5.099794e-02       1.341570e-02       2.553232e-02       9.505606e-02       4.729516e-02       7.563854e-02
         210       7.206963e-02       6.291898e-03       3.224298e-02       1.088018e-01       4.974127e-02       7.778940e-02
         220       6.954463e-02       6.593286e-03       3.825801e-02       1.047266e-01       5.392919e-02       8.159902e-02
         230       6.021767e-02       1.431624e-02       3.396772e-02       9.173568e-02       3.704473e-02       7.185702e-02
         240       8.221660e-02       1.176386e-02       4.376305e-02       1.249479e-01       4.098950e-02       8.949698e-02
         250       8.640357e-02       4.859657e-03       4.630508e-02       1.584472e-01       3.722937e-02       1.012164e-01
         260       7.883897e-02       7.817101e-03       4.254779e-02       1.241944e-01       3.095654e-02       8.576978e-02
         270       6.307655e-02       1.685641e-02       4.025401e-02       1.167367e-01       4.592955e-02       8.613336e-02
         280       4.847059e-02       1.394036e-02       2.975269e-02       1.002640e-01       3.424199e-02       7.409775e-02
         290       5.286142e-02       4.439599e-03       2.389245e-02       9.523635e-02       4.846220e-02       7.844913e-02
         300       3.973156e-02       1.402035e-02       2.343856e-02       9.664967e-02       4.908610e-02       8.070591e-02
         310       4.004124e-02       1.088655e-02       2.338196e-02       8.299284e-02       3.658442e-02       6.902005e-02
         320       5.937925e-02       6.504048e-03       2.887865e-02       9.885429e-02       4.726836e-02       7.021451e-02
         330       4.374601e-02       4.393156e-03       2.323691e-02       7.603230e-02       3.461094e-02       5.611999e-02
         340       2.430219e-02       1.422915e-02       1.726779e-02       6.844718e-02       3.654878e-02       5.729331e-02
         350       3.067993e-02       3.718155e-03       1.950063e-02       9.230479e-02       2.917563e-02       6.165029e-02
         360       2.952745e-02       1.091220e-02       1.604973e-02       1.227645e-01       4.075872e-02       6.853247e-02
         370       7.960668e-02       1.208469e-02       4.438478e-02       1.334264e-01       8.381661e-02       1.028268e-01
         380       4.951539e-02       2.009883e-02       3.119802e-02       1.032946e-01       3.522527e-02       7.499939e-02
         390       5.192764e-02       1.218179e-02       2.644456e-02       1.005767e-01       3.750551e-02       7.799851e-02
         400       4.373325e-02       5.918255e-03       2.557128e-02       9.776034e-02       3.992061e-02       7.292891e-02
         410       7.427411e-02       1.147001e-02       3.794898e-02       1.261289e-01       3.611797e-02       9.377306e-02
         420       5.600851e-02       1.585222e-02       3.420484e-02       1.051812e-01       6.256802e-02       8.231499e-02
         430       5.894246e-02       1.832711e-02       3.428344e-02       1.550455e-01       3.770443e-02       8.417570e-02
         440       5.529813e-02       8.477134e-03       3.368531e-02       1.069827e-01       3.709264e-02       7.382568e-02
         450       7.455701e-02       1.294265e-02       3.905056e-02       1.082131e-01       6.595550e-02       8.559225e-02
         460       5.379965e-02       1.496338e-02       3.249130e-02       1.091676e-01       5.773770e-02       8.532730e-02
         470       4.380881e-02       1.012496e-02       2.489112e-02       1.214086e-01       6.552267e-02       9.179803e-02
         480       3.576053e-02       1.342541e-02       2.156418e-02       9.135039e-02       6.064825e-02       7.387709e-02
         490       3.497407e-02       1.211282e-02       2.381956e-02       1.226756e-01       4.555734e-02       7.407707e-02
         500       5.264730e-02       1.308052e-02       3.309213e-02       1.522306e-01       5.783192e-02       9.082527e-02
         510       6.157243e-02       4.999551e-03       2.892044e-02       1.441095e-01       4.498210e-02       8.527498e-02
         520       4.775092e-02       2.336791e-03       2.505789e-02       1.188428e-01       4.752095e-02       7.327027e-02
         530       4.588957e-02       4.323223e-03       2.514468e-02       9.564834e-02       6.212815e-02       7.766011e-02
         540       4.703237e-02       3.401738e-03       2.713271e-02       1.197409e-01       5.589756e-02       8.118478e-02
         550       6.537503e-02       4.624113e-03       3.307721e-02       1.099816e-01       5.552137e-02       8.641888e-02
         560       6.273642e-02       2.982798e-03       3.133870e-02       1.248625e-01       5.777974e-02       8.403553e-02
         570       5.683364e-02       5.809229e-03       2.872639e-02       1.214440e-01       5.010329e-02       8.350027e-02
         580       7.345667e-02       5.057377e-03       3.063891e-02       1.240498e-01       4.751501e-02       8.629612e-02
         590       7.690369e-02       2.843358e-03       3.363955e-02       1.140290e-01       3.954913e-02       8.042604e-02
         600       6.860880e-02       5.434746e-03       3.802355e-02       1.178690e-01       5.901974e-02       8.257679e-02
         610       6.289115e-02       3.993016e-03       2.627861e-02       1.102058e-01       4.759148e-02       8.455246e-02
         620       4.565190e-02       1.066872e-02       2.403317e-02       9.356577e-02       4.219074e-02       7.312942e-02
         630       5.646796e-02       1.006031e-02       2.797945e-02       1.075681e-01       4.993350e-02       8.234326e-02
         640       5.831514e-02       9.196428e-03       3.125995e-02       1.231232e-01       6.168726e-02       8.633735e-02
         650       4.332863e-02       1.463789e-02       2.488063e-02       1.065125e-01       4.839612e-02       7.841583e-02
         660       4.017291e-02       1.458285e-02       2.919587e-02       1.020883e-01       5.012667e-02       7.735774e-02
         670       3.679567e-02       1.874672e-02       2.518759e-02       1.054245e-01       6.207169e-02       8.014135e-02
         680       4.454058e-02       3.381106e-03       2.634502e-02       8.519372e-02       5.198834e-02       6.583301e-02
         690       3.999206e-02       6.378518e-03       2.375878e-02       7.978531e-02       3.365264e-02       5.555497e-02
         700       3.655240e-02       6.378777e-03       2.295576e-02       7.896018e-02       3.627282e-02       5.500105e-02
         710       4.787398e-02       7.266385e-03       3.067528e-02       1.018673e-01       5.239966e-02       7.417479e-02
         720       4.457735e-02       1.510206e-02       2.924093e-02       1.050591e-01       4.632984e-02       7.551971e-02
         730       6.123831e-02       1.355595e-02       3.011151e-02       1.094159e-01       4.390563e-02       9.020793e-02
         740       4.351914e-02       1.043879e-02       2.597476e-02       1.242556e-01       4.383231e-02       8.820920e-02
         750       6.642803e-02       1.433625e-02       3.802763e-02       1.372889e-01       6.852711e-02       8.605920e-02
         760       5.657863e-02       8.723339e-03       3.340775e-02       1.019513e-01       5.956621e-02       7.621479e-02
         770       5.028202e-02       1.719689e-02       2.925211e-02       1.031788e-01       4.216126e-02       7.097753e-02
         780       5.615383e-02       1.054431e-02       2.989573e-02       9.665194e-02       4.081542e-02       7.169939e-02
         790       6.325845e-02       9.067787e-03       3.123738e-02       1.154833e-01       4.711695e-02       7.621181e-02
         800       4.319286e-02       1.117787e-02       2.584140e-02       1.230318e-01       4.568787e-02       8.012338e-02
         810       3.566612e-02       9.766341e-03       1.995138e-02       1.142422e-01       4.639071e-02       7.752295e-02
         820       4.623658e-02       1.165816e-02       2.466666e-02       1.222173e-01       3.818887e-02       7.109926e-02
         830       3.663329e-02       6.909755e-03       2.537948e-02       1.373960e-01       4.804222e-02       7.948821e-02
         840       4.566397e-02       8.539431e-03       2.582272e-02       1.237582e-01       4.790534e-02       8.018019e-02
         850       4.724892e-02       1.067113e-02       2.801695e-02       1.239845e-01       4.456133e-02       7.398086e-02
         860       4.143624e-02       5.879619e-03       1.965136e-02       9.703237e-02       3.488309e-02       6.304878e-02
         870       3.166327e-02       7.191617e-03       1.754193e-02       7.824570e-02       2.081265e-02       5.715894e-02
         880       4.120358e-02       1.624772e-03       2.270728e-02       1.035394e-01       2.393064e-02       6.210568e-02
         890       6.825479e-02       6.044718e-03       3.469611e-02       9.959118e-02       3.712157e-02       7.449449e-02
         900       6.013223e-02       6.648081e-03       3.054797e-02       1.062267e-01       4.197428e-02       7.513342e-02
         910       8.050348e-02       5.420082e-03       3.862646e-02       1.303981e-01       4.037723e-02       8.363913e-02
         920       8.593054e-02       9.556308e-03       3.744150e-02       1.318518e-01       3.099991e-02       7.362638e-02
         930       7.014835e-02       6.506191e-03       3.122847e-02       1.237548e-01       2.165086e-02       8.182949e-02
         940       6.409821e-02       8.961979e-03       3.069315e-02       1.394771e-01       4.175045e-02       8.263855e-02
         950       6.553012e-02       7.027067e-03       2.837309e-02       9.428518e-02       3.866990e-02       7.004010e-02
         960       4.131705e-02       1.145486e-02       2.307341e-02       1.007366e-01       3.496371e-02       6.440268e-02
         970       4.710030e-02       8.947127e-03       2.063707e-02       7.803538e-02       3.125616e-02       5.852599e-02
         980       3.290988e-02       1.156054e-02       1.869292e-02       7.694015e-02       2.523056e-02       5.536530e-02
         990       5.395397e-02       1.154715e-02       2.796932e-02       8.527679e-02       1.613985e-02       6.195576e-02
        1000       4.829015e-02       1.270028e-02       2.831890e-02       1.233636e-01       2.152367e-02       7.092729e-02
        1010       6.431362e-02       7.616162e-03       3.342823e-02       9.252503e-02       3.100407e-02       7.163448e-02
        1020       9.014896e-02       1.491043e-02       5.027418e-02       1.287882e-01       7.658092e-02       1.032129e-01
        1030       8.021016e-02       9.027796e-03       4.022052e-02       1.300059e-01       4.860268e-02       9.226925e-02
        1040       5.253759e-02       2.533344e-03       3.060651e-02       8.839709e-02       3.822645e-02       6.625619e-02
        1050       3.917096e-02       1.115639e-02       2.527128e-02       1.140749e-01       4.057732e-02       6.735692e-02
        1060       4.050931e-02       9.123911e-03       2.279530e-02       9.062360e-02       5.391567e-02       6.459171e-02
        1070       2.920080e-02       7.397256e-03       1.885031e-02       9.675426e-02       3.939138e-02       6.031147e-02
        1080       3.705891e-02       7.706349e-03       1.918812e-02       9.258445e-02       3.681898e-02       6.148909e-02
        1090       3.377536e-02       5.995560e-03       2.401117e-02       1.652094e-01       5.443991e-02       8.610352e-02
        1100       5.892293e-02       5.203374e-03       3.395041e-02       1.586489e-01       5.061153e-02       8.936692e-02
        1110       5.547087e-02       1.135559e-02       3.321318e-02       1.910884e-01       2.911203e-02       8.653762e-02
        1120       5.851918e-02       1.338055e-02       3.519282e-02       1.658963e-01       5.552286e-02       8.786268e-02
        1130       6.044469e-02       1.251715e-02       3.016312e-02       1.329284e-01       4.264753e-02       8.046241e-02
        1140       6.720823e-02       6.689544e-03       3.035123e-02       1.155503e-01       3.341205e-02       7.635922e-02
        1150       5.025972e-02       4.400858e-03       2.532095e-02       1.071502e-01       1.022095e-02       6.090248e-02
