#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.370229e-02       2.683793e-03       7.031836e-03       4.298085e-02       1.711997e-02       2.899406e-02
          10       5.097255e-02       5.457223e-03       1.887580e-02       1.113288e-01       1.174302e-02       4.266788e-02
          20       1.336660e-02       3.529058e-03       9.204855e-03       3.629585e-02       1.331952e-02       2.367324e-02
          30       1.021344e-02       1.195071e-03       5.486360e-03       3.149294e-02       1.128199e-02       1.896139e-02
          40       9.767747e-03       1.726524e-03       5.255145e-03       1.747373e-02       1.007828e-02       1.286275e-02
          50       4.784274e-03       2.603978e-03       3.227994e-03       2.139306e-02       4.473022e-03       1.257735e-02
          60       1.533470e-02       3.031704e-03       7.562295e-03       1.997712e-02       7.007413e-03       1.425700e-02
          70       1.606860e-02       3.347371e-03       8.049002e-03       2.282309e-02       8.223163e-03       1.526004e-02
          80       8.347248e-03       8.918767e-04       4.123158e-03       1.357264e-02       5.319617e-03       1.045909e-02
          90       7.259945e-03       2.177137e-03       4.293825e-03       1.729647e-02       6.137015e-03       1.297591e-02
         100       1.200901e-02       2.789671e-03       7.054605e-03       2.686284e-02       1.414599e-02       1.739231e-02
         110       1.620570e-02       4.253384e-03       8.416715e-03       3.099101e-02       1.105824e-02       2.092605e-02
         120       1.165011e-02       2.692195e-03       6.234508e-03       2.850318e-02       1.259254e-02       2.008890e-02
         130       1.311831e-02       2.944991e-03       8.503231e-03       3.293146e-02       1.605304e-02       2.357629e-02
         140       1.566469e-02       5.381455e-03       9.660190e-03       3.847025e-02       1.562411e-02       2.506796e-02
         150       1.531960e-02       1.606929e-03       8.380739e-03       3.804786e-02       1.559683e-02       2.533844e-02
         160       1.239381e-02       2.868115e-03       7.894549e-03       3.351690e-02       1.439373e-02       2.087190e-02
         170       8.035224e-03       3.546981e-03       5.906950e-03       2.081834e-02       1.322507e-02       1.631419e-02
         180       1.517127e-02       2.758381e-03       7.119212e-03       2.484311e-02       1.153226e-02       1.728284e-02
         190       1.212116e-02       2.333806e-03       6.290495e-03       2.483399e-02       8.647389e-03       1.700083e-02
         200       8.319389e-03       2.866536e-03       5.703387e-03       3.086158e-02       1.160419e-02       2.175766e-02
         210       7.180031e-03       3.907496e-03       5.332407e-03       3.005648e-02       8.853399e-03       1.966034e-02
         220       1.801221e-02       5.104680e-03       9.324092e-03       3.534342e-02       1.051877e-02       2.098026e-02
         230       2.492797e-02       2.252169e-03       1.128662e-02       3.474758e-02       1.751791e-02       2.468453e-02
         240       1.173936e-02       2.348231e-03       6.884817e-03       2.934478e-02       8.888598e-03       1.763234e-02
         250       1.782913e-02       4.348975e-03       8.102335e-03       3.234913e-02       1.733068e-02       2.360532e-02
         260       9.715273e-03       6.353555e-03       7.832221e-03       3.351065e-02       1.711410e-02       2.523970e-02
         270       1.448888e-02       1.191494e-03       7.913915e-03       3.889886e-02       1.746960e-02       2.392056e-02
         280       1.215536e-02       4.072667e-03       6.839878e-03       3.344849e-02       1.708352e-02       2.403421e-02
         290       1.417757e-02       7.599417e-04       6.843900e-03       3.760761e-02       1.143637e-02       2.326902e-02
         300       8.220409e-03       1.956840e-03       4.787876e-03       2.633160e-02       8.536716e-03       1.505717e-02
         310       1.199273e-02       1.410703e-03       6.922196e-03       2.535911e-02       9.258588e-03       1.599926e-02
         320       1.057601e-02       1.851139e-03       6.380280e-03       3.138255e-02       8.445024e-03       1.660094e-02
         330       8.939619e-03       2.536336e-03       4.966055e-03       3.369090e-02       1.182486e-02       1.973472e-02
         340       6.100869e-03       1.700282e-03       4.140190e-03       1.618050e-02       9.292648e-03       1.237609e-02
         350       7.023560e-03       1.150215e-03       4.605799e-03       1.867608e-02       7.391857e-03       1.454362e-02
         360       7.363022e-03       2.628056e-03       5.508536e-03       1.907946e-02       9.023509e-03       1.478174e-02
         370       1.163184e-02       1.716060e-03       5.928013e-03       3.380929e-02       7.935243e-03       1.721543e-02
         380       1.110650e-02       1.001932e-03       6.040088e-03       2.344991e-02       1.159261e-02       1.785463e-02
         390       8.678585e-03       1.314015e-03       4.684615e-03       1.566522e-02       9.100481e-03       1.270997e-02
         400       1.071959e-02       2.549826e-03       5.255869e-03       2.536946e-02       1.100666e-02       1.642746e-02
         410       1.727206e-02       1.792988e-03       7.149958e-03       3.316219e-02       1.815698e-02       2.319217e-02
         420       1.256858e-02       2.174974e-03       5.726354e-03       2.745524e-02       1.161043e-02       1.973758e-02
         430       1.144404e-02       2.551453e-03       5.731289e-03       3.209325e-02       1.030663e-02       1.865834e-02
         440       1.125475e-02       2.807672e-03       6.670240e-03       3.420715e-02       1.108356e-02       2.066556e-02
         450       1.218803e-02       8.420529e-04       5.615115e-03       2.927599e-02       5.811882e-03       1.692547e-02
         460       5.100681e-03       1.601974e-03       3.546087e-03       1.765466e-02       1.054589e-02       1.479440e-02
         470       9.897476e-03       2.919266e-03       5.532098e-03       2.082940e-02       7.307055e-03       1.280502e-02
         480       1.762699e-02       1.787042e-03       8.448493e-03       2.855423e-02       1.000344e-02       1.800514e-02
         490       7.745000e-03       2.213160e-03       4.594560e-03       2.203405e-02       1.187927e-02       1.541020e-02
         500       1.001893e-02       2.392140e-03       5.537682e-03       1.979204e-02       4.631120e-03       1.381145e-02
         510       8.422232e-03       1.634441e-03       5.561845e-03       2.023019e-02       6.072446e-03       1.361756e-02
         520       7.951455e-03       9.971488e-04       5.164883e-03       1.957466e-02       8.212668e-03       1.429221e-02
         530       1.037111e-02       1.248247e-03       4.941002e-03       2.103168e-02       8.207943e-03       1.470024e-02
         540       8.263510e-03       1.600789e-03       4.868481e-03       2.343075e-02       7.583719e-03       1.569471e-02
         550       1.411327e-02       2.232898e-03       7.055281e-03       2.625014e-02       1.163465e-02       1.963895e-02
         560       1.037924e-02       6.704502e-04       5.559192e-03       2.701543e-02       6.236942e-03       1.672944e-02
         570       6.270969e-03       3.383668e-03       4.657762e-03       2.065591e-02       1.134105e-02       1.656443e-02
         580       9.383741e-03       2.507417e-03       5.073822e-03       2.309846e-02       1.035582e-02       1.692072e-02
         590       8.071637e-03       2.776612e-03       5.952624e-03       2.578549e-02       1.000443e-02       1.669788e-02
         600       7.820052e-03       2.756777e-03       5.530447e-03       2.345342e-02       8.997297e-03       1.469008e-02
         610       1.506899e-02       4.478573e-03       7.413844e-03       2.413620e-02       9.884233e-03       1.741100e-02
         620       6.986579e-03       2.311035e-03       5.253376e-03       2.030035e-02       1.068914e-02       1.412152e-02
         630       7.633590e-03       8.213668e-04       4.591980e-03       1.565897e-02       7.024422e-03       1.070318e-02
         640       1.095196e-02       7.691675e-04       5.276557e-03       2.136947e-02       7.507281e-03       1.270812e-02
         650       9.475769e-03       1.344172e-03       4.705530e-03       2.234311e-02       9.923876e-03       1.361199e-02
         660       1.021036e-02       3.112613e-03       7.292296e-03       2.549298e-02       1.057161e-02       1.713876e-02
         670       1.060194e-02       3.942294e-03       7.757195e-03       3.229418e-02       1.089550e-02       2.022533e-02
         680       5.683348e-03       8.408995e-04       3.294883e-03       2.567262e-02       6.617346e-03       1.539094e-02
         690       9.387404e-03       1.981103e-03       5.043085e-03       2.927562e-02       6.472332e-03       1.725239e-02
         700       6.523646e-03       2.903286e-03       4.810330e-03       2.985675e-02       8.025595e-03       1.878674e-02
         710       1.373505e-02       3.418099e-03       7.460486e-03       3.104335e-02       1.495341e-02       2.268990e-02
         720       9.659283e-03       3.411849e-03       6.943127e-03       2.514230e-02       1.720500e-02       2.156872e-02
         730       1.381865e-02       3.868227e-03       7.546561e-03       2.858413e-02       1.225866e-02       2.180671e-02
         740       1.720160e-02       4.633781e-03       8.250678e-03       3.421584e-02       1.199973e-02       2.046015e-02
         750       1.462393e-02       2.305972e-03       7.276609e-03       3.056796e-02       1.263689e-02       2.243621e-02
         760       7.400608e-03       2.785373e-03       4.605385e-03       4.021383e-02       1.289858e-02       2.280078e-02
         770       6.545699e-03       1.949108e-03       5.346919e-03       2.074047e-02       7.763014e-03       1.554933e-02
         780       9.060989e-03       2.638396e-03       6.585017e-03       2.245601e-02       9.000400e-03       1.675205e-02
         790       8.153389e-03       2.130025e-03       4.611316e-03       1.872550e-02       6.274934e-03       1.481521e-02
         800       1.044220e-02       2.972272e-03       6.329575e-03       2.955235e-02       5.118426e-03       1.783725e-02
         810       9.076365e-03       3.669588e-03       5.736079e-03       2.044144e-02       1.015748e-02       1.515345e-02
         820       1.435598e-02       1.219933e-03       7.018872e-03       3.822382e-02       7.593641e-03       1.848112e-02
         830       1.475544e-02       1.968392e-03       8.710693e-03       3.251609e-02       6.943409e-03       2.146685e-02
         840       1.521686e-02       2.330138e-03       7.071621e-03       2.758120e-02       9.215837e-03       1.708456e-02
         850       1.054978e-02       1.499580e-03       6.197509e-03       2.818907e-02       1.044879e-02       1.851888e-02
         860       9.861421e-03       2.269853e-03       5.111123e-03       2.627410e-02       9.901465e-03       1.647790e-02
         870       5.002833e-03       3.459598e-03       4.006025e-03       1.863562e-02       8.173603e-03       1.447083e-02
         880       1.108119e-02       6.758427e-04       4.496482e-03       2.458413e-02       1.078487e-02       1.568906e-02
         890       6.554300e-03       2.073520e-03       4.240847e-03       1.927722e-02       1.121337e-02       1.362328e-02
         900       1.836450e-02       3.267313e-03       8.684110e-03       3.779680e-02       1.369373e-02       2.236479e-02
         910       1.065071e-02       2.573944e-03       7.139921e-03       2.604285e-02       1.348186e-02       2.146348e-02
         920       9.636240e-03       1.476701e-03       5.876127e-03       2.242133e-02       6.729962e-03       1.550201e-02
         930       6.651271e-03       1.312797e-03       4.694477e-03       2.147861e-02       6.782761e-03       1.443824e-02
         940       1.126287e-02       1.987665e-03       5.560940e-03       2.261941e-02       9.564629e-03       1.549711e-02
         950       7.223467e-03       1.532446e-03       4.927965e-03       1.926542e-02       7.146256e-03       1.526680e-02
         960       5.357810e-03       2.280306e-03       4.074858e-03       1.806659e-02       1.029695e-02       1.314200e-02
         970       8.045840e-03       1.868126e-03       4.807861e-03       2.519096e-02       9.849143e-03       1.578673e-02
         980       1.136150e-02       2.790280e-03       6.658855e-03       3.131400e-02       1.447018e-02       2.193467e-02
         990       5.759458e-03       1.542303e-03       3.895857e-03       2.583724e-02       1.096877e-02       1.873538e-02
        1000       1.117921e-02       1.462909e-03       5.386320e-03       2.442093e-02       7.570443e-03       1.613553e-02
        1010       1.156288e-02       2.679647e-03       5.916950e-03       2.195508e-02       1.074938e-02       1.752698e-02
        1020       1.096745e-02       2.475584e-03       6.416092e-03       2.683325e-02       7.195551e-03       1.973580e-02
        1030       1.092122e-02       3.753324e-03       6.287197e-03       2.725948e-02       8.899541e-03       2.045344e-02
        1040       1.043344e-02       2.313161e-03       7.280561e-03       2.376135e-02       1.020130e-02       1.828692e-02
        1050       1.001950e-02       2.287495e-03       5.395465e-03       2.702960e-02       6.348467e-03       1.716887e-02
        1060       8.733673e-03       1.072046e-03       4.502862e-03       2.864418e-02       6.140783e-03       1.486477e-02
        1070       1.212761e-02       3.491921e-03       6.347551e-03       1.952272e-02       6.867870e-03       1.396880e-02
        1080       1.252932e-02       1.752422e-03       7.709343e-03       3.386049e-02       8.969639e-03       1.920989e-02
        1090       1.343340e-02       3.886570e-03       7.903281e-03       3.157850e-02       1.231114e-02       2.154696e-02
        1100       6.867549e-03       1.956484e-03       4.628974e-03       2.301337e-02       1.081560e-02       1.741040e-02
        1110       7.076313e-03       1.843957e-03       5.165920e-03       2.624156e-02       1.336833e-02       1.967784e-02
        1120       1.205175e-02       2.105099e-03       6.941426e-03       3.133687e-02       1.023656e-02       1.883264e-02
        1130       1.640859e-02       2.129505e-03       7.068770e-03       3.402557e-02       6.237911e-03       1.815449e-02
        1140       9.932009e-03       2.204766e-03       6.021414e-03       2.320812e-02       1.293453e-02       1.888154e-02
        1150       8.905712e-03       1.173593e-03       5.146806e-03       2.464288e-02       8.366284e-03       1.548424e-02
        1160       7.054835e-03       2.962910e-03       4.961428e-03       2.708864e-02       9.764609e-03       1.764688e-02
        1170       8.514243e-03       5.791697e-03       6.991318e-03       3.180317e-02       1.086804e-02       1.847247e-02
        1180       8.131569e-03       1.264571e-03       5.561772e-03       2.530410e-02       8.517777e-03       1.437793e-02
        1190       8.470061e-03       3.279438e-03       5.672345e-03       2.386033e-02       7.976959e-03       1.634061e-02
