#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.102886e-02       8.484177e-04       6.275044e-03       1.954806e-02       1.388370e-02       1.576550e-02
          10       1.572019e-02       2.831682e-03       9.264784e-03       5.018689e-02       1.310566e-02       2.736316e-02
          20       3.899915e-02       2.389282e-03       1.853414e-02       7.629056e-02       2.432722e-02       4.382640e-02
          30       3.549035e-02       6.434155e-03       1.870284e-02       8.818747e-02       2.137023e-02       5.300945e-02
          40       2.781074e-02       4.395225e-03       1.509211e-02       4.992409e-02       1.782323e-02       3.754786e-02
          50       3.252653e-02       4.333975e-03       1.710084e-02       6.027122e-02       1.615067e-02       4.192041e-02
          60       2.796064e-02       6.370090e-03       1.747027e-02       7.730866e-02       1.617425e-02       4.074980e-02
          70       3.380590e-02       9.058173e-03       1.702243e-02       1.126041e-01       1.927737e-02       4.710624e-02
          80       1.637713e-02       3.608846e-03       8.444479e-03       6.967305e-02       1.003959e-02       2.933223e-02
          90       2.127278e-02       6.010806e-03       1.077688e-02       8.999408e-02       1.346629e-02       3.606352e-02
         100       1.996670e-02       4.903428e-03       1.096422e-02       8.323799e-02       1.466822e-02       3.665101e-02
         110       1.859850e-02       1.737410e-03       9.939695e-03       6.239235e-02       1.481029e-02       3.409484e-02
         120       1.279917e-02       4.265385e-03       7.883537e-03       5.687051e-02       1.896850e-02       3.079281e-02
         130       1.272395e-02       5.115579e-03       9.303647e-03       4.602608e-02       1.621566e-02       2.935233e-02
         140       1.293791e-02       5.437682e-03       8.566726e-03       4.281267e-02       1.893341e-02       2.893398e-02
         150       1.534047e-02       2.879102e-03       9.467038e-03       4.855309e-02       1.620686e-02       2.570375e-02
         160       1.899448e-02       3.528307e-03       1.089578e-02       4.088790e-02       1.348710e-02       2.510601e-02
         170       1.728758e-02       7.809335e-04       8.741274e-03       2.396422e-02       1.354561e-02       1.794940e-02
         180       2.058382e-02       4.161194e-03       1.083935e-02       2.627247e-02       1.392921e-02       1.990989e-02
         190       1.138872e-02       8.912975e-04       6.318780e-03       2.633682e-02       8.763772e-03       1.400646e-02
