#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       2.531074e-02       1.253858e-04       1.119314e-02       5.202951e-02       3.199675e-02       4.797940e-02
          10       3.101812e-02       7.139850e-03       1.556189e-02       8.852665e-02       2.250633e-02       5.545276e-02
          20       2.620166e-02       3.673739e-03       1.491002e-02       5.576751e-02       3.001403e-02       3.705884e-02
          30       1.093383e-02       3.407454e-03       6.472466e-03       2.207375e-02       8.819592e-03       1.519389e-02
          40       1.066202e-02       2.602452e-03       5.659188e-03       1.496451e-02       7.827912e-03       1.251677e-02
          50       1.563664e-02       6.271216e-04       8.032628e-03       2.157599e-02       1.005316e-02       1.607584e-02
          60       1.390990e-02       1.265214e-03       6.185723e-03       1.633233e-02       8.095911e-03       1.192004e-02
          70       1.409254e-02       2.195373e-03       7.516975e-03       1.682793e-02       7.796257e-03       1.387861e-02
          80       1.351627e-02       1.462966e-03       6.435112e-03       2.081889e-02       1.033750e-02       1.447949e-02
          90       9.190627e-03       9.464662e-04       4.950954e-03       1.772366e-02       8.966877e-03       1.372580e-02
         100       8.509230e-03       2.155925e-03       5.450791e-03       2.398172e-02       7.402517e-03       1.749643e-02
         110       1.551976e-02       5.763729e-03       9.639455e-03       3.356001e-02       1.791609e-02       2.268561e-02
         120       2.637215e-02       3.410505e-03       1.234941e-02       4.945161e-02       1.919984e-02       3.222250e-02
         130       3.467272e-02       4.383578e-03       1.574125e-02       7.203242e-02       2.555733e-02       4.024234e-02
         140       2.156311e-02       7.275199e-03       1.183838e-02       6.010605e-02       1.755822e-02       3.111261e-02
         150       2.175080e-02       3.582994e-03       1.058720e-02       5.544179e-02       8.527275e-03       3.415770e-02
         160       2.701695e-02       3.269481e-03       1.187957e-02       3.930391e-02       1.856215e-02       3.040802e-02
         170       1.521960e-02       3.349025e-03       8.457360e-03       3.145894e-02       1.258387e-02       2.235190e-02
         180       1.962012e-02       1.825930e-03       9.489712e-03       3.193205e-02       1.636344e-02       2.443459e-02
         190       1.608287e-02       5.242112e-03       8.847518e-03       3.421728e-02       1.421381e-02       2.201964e-02
         200       1.893395e-02       6.765687e-03       1.105230e-02       4.370444e-02       1.453857e-02       2.562558e-02
         210       1.652041e-02       5.170306e-03       1.000373e-02       4.062363e-02       1.187845e-02       2.327804e-02
         220       1.140889e-02       3.320556e-03       8.630959e-03       3.877668e-02       1.407194e-02       2.346970e-02
         230       1.279591e-02       1.492106e-03       8.302095e-03       3.805945e-02       9.714956e-03       2.234217e-02
