#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       2.088032e-02       1.002828e-06       8.844672e-03       2.724561e-02       9.409071e-03       1.977367e-02
          10       1.298220e-02       3.525321e-03       8.237165e-03       3.491562e-02       1.945974e-02       2.375365e-02
          20       8.482374e-03       3.869443e-03       5.553829e-03       2.716943e-02       9.790105e-03       1.876650e-02
          30       9.199565e-03       2.103939e-03       6.178375e-03       3.743046e-02       1.072919e-02       2.334445e-02
          40       1.733951e-02       3.647569e-03       7.878688e-03       3.657461e-02       9.323075e-03       1.967211e-02
          50       9.277160e-03       1.820222e-03       7.179515e-03       3.082203e-02       1.138434e-02       1.981887e-02
          60       1.256679e-02       4.040284e-03       7.391746e-03       2.504114e-02       6.927371e-03       1.867274e-02
          70       1.182982e-02       4.899647e-03       8.211368e-03       2.648813e-02       7.899358e-03       1.851456e-02
          80       1.384730e-02       3.586566e-03       6.460106e-03       2.264092e-02       1.237338e-02       1.715194e-02
          90       1.395674e-02       2.534110e-03       8.380229e-03       3.013324e-02       1.097850e-02       1.914332e-02
         100       1.189152e-02       1.789076e-03       6.868945e-03       3.281998e-02       1.580011e-02       2.286007e-02
         110       1.006994e-02       1.947238e-03       5.614469e-03       3.228407e-02       1.436315e-02       1.954216e-02
         120       2.011972e-02       1.877621e-03       1.050337e-02       4.788635e-02       1.945505e-02       3.016160e-02
         130       1.303359e-02       1.320843e-03       6.318199e-03       4.011592e-02       1.264404e-02       2.145125e-02
         140       1.724007e-02       3.328797e-03       8.501526e-03       4.756840e-02       1.281081e-02       2.602938e-02
         150       3.951890e-02       8.200046e-04       1.393991e-02       8.313882e-02       1.500425e-02       4.102427e-02
         160       1.036083e-02       2.524556e-03       6.312944e-03       3.394717e-02       1.107218e-02       1.875511e-02
         170       9.524387e-03       2.352880e-03       5.800058e-03       2.426976e-02       1.576396e-02       1.904123e-02
         180       9.349845e-03       2.036625e-03       6.705172e-03       2.982518e-02       8.047508e-03       1.868877e-02
         190       9.401082e-03       1.568153e-03       6.735768e-03       2.868692e-02       1.129819e-02       1.990268e-02
         200       1.034424e-02       2.710807e-03       7.615234e-03       2.801429e-02       1.196278e-02       1.862182e-02
         210       9.603904e-03       1.243225e-03       7.079097e-03       2.433739e-02       1.126161e-02       1.775339e-02
         220       1.260021e-02       2.763831e-03       6.358398e-03       3.346498e-02       1.139206e-02       2.172984e-02
         230       1.768641e-02       1.204867e-03       8.669141e-03       3.703669e-02       9.253030e-03       2.169066e-02
         240       1.864709e-02       4.676048e-03       9.263605e-03       4.147961e-02       1.047688e-02       2.446350e-02
         250       9.365673e-03       4.201718e-03       6.430884e-03       4.121443e-02       1.452102e-02       2.505726e-02
         260       1.344688e-02       4.113760e-03       8.366526e-03       4.581382e-02       2.227348e-02       2.895152e-02
         270       1.209127e-02       8.356371e-04       8.487234e-03       3.938937e-02       1.392224e-02       2.525118e-02
         280       1.267710e-02       2.895123e-03       7.702844e-03       4.177199e-02       7.494887e-03       2.366407e-02
         290       2.568920e-02       5.185916e-03       1.101459e-02       5.329280e-02       1.147407e-02       2.876321e-02
         300       7.007565e-03       3.657950e-03       5.694000e-03       2.728722e-02       1.367168e-02       1.872886e-02
         310       9.109650e-03       3.444826e-03       4.928603e-03       2.294949e-02       8.204776e-03       1.419983e-02
         320       1.518332e-02       2.624920e-03       7.182026e-03       2.546031e-02       1.035132e-02       1.708760e-02
         330       7.850785e-03       4.379563e-03       6.316120e-03       2.340333e-02       1.092896e-02       1.597732e-02
         340       1.464590e-02       1.468620e-03       7.777629e-03       2.558308e-02       1.288018e-02       1.869879e-02
         350       7.119116e-03       2.928855e-03       4.966314e-03       2.164004e-02       1.128739e-02       1.561514e-02
         360       9.825791e-03       3.973029e-03       6.983177e-03       3.129985e-02       1.080004e-02       2.104004e-02
         370       7.742093e-03       4.281412e-03       5.659044e-03       1.989010e-02       6.235721e-03       1.466049e-02
         380       1.306823e-02       3.790337e-03       7.106537e-03       2.590275e-02       1.220396e-02       1.972468e-02
         390       1.391203e-02       1.280213e-03       6.834403e-03       2.932725e-02       1.197896e-02       2.014411e-02
         400       1.256552e-02       5.197409e-03       7.333754e-03       3.154869e-02       7.724796e-03       1.858236e-02
         410       1.065155e-02       2.870856e-03       7.084845e-03       2.744621e-02       1.187308e-02       1.993360e-02
         420       7.844209e-03       3.327586e-03       5.172587e-03       2.982445e-02       1.070209e-02       1.795557e-02
         430       1.501813e-02       2.805797e-03       6.557739e-03       2.513176e-02       1.036299e-02       1.778133e-02
         440       6.865237e-03       2.026559e-03       5.178930e-03       1.713815e-02       8.589295e-03       1.241517e-02
         450       1.085838e-02       2.225631e-03       4.852045e-03       1.696857e-02       5.399269e-03       1.102571e-02
         460       8.314900e-03       1.664794e-03       4.701082e-03       1.363888e-02       7.592711e-03       1.030841e-02
         470       1.121228e-02       2.432732e-03       6.168060e-03       2.128307e-02       6.162177e-03       1.289118e-02
         480       6.119123e-03       2.361910e-03       4.302439e-03       2.209380e-02       7.950725e-03       1.271621e-02
         490       1.008407e-02       1.817759e-03       5.163696e-03       1.594215e-02       9.100453e-03       1.198073e-02
         500       8.860694e-03       1.858067e-03       5.654929e-03       2.349255e-02       6.714409e-03       1.300257e-02
         510       7.809172e-03       2.786965e-03       4.538711e-03       1.846813e-02       5.961343e-03       1.295683e-02
         520       1.031232e-02       3.127964e-03       6.370985e-03       2.190585e-02       1.293449e-02       1.878735e-02
         530       1.449784e-02       2.760475e-03       7.428543e-03       3.141748e-02       1.793762e-02       2.363375e-02
         540       1.711044e-02       3.364593e-03       9.199273e-03       3.314082e-02       9.942717e-03       2.221491e-02
         550       2.482849e-02       4.587085e-03       1.040830e-02       3.786341e-02       1.676878e-02       2.464400e-02
         560       1.524196e-02       3.575681e-03       7.433858e-03       3.745789e-02       1.564729e-02       2.459572e-02
         570       1.413043e-02       1.485599e-03       6.095463e-03       2.648247e-02       1.409411e-02       1.962831e-02
         580       1.133708e-02       1.677848e-03       5.351211e-03       2.450427e-02       1.444193e-02       1.822928e-02
