#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       2.256435e-02       1.032687e-03       1.082556e-02       4.254205e-02       1.816845e-02       2.941827e-02
          10       1.353807e-02       1.510944e-03       7.828267e-03       3.384840e-02       1.731656e-02       2.358208e-02
          20       5.895066e-03       1.667756e-03       3.032460e-03       1.473689e-02       1.044322e-02       1.260825e-02
          30       1.032318e-02       1.434735e-03       5.181277e-03       2.320865e-02       6.904241e-03       1.510911e-02
          40       1.367100e-02       1.227527e-03       6.615778e-03       1.958510e-02       8.532531e-03       1.438857e-02
          50       1.260760e-02       1.682859e-03       5.544402e-03       1.408642e-02       8.256821e-03       1.064405e-02
          60       1.701667e-02       5.449095e-04       7.068062e-03       2.569961e-02       8.880443e-03       1.460144e-02
          70       1.700393e-02       3.650244e-04       7.239455e-03       2.402846e-02       6.843952e-03       1.515402e-02
          80       2.033351e-02       6.916744e-04       7.792749e-03       2.663184e-02       5.669884e-03       1.660431e-02
          90       1.024129e-02       1.479008e-03       5.164824e-03       1.740440e-02       4.805915e-03       1.159127e-02
         100       6.935310e-03       2.453522e-03       4.394985e-03       1.983616e-02       3.963867e-03       1.193238e-02
         110       1.363753e-03       5.123634e-04       1.117674e-03       9.008092e-03       3.766900e-03       6.155237e-03
         120       7.866671e-03       1.604488e-03       5.368221e-03       2.340622e-02       3.788938e-03       1.538675e-02
         130       9.254332e-03       4.994540e-03       6.959857e-03       2.908860e-02       7.688690e-03       1.893492e-02
         140       1.048618e-02       2.674914e-03       6.200272e-03       2.421916e-02       5.881951e-03       1.699301e-02
         150       7.160110e-03       1.460318e-03       4.016517e-03       2.009421e-02       9.895184e-03       1.503829e-02
         160       1.132304e-02       3.193674e-03       5.031020e-03       2.318586e-02       7.044766e-03       1.456605e-02
         170       1.208093e-02       2.070876e-03       5.150649e-03       2.660816e-02       7.384538e-03       1.297556e-02
         180       1.093742e-02       7.502809e-04       6.649038e-03       2.550166e-02       8.175326e-03       1.609248e-02
         190       1.373697e-02       1.727576e-03       7.450753e-03       2.494089e-02       7.779881e-03       1.521967e-02
         200       1.224034e-02       2.668935e-03       7.418024e-03       2.862681e-02       7.019565e-03       1.723599e-02
         210       1.177633e-02       1.793288e-03       5.806388e-03       2.033308e-02       7.108747e-03       1.348801e-02
         220       1.028055e-02       4.673595e-03       6.785695e-03       2.860472e-02       5.839172e-03       1.896369e-02
         230       9.033094e-03       2.631653e-03       6.247470e-03       2.062102e-02       7.584518e-03       1.666734e-02
         240       1.161155e-02       3.637705e-03       7.399056e-03       2.459370e-02       8.815903e-03       1.771615e-02
         250       1.142092e-02       2.336466e-03       5.458321e-03       2.009112e-02       7.309368e-03       1.251684e-02
         260       1.445309e-02       1.078835e-03       7.069739e-03       2.636457e-02       6.702937e-03       1.607487e-02
         270       7.424992e-03       1.418843e-03       4.395840e-03       2.088138e-02       7.608416e-03       1.534010e-02
         280       8.332750e-03       3.432108e-03       5.224329e-03       2.520049e-02       6.981766e-03       1.776380e-02
         290       9.582395e-03       3.065498e-03       4.717066e-03       2.993331e-02       7.032647e-03       1.570359e-02
         300       1.703795e-02       3.138498e-03       8.114114e-03       4.325773e-02       1.174714e-02       2.305800e-02
         310       9.805311e-03       1.456730e-03       5.434343e-03       3.000134e-02       5.547906e-03       1.613641e-02
         320       8.473357e-03       1.942528e-03       5.115935e-03       2.024400e-02       7.041616e-03       1.197165e-02
         330       7.555937e-03       3.878784e-03       5.822658e-03       2.755878e-02       7.048539e-03       1.715862e-02
         340       8.468579e-03       2.169018e-03       5.743908e-03       2.095997e-02       6.197120e-03       1.382107e-02
         350       9.574457e-03       5.926463e-04       5.862833e-03       2.326628e-02       6.157236e-03       1.352056e-02
         360       9.549906e-03       3.515340e-03       5.918401e-03       2.434372e-02       6.872472e-03       1.395136e-02
         370       9.940545e-03       2.204282e-03       6.254811e-03       2.165928e-02       1.105696e-02       1.498814e-02
         380       1.139748e-02       1.222527e-03       6.139377e-03       2.379197e-02       1.056650e-02       1.503041e-02
         390       9.626023e-03       1.986612e-03       6.270174e-03       3.196289e-02       1.100101e-02       1.713722e-02
         400       1.066298e-02       3.432864e-03       5.973097e-03       2.402677e-02       8.022075e-03       1.549949e-02
         410       1.317020e-02       2.555740e-03       6.600320e-03       2.350967e-02       1.130272e-02       1.708936e-02
         420       8.550336e-03       2.333564e-03       5.169763e-03       2.343931e-02       9.414751e-03       1.815863e-02
         430       1.628637e-02       1.899859e-03       7.498555e-03       3.629642e-02       1.125539e-02       2.142812e-02
         440       1.221779e-02       4.402982e-03       7.608376e-03       3.708649e-02       1.318889e-02       2.131631e-02
         450       6.264360e-03       1.212109e-03       4.810817e-03       2.983895e-02       9.800519e-03       1.549577e-02
         460       9.044857e-03       1.947784e-03       4.842216e-03       3.636921e-02       9.797051e-03       2.041403e-02
         470       1.463343e-02       1.597244e-03       7.898046e-03       2.535083e-02       7.783830e-03       1.739457e-02
         480       1.135235e-02       1.050867e-03       5.650355e-03       2.509378e-02       1.011643e-02       1.622686e-02
