#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.604879e-02       1.641429e-03       6.392139e-03       1.847943e-02       6.454979e-03       1.293702e-02
          10       1.505663e-02       2.592005e-03       6.300175e-03       5.717763e-02       9.552563e-03       2.559278e-02
          20       1.670388e-02       2.066914e-03       6.712013e-03       5.715818e-02       6.836798e-03       2.727231e-02
          30       1.113465e-02       1.257259e-03       5.253408e-03       2.740134e-02       5.415435e-03       1.611224e-02
          40       5.446217e-03       1.087724e-03       3.249961e-03       2.629223e-02       4.899483e-03       1.233608e-02
          50       8.077443e-03       8.169323e-04       3.425814e-03       1.196852e-02       7.789343e-03       9.554838e-03
          60       9.839899e-03       1.989977e-03       5.193088e-03       1.485154e-02       8.841044e-03       1.273352e-02
          70       9.204580e-03       1.869729e-03       4.013465e-03       1.368476e-02       6.817431e-03       9.726938e-03
          80       9.023201e-03       1.320037e-03       4.379789e-03       1.866925e-02       6.719601e-03       1.003911e-02
          90       6.956493e-03       1.129188e-03       3.910383e-03       1.185075e-02       6.232769e-03       8.257714e-03
         100       7.504909e-03       1.060898e-03       3.290588e-03       1.405831e-02       5.378524e-03       9.034975e-03
         110       8.603552e-03       1.314794e-03       4.679172e-03       1.720948e-02       4.340865e-03       1.189850e-02
         120       9.878684e-03       7.994874e-04       5.200223e-03       1.516735e-02       8.324451e-03       1.266190e-02
         130       1.854518e-02       7.494283e-04       7.161863e-03       2.622662e-02       8.249392e-03       2.042346e-02
         140       1.405523e-02       2.576159e-03       7.042346e-03       4.040504e-02       9.305063e-03       2.296559e-02
         150       1.445727e-02       2.424991e-03       7.220638e-03       3.323249e-02       1.077360e-02       2.041422e-02
         160       1.249813e-02       2.509020e-03       5.708528e-03       2.661255e-02       8.637933e-03       1.721672e-02
         170       1.760045e-02       2.074848e-03       8.828633e-03       3.412546e-02       9.128673e-03       2.303674e-02
         180       1.123141e-02       9.585857e-04       6.948606e-03       3.655662e-02       7.223705e-03       2.040644e-02
         190       1.719790e-02       2.448032e-03       8.069977e-03       2.983086e-02       6.288696e-03       2.048603e-02
         200       5.362310e-03       1.989788e-03       4.153070e-03       2.398226e-02       7.135103e-03       1.467265e-02
         210       8.040146e-03       2.667623e-03       5.442275e-03       2.731892e-02       4.615715e-03       1.597092e-02
         220       8.995519e-03       1.598613e-03       4.674686e-03       2.067815e-02       4.350578e-03       1.259552e-02
         230       9.891343e-03       1.552915e-03       6.062690e-03       2.117785e-02       7.471744e-03       1.487840e-02
         240       1.374891e-02       1.009007e-03       7.085982e-03       2.388239e-02       3.399964e-03       1.432966e-02
         250       1.451126e-02       2.231449e-03       6.560316e-03       2.425835e-02       3.785524e-03       1.358423e-02
         260       1.429096e-02       2.029155e-03       7.290986e-03       2.698367e-02       1.091776e-02       1.805763e-02
         270       1.090882e-02       2.599662e-03       6.063657e-03       2.845373e-02       8.413140e-03       1.724490e-02
         280       5.946804e-03       2.738670e-03       4.262362e-03       2.153401e-02       6.266521e-03       1.432321e-02
         290       8.117630e-03       2.874319e-03       4.589863e-03       2.475731e-02       4.468733e-03       1.388047e-02
         300       7.477817e-03       2.440925e-03       3.918867e-03       1.400783e-02       5.128312e-03       9.742966e-03
         310       6.685909e-03       1.750523e-03       3.685605e-03       1.468326e-02       4.756919e-03       9.076081e-03
         320       6.744194e-03       2.656471e-03       4.556001e-03       1.351048e-02       3.885029e-03       9.888835e-03
         330       6.132761e-03       1.148717e-03       4.125863e-03       2.003679e-02       3.800287e-03       8.896149e-03
         340       8.133246e-03       1.572963e-03       4.659441e-03       1.758935e-02       6.328778e-03       1.058771e-02
         350       5.052767e-03       2.794207e-03       4.144810e-03       1.838926e-02       7.040986e-03       1.164721e-02
         360       6.754030e-03       3.280513e-03       5.487285e-03       2.580487e-02       7.107661e-03       1.583619e-02
         370       9.287538e-03       2.764069e-03       5.567423e-03       2.118993e-02       9.347863e-03       1.695685e-02
         380       6.296807e-03       2.028154e-03       4.259415e-03       2.265113e-02       1.255686e-02       1.807613e-02
         390       7.317889e-03       1.180134e-03       4.392376e-03       2.190464e-02       7.523599e-03       1.257871e-02
         400       6.689892e-03       7.555578e-04       4.289112e-03       1.719440e-02       5.805267e-03       1.104959e-02
         410       9.548921e-03       1.755350e-03       4.635111e-03       1.483176e-02       7.570336e-03       1.168801e-02
         420       1.140689e-02       1.674458e-03       5.550392e-03       2.044232e-02       8.485319e-03       1.381182e-02
         430       9.400831e-03       2.536064e-03       5.664358e-03       3.205473e-02       6.311660e-03       1.884533e-02
         440       1.385702e-02       1.706330e-03       6.694555e-03       4.317702e-02       5.816586e-03       2.327027e-02
