#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       2.217850e-02       9.818714e-04       8.390780e-03       3.446677e-02       2.204674e-02       2.732681e-02
          10       1.562461e-02       3.070189e-03       7.475671e-03       5.280704e-02       7.865523e-03       2.659064e-02
          20       7.259780e-03       1.972951e-03       4.270019e-03       2.102001e-02       1.024935e-02       1.611869e-02
          30       1.123567e-02       2.294761e-03       6.229789e-03       2.079446e-02       1.118994e-02       1.694353e-02
          40       9.576599e-03       6.857389e-04       5.036216e-03       1.863814e-02       5.571447e-03       1.179139e-02
          50       1.266920e-02       1.407667e-03       5.086617e-03       1.596652e-02       6.837869e-03       1.121708e-02
          60       6.613292e-03       1.712254e-03       4.360119e-03       1.556339e-02       6.701288e-03       8.872312e-03
          70       8.268560e-03       2.182206e-03       4.608002e-03       1.549809e-02       7.739995e-03       1.033105e-02
          80       6.638908e-03       1.794151e-03       3.999035e-03       1.365307e-02       6.978244e-03       9.808266e-03
          90       1.054360e-02       6.343224e-04       4.637127e-03       1.588550e-02       6.324341e-03       9.180805e-03
         100       3.702573e-03       7.948677e-04       2.221218e-03       1.227788e-02       5.062461e-03       9.736712e-03
         110       6.081462e-03       2.036831e-03       4.049895e-03       1.612483e-02       8.853153e-03       1.226746e-02
         120       4.572751e-03       1.288113e-03       2.738410e-03       2.424348e-02       6.680571e-03       1.547141e-02
         130       1.640445e-02       3.245444e-03       8.408114e-03       3.683197e-02       1.313336e-02       2.304839e-02
         140       7.452366e-03       1.638068e-03       4.315746e-03       2.319680e-02       4.355618e-03       1.580907e-02
         150       1.091680e-02       4.854049e-03       7.195830e-03       3.820953e-02       1.216852e-02       2.491624e-02
         160       9.892909e-03       2.481076e-03       5.589270e-03       2.319289e-02       1.103879e-02       1.950023e-02
         170       1.139605e-02       1.550856e-03       6.101029e-03       2.860108e-02       7.066083e-03       2.014624e-02
         180       9.733047e-03       1.522361e-03       5.464396e-03       1.992169e-02       9.311526e-03       1.450012e-02
         190       8.160044e-03       2.571158e-03       6.064741e-03       2.272590e-02       8.397921e-03       1.778447e-02
         200       1.013059e-02       9.201350e-04       5.548809e-03       2.387401e-02       6.822445e-03       1.414607e-02
         210       1.082399e-02       7.749196e-04       6.009424e-03       2.471033e-02       8.992120e-03       1.465801e-02
         220       7.286598e-03       2.732876e-03       4.870738e-03       2.053697e-02       8.226836e-03       1.461226e-02
         230       1.195887e-02       3.860455e-03       6.458400e-03       3.655467e-02       7.517370e-03       1.910296e-02
         240       9.580593e-03       1.064068e-03       5.173592e-03       2.514508e-02       6.032803e-03       1.246281e-02
         250       9.145005e-03       2.310140e-03       4.934339e-03       2.709351e-02       7.225635e-03       1.889361e-02
         260       1.201950e-02       4.238957e-03       7.679300e-03       3.308569e-02       1.220496e-02       2.185608e-02
         270       8.349738e-03       2.586139e-03       5.221516e-03       2.712720e-02       1.186336e-02       1.992769e-02
         280       1.143027e-02       1.386107e-03       7.442431e-03       3.300595e-02       1.333616e-02       2.146422e-02
         290       9.091603e-03       4.562831e-03       6.245510e-03       2.762834e-02       1.015346e-02       2.035877e-02
         300       9.413154e-03       4.181403e-03       6.858670e-03       3.373925e-02       8.092673e-03       2.219384e-02
         310       9.337260e-03       3.732384e-03       6.456340e-03       3.744242e-02       7.306034e-03       2.156727e-02
         320       1.118943e-02       3.775019e-03       6.958867e-03       2.891409e-02       1.411480e-02       2.144873e-02
         330       1.211271e-02       1.900806e-03       8.141973e-03       3.127489e-02       1.275875e-02       2.024200e-02
         340       6.477656e-03       2.533542e-03       4.845132e-03       3.051626e-02       8.303939e-03       1.860052e-02
         350       6.555087e-03       9.568349e-04       4.139550e-03       2.712121e-02       6.819928e-03       1.618426e-02
         360       1.185932e-02       1.465522e-03       5.988253e-03       2.478129e-02       9.479404e-03       1.614937e-02
         370       8.427664e-03       3.996722e-03       5.248750e-03       2.946089e-02       5.925979e-03       1.801841e-02
         380       1.162982e-02       3.294821e-03       7.179666e-03       2.926072e-02       8.458939e-03       1.853818e-02
         390       7.481993e-03       3.873604e-03       5.738197e-03       3.148838e-02       1.201973e-02       1.986533e-02
         400       1.018079e-02       3.498083e-03       6.825358e-03       2.583012e-02       1.017058e-02       2.025703e-02
         410       1.517771e-02       1.258617e-03       7.674892e-03       3.347936e-02       1.306838e-02       2.334083e-02
         420       1.101167e-02       2.611555e-03       5.896001e-03       3.499096e-02       7.134449e-03       2.411187e-02
         430       1.021011e-02       3.699344e-03       6.016564e-03       3.085706e-02       5.741521e-03       1.940232e-02
         440       1.296677e-02       3.180023e-03       7.273890e-03       3.075773e-02       1.821430e-02       2.315071e-02
         450       1.191452e-02       1.708045e-03       5.745482e-03       2.405496e-02       1.188691e-02       1.577918e-02
         460       1.704508e-02       9.591573e-04       6.709073e-03       2.581393e-02       1.009672e-02       1.666488e-02
         470       1.647940e-02       1.860098e-03       6.890119e-03       2.683570e-02       1.067806e-02       1.617430e-02
         480       1.631504e-02       1.057606e-03       7.250745e-03       2.747631e-02       1.337519e-02       1.639070e-02
         490       1.229213e-02       1.662689e-03       6.011654e-03       2.051486e-02       1.078190e-02       1.402533e-02
         500       1.006298e-02       2.303791e-03       5.398913e-03       1.697589e-02       6.680542e-03       1.311908e-02
         510       1.273369e-02       1.525443e-03       7.282276e-03       2.815292e-02       1.337928e-02       2.065782e-02
         520       8.613086e-03       2.676153e-03       6.557135e-03       2.679060e-02       9.489537e-03       1.832608e-02
         530       1.318156e-02       1.766033e-03       6.085984e-03       2.200709e-02       1.111328e-02       1.803883e-02
         540       1.203828e-02       2.245876e-03       6.480098e-03       2.458479e-02       1.293208e-02       1.958537e-02
         550       1.442381e-02       2.819993e-03       6.026330e-03       3.732022e-02       1.450074e-02       2.196766e-02
         560       9.786947e-03       3.074204e-03       5.750246e-03       3.214893e-02       1.230163e-02       1.919798e-02
         570       6.824668e-03       1.339113e-03       4.354159e-03       2.984796e-02       6.570149e-03       1.790417e-02
         580       9.065781e-03       1.914939e-03       5.871522e-03       2.371029e-02       1.035650e-02       1.733678e-02
         590       8.035770e-03       1.403272e-03       4.634763e-03       2.058771e-02       1.167027e-02       1.625626e-02
         600       5.679798e-03       2.128207e-03       4.131166e-03       1.826042e-02       9.646254e-03       1.305532e-02
         610       1.097338e-02       3.110083e-03       6.303570e-03       3.189167e-02       9.736529e-03       1.821952e-02
         620       8.642061e-03       3.586418e-03       5.305140e-03       3.088570e-02       1.252255e-02       1.913528e-02
         630       2.270758e-02       3.413955e-03       9.742031e-03       4.138703e-02       1.700412e-02       2.570349e-02
         640       1.196085e-02       2.154009e-03       8.381364e-03       3.241820e-02       9.543015e-03       1.868307e-02
         650       1.397404e-02       1.803475e-03       7.817307e-03       3.221172e-02       1.520231e-02       2.217802e-02
         660       1.077591e-02       3.905783e-03       6.522864e-03       2.599488e-02       8.348353e-03       1.681349e-02
         670       1.211469e-02       3.594620e-03       6.444142e-03       2.282303e-02       1.566273e-02       1.806161e-02
         680       1.448987e-02       1.792919e-03       6.893613e-03       2.363078e-02       1.187969e-02       1.681739e-02
         690       1.530842e-02       3.975681e-03       8.186312e-03       3.787616e-02       1.291622e-02       2.559652e-02
         700       8.640316e-03       3.937489e-03       6.189105e-03       3.420397e-02       7.992769e-03       1.865064e-02
         710       1.036882e-02       2.458989e-03       7.538634e-03       2.980265e-02       9.159360e-03       1.726826e-02
         720       8.376391e-03       2.833305e-03       4.768131e-03       2.395471e-02       1.349949e-02       2.022596e-02
         730       9.153566e-03       1.293411e-03       5.680556e-03       2.477718e-02       9.576352e-03       1.708724e-02
         740       9.117782e-03       2.347713e-03       6.930689e-03       2.251969e-02       7.496067e-03       1.587783e-02
         750       9.795106e-03       1.272933e-03       5.505378e-03       2.654481e-02       6.825767e-03       1.659772e-02
         760       9.676471e-03       5.077532e-03       6.323444e-03       3.649109e-02       5.912683e-03       1.855739e-02
         770       1.006385e-02       2.547845e-03       6.367183e-03       2.993701e-02       1.074535e-02       1.824204e-02
         780       1.571608e-02       4.004072e-03       8.084404e-03       3.238778e-02       1.242355e-02       2.230520e-02
         790       8.402933e-03       5.106583e-03       6.891415e-03       2.411301e-02       1.311251e-02       1.731743e-02
         800       7.609549e-03       2.170278e-03       5.161429e-03       3.499472e-02       7.561951e-03       1.938456e-02
         810       6.608614e-03       3.766019e-03       5.209596e-03       2.713048e-02       1.062884e-02       1.611592e-02
         820       7.879367e-03       2.592614e-03       5.087505e-03       2.656986e-02       1.038046e-02       1.682165e-02
         830       7.252122e-03       2.664146e-03       5.156861e-03       1.952980e-02       1.009850e-02       1.452651e-02
         840       8.734141e-03       2.490186e-03       6.418698e-03       2.693181e-02       1.000742e-02       1.781016e-02
         850       7.810127e-03       2.665700e-03       5.355900e-03       2.246050e-02       1.045854e-02       1.677163e-02
         860       1.233302e-02       2.088260e-03       6.686955e-03       2.251870e-02       9.605734e-03       1.604548e-02
         870       1.255851e-02       2.006463e-03       6.664090e-03       2.289525e-02       9.812776e-03       1.710500e-02
         880       1.002064e-02       2.628348e-03       6.022124e-03       2.270492e-02       6.817096e-03       1.445205e-02
         890       9.709935e-03       3.644258e-03       6.296196e-03       3.202741e-02       1.066610e-02       1.896510e-02
         900       9.749399e-03       3.536933e-03       6.211482e-03       2.360507e-02       1.277759e-02       1.651643e-02
         910       6.723114e-03       2.446110e-03       4.967066e-03       2.785230e-02       1.021001e-02       1.833465e-02
         920       1.074486e-02       4.526936e-03       7.032238e-03       2.743030e-02       1.104129e-02       1.995543e-02
         930       1.423146e-02       1.539466e-03       8.128640e-03       4.179380e-02       1.104354e-02       2.487627e-02
         940       7.608554e-03       3.517431e-03       6.009961e-03       2.295303e-02       9.383946e-03       1.742500e-02
         950       1.382756e-02       9.645818e-04       6.072339e-03       3.696079e-02       1.223549e-02       2.219005e-02
         960       1.196577e-02       1.684191e-03       5.894293e-03       2.227116e-02       1.109964e-02       1.767474e-02
         970       1.342335e-02       3.868182e-03       9.784070e-03       3.470278e-02       1.150355e-02       2.537400e-02
         980       1.489411e-02       2.962199e-03       9.794848e-03       3.348507e-02       1.798562e-02       2.585443e-02
         990       1.214478e-02       3.078359e-03       6.653422e-03       2.432022e-02       1.354006e-02       1.789834e-02
        1000       1.025818e-02       2.551344e-03       6.456951e-03       2.601919e-02       9.845048e-03       1.886296e-02
