#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       9.396125e-03       1.261962e-04       4.541448e-03       2.834756e-02       1.177454e-02       1.521486e-02
          10       1.196989e-02       4.694970e-03       7.586215e-03       3.509337e-02       9.398758e-03       2.307180e-02
          20       9.561810e-03       1.308530e-03       5.560262e-03       3.576560e-02       4.077882e-03       1.685972e-02
          30       1.171394e-02       3.214559e-03       6.374764e-03       2.515894e-02       5.527754e-03       1.471822e-02
          40       1.110859e-02       1.716089e-03       7.135659e-03       3.946804e-02       9.392477e-03       2.083282e-02
          50       1.018213e-02       2.778174e-03       5.061653e-03       2.663977e-02       9.496486e-03       1.553913e-02
          60       6.787926e-03       1.983296e-03       4.223236e-03       2.297015e-02       7.022535e-03       1.285612e-02
          70       9.749475e-03       2.858940e-03       5.442270e-03       3.525627e-02       7.153149e-03       1.570883e-02
          80       5.515374e-03       1.338572e-03       4.498803e-03       1.867630e-02       7.818774e-03       1.258959e-02
          90       1.213624e-02       1.452532e-03       6.412380e-03       3.241656e-02       7.696247e-03       1.689838e-02
         100       6.905493e-03       2.307668e-03       4.628446e-03       1.718122e-02       8.333671e-03       1.402163e-02
         110       1.476650e-02       5.082053e-03       7.900206e-03       2.960876e-02       4.762110e-03       2.135239e-02
         120       7.671801e-03       2.600512e-03       5.695932e-03       2.703148e-02       7.202551e-03       1.643170e-02
         130       1.222595e-02       5.081763e-03       7.282355e-03       3.452078e-02       1.351905e-02       2.161051e-02
         140       1.345324e-02       3.063878e-03       6.152855e-03       3.122457e-02       1.098430e-02       1.922088e-02
         150       1.401761e-02       4.894744e-04       6.679520e-03       2.128445e-02       1.206779e-02       1.676310e-02
         160       7.146952e-03       2.151168e-03       4.344486e-03       2.255152e-02       1.019525e-02       1.647632e-02
         170       1.290210e-02       4.087924e-03       6.835229e-03       3.203809e-02       7.910191e-03       1.833789e-02
         180       1.238770e-02       4.058144e-03       7.528193e-03       3.922012e-02       8.527809e-03       1.870202e-02
         190       6.450912e-03       1.758102e-03       4.445642e-03       1.740917e-02       6.441590e-03       1.221855e-02
         200       1.086420e-02       2.307922e-03       5.387704e-03       1.473929e-02       7.984274e-03       1.164137e-02
         210       8.166877e-03       1.762145e-03       4.433159e-03       1.417051e-02       5.810996e-03       1.064275e-02
         220       1.202328e-02       2.563315e-03       5.828773e-03       2.513488e-02       1.015663e-02       1.647907e-02
         230       8.134980e-03       4.410331e-03       6.017788e-03       3.014942e-02       6.605724e-03       1.803739e-02
         240       7.878094e-03       2.312968e-03       5.200757e-03       2.652848e-02       8.567584e-03       1.811024e-02
         250       9.114050e-03       2.022340e-03       4.646310e-03       2.350425e-02       6.086763e-03       1.756060e-02
         260       8.964846e-03       2.310269e-03       5.774053e-03       3.562820e-02       1.122450e-02       2.251650e-02
         270       9.579302e-03       2.178969e-03       4.817849e-03       1.914341e-02       1.043645e-02       1.501808e-02
