#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.514349e-02       9.743644e-04       5.487352e-03       1.646895e-02       6.297355e-03       1.141279e-02
          10       1.423760e-02       1.640643e-03       6.277081e-03       2.771765e-02       9.277158e-03       1.621110e-02
          20       7.336251e-03       1.274946e-03       3.547682e-03       2.487655e-02       1.023774e-02       1.589111e-02
          30       8.037515e-03       1.215637e-03       4.621834e-03       1.737661e-02       7.444194e-03       1.314751e-02
          40       5.357711e-03       1.478324e-03       3.737975e-03       1.347622e-02       8.475480e-03       1.057460e-02
          50       5.678910e-03       2.182108e-03       3.924628e-03       1.330741e-02       8.529018e-03       1.012822e-02
          60       9.399865e-03       2.176850e-03       4.499611e-03       2.200533e-02       6.732415e-03       1.587682e-02
          70       6.293238e-03       9.058429e-04       4.092875e-03       1.768695e-02       6.563462e-03       1.051371e-02
          80       5.441687e-03       9.255627e-04       3.534947e-03       1.595880e-02       7.074889e-03       1.065442e-02
          90       6.496996e-03       2.597091e-03       4.491332e-03       1.658433e-02       9.003915e-03       1.127682e-02
         100       4.256354e-03       2.423436e-03       3.476417e-03       1.947365e-02       8.336757e-03       1.231267e-02
         110       1.227871e-02       2.897505e-03       6.782107e-03       3.668364e-02       8.895596e-03       2.058454e-02
         120       9.518133e-03       1.785347e-03       4.315403e-03       2.251410e-02       9.806698e-03       1.522274e-02
         130       6.826593e-03       1.231549e-03       3.985755e-03       1.891468e-02       1.132416e-02       1.423636e-02
         140       8.794605e-03       2.500861e-03       4.586501e-03       2.310335e-02       9.091530e-03       1.625691e-02
         150       8.201595e-03       1.765983e-03       4.678209e-03       1.796028e-02       8.489817e-03       1.400114e-02
         160       6.462117e-03       1.483881e-03       4.025154e-03       1.888237e-02       6.384369e-03       1.160895e-02
         170       2.487468e-02       3.465997e-03       9.281622e-03       3.956724e-02       8.177574e-03       2.326209e-02
         180       1.065355e-02       2.103087e-03       4.590785e-03       1.693110e-02       1.031023e-02       1.298710e-02
         190       1.212777e-02       7.122888e-04       5.190514e-03       1.532637e-02       8.468375e-03       1.088766e-02
         200       6.279877e-03       1.573472e-03       3.353454e-03       1.844855e-02       4.915099e-03       1.102709e-02
         210       6.185689e-03       1.301662e-03       4.522882e-03       1.587617e-02       7.166389e-03       1.180844e-02
         220       6.099569e-03       1.221154e-03       4.117253e-03       2.017459e-02       7.347407e-03       1.199213e-02
         230       7.012794e-03       1.670142e-03       4.174827e-03       1.582508e-02       6.147608e-03       1.150426e-02
         240       2.276869e-02       1.450449e-03       8.568097e-03       4.799179e-02       6.742561e-03       2.318880e-02
         250       5.587095e-03       1.773504e-03       3.255910e-03       2.359640e-02       1.281378e-02       1.660171e-02
         260       8.137568e-03       2.211911e-03       4.709805e-03       1.891280e-02       7.637606e-03       1.478921e-02
         270       4.262263e-03       3.175164e-03       3.849138e-03       1.764997e-02       7.615716e-03       1.105955e-02
         280       9.866710e-03       2.505177e-03       5.091059e-03       3.534713e-02       8.121793e-03       1.866107e-02
         290       1.445107e-02       1.887264e-03       5.744060e-03       3.503416e-02       5.407659e-03       1.711197e-02
         300       1.153723e-02       2.714686e-03       6.495954e-03       2.724715e-02       9.235370e-03       1.976813e-02
         310       5.865075e-03       2.011655e-03       3.520349e-03       2.346645e-02       8.442845e-03       1.399991e-02
         320       4.948332e-03       1.905416e-03       3.735617e-03       1.734971e-02       7.157883e-03       1.209063e-02
         330       9.381335e-03       1.559097e-03       6.164570e-03       2.917365e-02       8.123680e-03       1.903079e-02
         340       8.805201e-03       1.360808e-03       5.845668e-03       2.642208e-02       8.938361e-03       1.739342e-02
         350       9.193014e-03       3.297807e-03       5.334133e-03       2.834855e-02       8.436469e-03       1.711207e-02
