#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  11900      1.98e+00      4.47e-02      6.64e-02    8.9e-04
  12000      1.78e+00      2.57e-02      5.95e-02    8.9e-04
  12100      1.40e+00      1.26e-01      4.67e-02    8.9e-04
  12200      1.61e+00      1.05e-02      5.40e-02    8.9e-04
  12300      1.69e+00      4.08e-02      5.65e-02    8.9e-04
  12400      1.33e+00      7.21e-02      4.44e-02    8.9e-04
  12500      2.28e+00      6.57e-02      7.63e-02    8.9e-04
  12600      1.15e+00      7.43e-02      3.85e-02    8.9e-04
  12700      1.76e+00      5.87e-02      5.90e-02    8.9e-04
  12800      1.53e+00      3.55e-02      5.14e-02    8.9e-04
  12900      1.93e+00      5.56e-02      6.46e-02    8.9e-04
  13000      1.98e+00      2.55e-02      6.64e-02    8.9e-04
  13100      1.63e+00      1.68e-01      5.44e-02    8.9e-04
  13200      1.61e+00      5.20e-02      5.38e-02    8.9e-04
  13300      2.05e+00      1.07e-01      6.86e-02    8.9e-04
  13400      1.58e+00      2.14e-02      5.30e-02    8.9e-04
  13500      2.62e+00      1.06e-01      8.77e-02    8.9e-04
  13600      2.29e+00      2.02e-02      7.66e-02    8.9e-04
  13700      1.64e+00      4.75e-02      5.48e-02    8.9e-04
  13800      1.24e+00      2.18e-02      4.16e-02    8.9e-04
  13900      1.65e+00      6.03e-02      5.53e-02    8.9e-04
  14000      1.90e+00      8.42e-02      6.37e-02    8.9e-04
  14100      1.73e+00      2.06e-01      5.77e-02    8.9e-04
  14200      1.44e+00      6.04e-02      4.83e-02    8.9e-04
  14300      1.92e+00      8.37e-02      6.42e-02    8.9e-04
  14400      1.75e+00      8.32e-02      5.85e-02    8.9e-04
  14500      7.55e-01      6.29e-02      2.52e-02    8.9e-04
  14600      2.27e+00      1.40e-01      7.59e-02    8.9e-04
  14700      1.72e+00      1.66e-02      5.76e-02    8.9e-04
  14800      1.69e+00      1.39e-01      5.63e-02    8.9e-04
  14900      1.50e+00      2.51e-02      5.02e-02    8.9e-04
  15000      1.57e+00      1.36e-01      5.40e-02    8.4e-04
  15100      1.62e+00      1.59e-02      5.59e-02    8.4e-04
  15200      1.81e+00      7.13e-02      6.24e-02    8.4e-04
  15300      1.28e+00      2.87e-02      4.42e-02    8.4e-04
  15400      1.28e+00      1.08e-02      4.41e-02    8.4e-04
  15500      1.96e+00      2.19e-02      6.74e-02    8.4e-04
  15600      1.10e+00      4.96e-02      3.79e-02    8.4e-04
  15700      1.75e+00      7.41e-02      6.04e-02    8.4e-04
  15800      1.96e+00      3.60e-02      6.75e-02    8.4e-04
  15900      1.28e+00      1.56e-02      4.42e-02    8.4e-04
  16000      1.61e+00      1.88e-02      5.54e-02    8.4e-04
  16100      1.79e+00      1.58e-01      6.15e-02    8.4e-04
  16200      1.24e+00      1.28e-02      4.29e-02    8.4e-04
  16300      1.56e+00      3.22e-02      5.39e-02    8.4e-04
  16400      1.71e+00      1.25e-01      5.89e-02    8.4e-04
  16500      9.66e-01      3.52e-02      3.33e-02    8.4e-04
  16600      1.49e+00      5.15e-02      5.12e-02    8.4e-04
  16700      1.29e+00      2.47e-02      4.43e-02    8.4e-04
  16800      1.44e+00      4.52e-02      4.96e-02    8.4e-04
  16900      1.80e+00      2.89e-02      6.22e-02    8.4e-04
  17000      1.55e+00      1.16e-01      5.33e-02    8.4e-04
  17100      1.67e+00      9.11e-02      5.76e-02    8.4e-04
  17200      1.81e+00      3.92e-02      6.23e-02    8.4e-04
  17300      1.46e+00      3.34e-02      5.03e-02    8.4e-04
  17400      2.13e+00      4.06e-02      7.35e-02    8.4e-04
  17500      1.47e+00      7.62e-03      5.08e-02    8.4e-04
  17600      2.07e+00      7.64e-02      7.12e-02    8.4e-04
  17700      1.60e+00      9.26e-02      5.49e-02    8.4e-04
  17800      1.86e+00      3.50e-02      6.40e-02    8.4e-04
  17900      1.92e+00      1.65e-02      6.61e-02    8.4e-04
  18000      1.09e+00      1.53e-02      3.75e-02    8.4e-04
  18100      1.41e+00      1.13e-01      4.83e-02    8.4e-04
  18200      1.57e+00      6.72e-02      5.42e-02    8.4e-04
  18300      1.72e+00      2.38e-02      5.91e-02    8.4e-04
  18400      2.00e+00      3.56e-02      6.90e-02    8.4e-04
  18500      1.83e+00      1.61e-01      6.26e-02    8.4e-04
  18600      1.26e+00      1.34e-02      4.34e-02    8.4e-04
  18700      1.88e+00      5.48e-02      6.48e-02    8.4e-04
  18800      1.70e+00      2.22e-02      5.88e-02    8.4e-04
  18900      1.67e+00      4.76e-02      5.76e-02    8.4e-04
  19000      1.63e+00      1.21e-01      5.59e-02    8.4e-04
  19100      1.37e+00      9.94e-02      4.71e-02    8.4e-04
  19200      1.63e+00      6.87e-02      5.62e-02    8.4e-04
  19300      1.29e+00      2.27e-02      4.46e-02    8.4e-04
  19400      2.25e+00      4.54e-02      7.75e-02    8.4e-04
  19500      2.20e+00      4.85e-02      7.59e-02    8.4e-04
  19600      1.20e+00      3.97e-02      4.13e-02    8.4e-04
  19700      1.99e+00      2.97e-02      6.88e-02    8.4e-04
  19800      2.10e+00      2.72e-02      7.24e-02    8.4e-04
  19900      1.65e+00      1.31e-02      5.67e-02    8.4e-04
  20000      1.10e+00      2.04e-01      3.79e-02    7.9e-04
  20100      1.28e+00      2.74e-02      4.53e-02    7.9e-04
  20200      1.23e+00      2.72e-02      4.37e-02    7.9e-04
  20300      1.59e+00      1.06e-02      5.63e-02    7.9e-04
  20400      1.25e+00      4.16e-02      4.43e-02    7.9e-04
  20500      1.82e+00      3.84e-02      6.47e-02    7.9e-04
  20600      1.89e+00      5.84e-02      6.69e-02    7.9e-04
  20700      1.33e+00      1.42e-02      4.73e-02    7.9e-04
  20800      1.71e+00      2.63e-02      6.08e-02    7.9e-04
  20900      1.89e+00      4.34e-02      6.70e-02    7.9e-04
  21000      1.16e+00      9.14e-03      4.13e-02    7.9e-04
  21100      1.38e+00      2.34e-02      4.91e-02    7.9e-04
  21200      1.45e+00      3.95e-02      5.16e-02    7.9e-04
  21300      1.33e+00      3.69e-02      4.71e-02    7.9e-04
  21400      1.45e+00      3.94e-02      5.13e-02    7.9e-04
  21500      1.33e+00      8.18e-03      4.70e-02    7.9e-04
  21600      1.88e+00      2.36e-02      6.66e-02    7.9e-04
  21700      1.53e+00      2.72e-02      5.42e-02    7.9e-04
  21800      9.53e-01      3.45e-03      3.38e-02    7.9e-04
  21900      1.61e+00      3.58e-02      5.71e-02    7.9e-04
  22000      1.55e+00      4.11e-02      5.50e-02    7.9e-04
  22100      1.93e+00      4.64e-02      6.84e-02    7.9e-04
  22200      1.49e+00      6.35e-02      5.29e-02    7.9e-04
  22300      1.16e+00      4.03e-02      4.10e-02    7.9e-04
  22400      1.88e+00      2.79e-02      6.69e-02    7.9e-04
  22500      8.78e-01      5.44e-02      3.11e-02    7.9e-04
  22600      2.08e+00      3.42e-02      7.39e-02    7.9e-04
  22700      1.36e+00      8.31e-03      4.83e-02    7.9e-04
  22800      1.24e+00      2.19e-02      4.40e-02    7.9e-04
  22900      1.30e+00      3.19e-02      4.59e-02    7.9e-04
  23000      1.48e+00      2.69e-02      5.24e-02    7.9e-04
  23100      1.74e+00      3.18e-02      6.17e-02    7.9e-04
  23200      1.99e+00      3.25e-02      7.05e-02    7.9e-04
  23300      1.96e+00      2.94e-02      6.97e-02    7.9e-04
  23400      1.50e+00      2.25e-02      5.33e-02    7.9e-04
  23500      1.63e+00      2.14e-02      5.77e-02    7.9e-04
  23600      1.07e+00      4.79e-02      3.79e-02    7.9e-04
  23700      2.28e+00      4.78e-02      8.09e-02    7.9e-04
  23800      1.75e+00      3.89e-02      6.22e-02    7.9e-04
  23900      2.06e+00      2.68e-02      7.32e-02    7.9e-04
  24000      1.06e+00      4.88e-02      3.75e-02    7.9e-04
  24100      1.46e+00      1.18e-02      5.18e-02    7.9e-04
  24200      2.05e+00      1.01e-01      7.24e-02    7.9e-04
  24300      1.58e+00      1.97e-02      5.59e-02    7.9e-04
  24400      1.70e+00      2.49e-02      6.04e-02    7.9e-04
  24500      1.24e+00      7.46e-02      4.38e-02    7.9e-04
  24600      1.05e+00      1.07e-02      3.72e-02    7.9e-04
  24700      1.50e+00      2.59e-02      5.30e-02    7.9e-04
  24800      1.64e+00      4.09e-02      5.83e-02    7.9e-04
  24900      1.46e+00      1.39e-02      5.19e-02    7.9e-04
  25000      1.54e+00      2.19e-02      5.61e-02    7.5e-04
  25100      1.45e+00      2.27e-02      5.29e-02    7.5e-04
  25200      1.74e+00      2.34e-02      6.36e-02    7.5e-04
  25300      2.07e+00      1.25e-02      7.58e-02    7.5e-04
  25400      1.35e+00      3.72e-02      4.92e-02    7.5e-04
  25500      1.29e+00      7.56e-03      4.70e-02    7.5e-04
  25600      2.11e+00      4.65e-02      7.70e-02    7.5e-04
  25700      1.57e+00      5.53e-02      5.73e-02    7.5e-04
  25800      1.20e+00      2.58e-02      4.39e-02    7.5e-04
  25900      2.45e+00      3.03e-02      8.96e-02    7.5e-04
  26000      1.25e+00      1.18e-02      4.55e-02    7.5e-04
  26100      1.30e+00      1.65e-02      4.74e-02    7.5e-04
  26200      1.28e+00      2.19e-02      4.68e-02    7.5e-04
  26300      1.80e+00      2.41e-02      6.59e-02    7.5e-04
  26400      1.94e+00      4.20e-02      7.09e-02    7.5e-04
  26500      1.53e+00      1.85e-02      5.59e-02    7.5e-04
  26600      1.46e+00      2.16e-02      5.35e-02    7.5e-04
  26700      1.48e+00      1.97e-02      5.40e-02    7.5e-04
  26800      9.96e-01      3.92e-02      3.63e-02    7.5e-04
  26900      1.12e+00      1.48e-02      4.08e-02    7.5e-04
  27000      1.49e+00      3.32e-02      5.43e-02    7.5e-04
  27100      1.05e+00      8.78e-03      3.84e-02    7.5e-04
  27200      1.35e+00      4.51e-02      4.94e-02    7.5e-04
  27300      1.90e+00      2.63e-02      6.93e-02    7.5e-04
  27400      1.33e+00      3.57e-02      4.86e-02    7.5e-04
  27500      1.36e+00      1.90e-02      4.96e-02    7.5e-04
  27600      9.57e-01      2.77e-02      3.49e-02    7.5e-04
  27700      9.12e-01      3.26e-02      3.32e-02    7.5e-04
  27800      1.16e+00      5.06e-02      4.24e-02    7.5e-04
  27900      1.60e+00      1.37e-02      5.86e-02    7.5e-04
  28000      1.50e+00      2.01e-02      5.47e-02    7.5e-04
  28100      9.53e-01      2.93e-03      3.48e-02    7.5e-04
  28200      1.74e+00      4.47e-02      6.35e-02    7.5e-04
  28300      1.42e+00      7.67e-03      5.19e-02    7.5e-04
  28400      1.57e+00      2.31e-02      5.72e-02    7.5e-04
  28500      1.16e+00      1.37e-02      4.22e-02    7.5e-04
  28600      2.44e+00      2.74e-02      8.91e-02    7.5e-04
  28700      1.13e+00      2.28e-02      4.11e-02    7.5e-04
  28800      1.31e+00      2.52e-02      4.79e-02    7.5e-04
  28900      1.71e+00      1.83e-02      6.25e-02    7.5e-04
  29000      1.84e+00      8.58e-03      6.73e-02    7.5e-04
  29100      1.91e+00      2.31e-02      6.98e-02    7.5e-04
  29200      1.45e+00      2.72e-02      5.30e-02    7.5e-04
  29300      1.35e+00      1.39e-02      4.92e-02    7.5e-04
  29400      1.22e+00      2.10e-02      4.47e-02    7.5e-04
  29500      9.74e-01      4.46e-03      3.56e-02    7.5e-04
  29600      1.11e+00      1.42e-02      4.07e-02    7.5e-04
  29700      1.49e+00      2.42e-02      5.46e-02    7.5e-04
  29800      1.65e+00      2.75e-02      6.00e-02    7.5e-04
  29900      1.37e+00      2.19e-02      5.01e-02    7.5e-04
  30000      1.77e+00      1.80e-02      6.66e-02    7.1e-04
  30100      1.64e+00      1.38e-02      6.15e-02    7.1e-04
  30200      1.49e+00      3.20e-02      5.59e-02    7.1e-04
  30300      1.92e+00      1.27e-02      7.21e-02    7.1e-04
  30400      1.56e+00      2.53e-02      5.86e-02    7.1e-04
  30500      1.49e+00      1.72e-02      5.59e-02    7.1e-04
  30600      1.29e+00      3.48e-02      4.86e-02    7.1e-04
  30700      1.11e+00      1.40e-02      4.18e-02    7.1e-04
  30800      9.04e-01      5.87e-03      3.39e-02    7.1e-04
  30900      8.57e-01      2.15e-02      3.22e-02    7.1e-04
  31000      9.11e-01      8.54e-03      3.42e-02    7.1e-04
  31100      1.28e+00      2.64e-02      4.79e-02    7.1e-04
  31200      2.19e+00      3.94e-02      8.24e-02    7.1e-04
  31300      1.32e+00      1.95e-02      4.97e-02    7.1e-04
  31400      1.16e+00      2.43e-02      4.34e-02    7.1e-04
  31500      2.05e+00      1.76e-02      7.71e-02    7.1e-04
  31600      1.79e+00      2.91e-02      6.73e-02    7.1e-04
  31700      1.20e+00      1.49e-02      4.50e-02    7.1e-04
  31800      1.58e+00      1.16e-02      5.93e-02    7.1e-04
  31900      1.22e+00      1.54e-02      4.59e-02    7.1e-04
  32000      1.55e+00      1.74e-02      5.81e-02    7.1e-04
  32100      1.13e+00      2.57e-02      4.25e-02    7.1e-04
  32200      1.48e+00      3.05e-02      5.55e-02    7.1e-04
  32300      1.01e+00      2.44e-02      3.79e-02    7.1e-04
  32400      1.93e+00      3.17e-02      7.25e-02    7.1e-04
  32500      1.34e+00      2.36e-02      5.03e-02    7.1e-04
  32600      1.64e+00      1.61e-02      6.15e-02    7.1e-04
  32700      1.95e+00      1.39e-02      7.34e-02    7.1e-04
  32800      1.07e+00      1.48e-02      4.02e-02    7.1e-04
  32900      1.81e+00      2.85e-02      6.81e-02    7.1e-04
  33000      1.18e+00      1.04e-02      4.44e-02    7.1e-04
  33100      1.89e+00      2.57e-02      7.09e-02    7.1e-04
  33200      1.71e+00      3.77e-02      6.44e-02    7.1e-04
  33300      1.43e+00      1.80e-02      5.36e-02    7.1e-04
  33400      1.38e+00      1.34e-02      5.20e-02    7.1e-04
  33500      1.12e+00      8.51e-03      4.19e-02    7.1e-04
  33600      1.98e+00      3.81e-02      7.43e-02    7.1e-04
  33700      1.53e+00      1.99e-02      5.75e-02    7.1e-04
  33800      9.83e-01      1.44e-02      3.69e-02    7.1e-04
  33900      1.33e+00      1.94e-02      5.00e-02    7.1e-04
  34000      2.10e+00      6.62e-03      7.89e-02    7.1e-04
  34100      1.67e+00      2.56e-02      6.29e-02    7.1e-04
  34200      1.34e+00      1.46e-02      5.04e-02    7.1e-04
  34300      1.48e+00      2.14e-02      5.57e-02    7.1e-04
  34400      1.50e+00      1.11e-02      5.64e-02    7.1e-04
  34500      1.61e+00      4.76e-02      6.03e-02    7.1e-04
  34600      2.18e+00      2.09e-02      8.19e-02    7.1e-04
  34700      1.65e+00      1.61e-02      6.21e-02    7.1e-04
  34800      1.30e+00      9.70e-03      4.89e-02    7.1e-04
  34900      1.36e+00      1.96e-02      5.11e-02    7.1e-04
  35000      9.94e-01      6.81e-03      3.84e-02    6.7e-04
  35100      1.48e+00      1.31e-02      5.73e-02    6.7e-04
  35200      9.90e-01      1.07e-02      3.83e-02    6.7e-04
  35300      9.76e-01      6.93e-03      3.77e-02    6.7e-04
  35400      1.57e+00      1.27e-02      6.07e-02    6.7e-04
  35500      1.17e+00      1.14e-02      4.54e-02    6.7e-04
  35600      1.66e+00      2.22e-02      6.43e-02    6.7e-04
  35700      1.15e+00      2.23e-02      4.43e-02    6.7e-04
  35800      1.67e+00      1.63e-02      6.47e-02    6.7e-04
  35900      1.34e+00      2.07e-02      5.20e-02    6.7e-04
  36000      1.13e+00      1.71e-02      4.35e-02    6.7e-04
  36100      1.54e+00      3.20e-02      5.96e-02    6.7e-04
  36200      1.56e+00      1.62e-02      6.04e-02    6.7e-04
  36300      1.66e+00      3.44e-02      6.42e-02    6.7e-04
  36400      1.93e+00      1.65e-02      7.44e-02    6.7e-04
  36500      1.25e+00      1.74e-02      4.82e-02    6.7e-04
  36600      1.29e+00      9.57e-03      4.99e-02    6.7e-04
  36700      1.95e+00      4.89e-02      7.52e-02    6.7e-04
  36800      1.40e+00      3.86e-02      5.41e-02    6.7e-04
  36900      1.59e+00      2.62e-02      6.13e-02    6.7e-04
  37000      1.39e+00      1.44e-02      5.36e-02    6.7e-04
  37100      1.35e+00      1.14e-02      5.24e-02    6.7e-04
  37200      1.28e+00      8.71e-03      4.93e-02    6.7e-04
  37300      1.37e+00      1.44e-02      5.29e-02    6.7e-04
  37400      2.18e+00      4.74e-02      8.44e-02    6.7e-04
  37500      1.57e+00      4.10e-02      6.08e-02    6.7e-04
  37600      1.55e+00      9.61e-03      6.00e-02    6.7e-04
  37700      9.24e-01      2.07e-02      3.57e-02    6.7e-04
  37800      1.71e+00      2.60e-02      6.61e-02    6.7e-04
  37900      1.98e+00      2.31e-02      7.67e-02    6.7e-04
  38000      1.54e+00      1.58e-02      5.97e-02    6.7e-04
  38100      8.87e-01      9.19e-03      3.43e-02    6.7e-04
  38200      1.12e+00      9.94e-03      4.31e-02    6.7e-04
  38300      1.42e+00      3.34e-02      5.48e-02    6.7e-04
  38400      1.61e+00      3.79e-02      6.24e-02    6.7e-04
  38500      1.88e+00      4.34e-02      7.26e-02    6.7e-04
  38600      1.42e+00      1.76e-02      5.49e-02    6.7e-04
  38700      1.07e+00      8.32e-03      4.13e-02    6.7e-04
  38800      1.12e+00      3.94e-02      4.31e-02    6.7e-04
  38900      1.22e+00      2.80e-03      4.72e-02    6.7e-04
  39000      1.57e+00      2.54e-02      6.07e-02    6.7e-04
  39100      1.45e+00      1.14e-02      5.62e-02    6.7e-04
  39200      1.82e+00      1.46e-02      7.05e-02    6.7e-04
  39300      1.35e+00      2.28e-02      5.22e-02    6.7e-04
  39400      1.03e+00      1.11e-02      3.99e-02    6.7e-04
  39500      1.54e+00      2.65e-02      5.97e-02    6.7e-04
  39600      2.21e+00      5.09e-02      8.56e-02    6.7e-04
  39700      1.11e+00      1.01e-02      4.28e-02    6.7e-04
  39800      1.42e+00      2.45e-02      5.47e-02    6.7e-04
  39900      1.92e+00      2.36e-02      7.42e-02    6.7e-04
  40000      1.27e+00      1.48e-02      5.07e-02    6.3e-04
  40100      1.72e+00      2.73e-02      6.86e-02    6.3e-04
  40200      7.60e-01      1.76e-02      3.02e-02    6.3e-04
  40300      1.67e+00      2.24e-02      6.64e-02    6.3e-04
  40400      9.05e-01      1.42e-02      3.60e-02    6.3e-04
  40500      2.03e+00      3.12e-02      8.08e-02    6.3e-04
  40600      1.44e+00      8.18e-03      5.75e-02    6.3e-04
  40700      1.84e+00      2.99e-02      7.33e-02    6.3e-04
  40800      1.27e+00      1.95e-02      5.04e-02    6.3e-04
  40900      6.66e-01      6.12e-03      2.65e-02    6.3e-04
  41000      1.58e+00      3.76e-02      6.29e-02    6.3e-04
  41100      1.59e+00      2.75e-02      6.32e-02    6.3e-04
  41200      1.14e+00      1.25e-02      4.55e-02    6.3e-04
  41300      8.32e-01      4.26e-03      3.31e-02    6.3e-04
  41400      1.47e+00      1.42e-02      5.85e-02    6.3e-04
  41500      1.66e+00      2.66e-02      6.61e-02    6.3e-04
  41600      1.41e+00      1.63e-02      5.61e-02    6.3e-04
  41700      1.41e+00      1.75e-02      5.63e-02    6.3e-04
  41800      1.37e+00      1.92e-02      5.43e-02    6.3e-04
  41900      1.34e+00      2.07e-02      5.35e-02    6.3e-04
  42000      6.77e-01      2.68e-03      2.69e-02    6.3e-04
  42100      1.67e+00      1.83e-02      6.65e-02    6.3e-04
  42200      1.19e+00      1.52e-02      4.72e-02    6.3e-04
  42300      1.20e+00      2.22e-02      4.78e-02    6.3e-04
  42400      1.10e+00      2.63e-02      4.37e-02    6.3e-04
  42500      1.20e+00      1.16e-02      4.78e-02    6.3e-04
  42600      8.55e-01      1.29e-02      3.40e-02    6.3e-04
  42700      1.34e+00      2.70e-02      5.33e-02    6.3e-04
  42800      1.01e+00      9.94e-03      4.04e-02    6.3e-04
  42900      1.20e+00      1.78e-02      4.77e-02    6.3e-04
  43000      1.42e+00      1.51e-02      5.63e-02    6.3e-04
  43100      1.52e+00      3.50e-02      6.05e-02    6.3e-04
  43200      1.35e+00      2.26e-02      5.37e-02    6.3e-04
  43300      8.10e-01      1.39e-02      3.22e-02    6.3e-04
  43400      1.48e+00      1.99e-02      5.88e-02    6.3e-04
