#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  16100      1.41e+00      4.14e-02      4.86e-02    8.4e-04
  16200      1.63e+00      7.02e-02      5.62e-02    8.4e-04
  16300      1.19e+00      1.03e-01      4.10e-02    8.4e-04
  16400      1.59e+00      3.10e-02      5.48e-02    8.4e-04
  16500      1.38e+00      1.80e-02      4.74e-02    8.4e-04
  16600      1.42e+00      1.10e-02      4.89e-02    8.4e-04
  16700      1.74e+00      1.65e-02      6.01e-02    8.4e-04
  16800      2.17e+00      6.72e-02      7.47e-02    8.4e-04
  16900      1.30e+00      1.60e-02      4.48e-02    8.4e-04
  17000      1.05e+00      3.40e-02      3.60e-02    8.4e-04
  17100      2.04e+00      1.47e-02      7.05e-02    8.4e-04
  17200      1.67e+00      1.07e-01      5.76e-02    8.4e-04
  17300      1.89e+00      2.07e-02      6.51e-02    8.4e-04
  17400      1.67e+00      1.42e-01      5.72e-02    8.4e-04
  17500      2.02e+00      9.82e-02      6.95e-02    8.4e-04
  17600      1.61e+00      2.43e-02      5.56e-02    8.4e-04
  17700      1.29e+00      1.12e-02      4.46e-02    8.4e-04
  17800      1.75e+00      7.66e-02      6.03e-02    8.4e-04
  17900      2.94e+00      3.26e-02      1.01e-01    8.4e-04
  18000      2.15e+00      4.05e-02      7.41e-02    8.4e-04
  18100      1.49e+00      2.33e-02      5.15e-02    8.4e-04
  18200      1.44e+00      1.75e-02      4.98e-02    8.4e-04
  18300      1.57e+00      1.78e-02      5.41e-02    8.4e-04
  18400      1.32e+00      4.59e-02      4.56e-02    8.4e-04
  18500      1.09e+00      8.16e-02      3.75e-02    8.4e-04
  18600      1.11e+00      1.69e-02      3.84e-02    8.4e-04
  18700      2.42e+00      8.62e-02      8.35e-02    8.4e-04
  18800      1.19e+00      7.37e-03      4.09e-02    8.4e-04
  18900      1.43e+00      8.33e-02      4.93e-02    8.4e-04
  19000      9.82e-01      9.80e-02      3.37e-02    8.4e-04
  19100      1.03e+00      8.48e-03      3.56e-02    8.4e-04
  19200      1.34e+00      2.33e-02      4.62e-02    8.4e-04
  19300      1.47e+00      2.62e-02      5.05e-02    8.4e-04
  19400      2.15e+00      2.60e-02      7.41e-02    8.4e-04
  19500      1.12e+00      3.84e-02      3.86e-02    8.4e-04
  19600      1.59e+00      2.32e-02      5.48e-02    8.4e-04
  19700      1.27e+00      2.15e-02      4.38e-02    8.4e-04
  19800      1.41e+00      2.40e-02      4.85e-02    8.4e-04
  19900      1.26e+00      1.98e-02      4.33e-02    8.4e-04
  20000      1.96e+00      3.26e-02      6.97e-02    7.9e-04
  20100      1.35e+00      5.13e-03      4.78e-02    7.9e-04
  20200      1.37e+00      3.18e-02      4.87e-02    7.9e-04
  20300      1.82e+00      6.26e-02      6.45e-02    7.9e-04
  20400      2.06e+00      2.61e-02      7.32e-02    7.9e-04
  20500      2.18e+00      3.59e-02      7.72e-02    7.9e-04
  20600      1.44e+00      8.56e-02      5.11e-02    7.9e-04
  20700      1.48e+00      4.99e-02      5.24e-02    7.9e-04
  20800      1.31e+00      9.88e-02      4.62e-02    7.9e-04
  20900      1.42e+00      2.06e-02      5.04e-02    7.9e-04
  21000      1.72e+00      1.75e-02      6.11e-02    7.9e-04
  21100      1.01e+00      3.58e-02      3.58e-02    7.9e-04
  21200      1.47e+00      1.49e-02      5.23e-02    7.9e-04
  21300      2.01e+00      3.68e-02      7.14e-02    7.9e-04
  21400      1.05e+00      2.11e-02      3.74e-02    7.9e-04
  21500      1.86e+00      6.73e-02      6.59e-02    7.9e-04
  21600      2.19e+00      1.72e-02      7.76e-02    7.9e-04
  21700      2.30e+00      2.92e-02      8.17e-02    7.9e-04
  21800      1.56e+00      6.98e-02      5.52e-02    7.9e-04
  21900      1.17e+00      1.93e-02      4.14e-02    7.9e-04
  22000      1.43e+00      3.66e-02      5.07e-02    7.9e-04
  22100      1.53e+00      2.64e-02      5.42e-02    7.9e-04
  22200      1.65e+00      1.85e-02      5.84e-02    7.9e-04
  22300      1.47e+00      3.13e-02      5.20e-02    7.9e-04
  22400      2.21e+00      3.80e-02      7.84e-02    7.9e-04
  22500      1.48e+00      4.39e-02      5.24e-02    7.9e-04
  22600      1.56e+00      2.99e-02      5.54e-02    7.9e-04
  22700      1.21e+00      2.21e-02      4.28e-02    7.9e-04
  22800      1.47e+00      1.14e-01      5.21e-02    7.9e-04
  22900      1.74e+00      5.31e-02      6.17e-02    7.9e-04
  23000      1.13e+00      4.92e-03      4.01e-02    7.9e-04
  23100      1.15e+00      4.64e-02      4.09e-02    7.9e-04
  23200      1.60e+00      3.04e-02      5.67e-02    7.9e-04
  23300      1.83e+00      2.37e-02      6.48e-02    7.9e-04
  23400      1.38e+00      1.57e-02      4.89e-02    7.9e-04
  23500      1.14e+00      4.82e-02      4.05e-02    7.9e-04
  23600      1.27e+00      4.51e-02      4.51e-02    7.9e-04
  23700      1.72e+00      3.99e-02      6.11e-02    7.9e-04
  23800      1.91e+00      3.74e-02      6.78e-02    7.9e-04
  23900      1.53e+00      2.28e-02      5.43e-02    7.9e-04
  24000      1.52e+00      1.16e-02      5.39e-02    7.9e-04
  24100      2.06e+00      8.66e-02      7.30e-02    7.9e-04
  24200      2.09e+00      1.54e-02      7.41e-02    7.9e-04
  24300      1.37e+00      1.77e-02      4.87e-02    7.9e-04
  24400      1.06e+00      4.38e-02      3.77e-02    7.9e-04
  24500      8.61e-01      4.71e-03      3.05e-02    7.9e-04
  24600      1.65e+00      2.86e-02      5.86e-02    7.9e-04
  24700      1.28e+00      2.00e-02      4.55e-02    7.9e-04
  24800      1.28e+00      7.94e-03      4.54e-02    7.9e-04
  24900      1.51e+00      2.46e-02      5.34e-02    7.9e-04
  25000      1.60e+00      5.06e-02      5.85e-02    7.5e-04
  25100      1.96e+00      3.28e-02      7.16e-02    7.5e-04
  25200      1.40e+00      1.27e-02      5.10e-02    7.5e-04
  25300      1.20e+00      5.59e-03      4.40e-02    7.5e-04
  25400      1.84e+00      3.83e-02      6.72e-02    7.5e-04
  25500      1.61e+00      1.93e-02      5.86e-02    7.5e-04
  25600      1.22e+00      7.39e-02      4.46e-02    7.5e-04
  25700      2.08e+00      3.90e-02      7.60e-02    7.5e-04
  25800      1.27e+00      1.76e-02      4.62e-02    7.5e-04
  25900      1.40e+00      9.16e-03      5.11e-02    7.5e-04
  26000      1.04e+00      2.57e-02      3.79e-02    7.5e-04
  26100      1.38e+00      2.80e-02      5.03e-02    7.5e-04
  26200      1.82e+00      2.03e-02      6.63e-02    7.5e-04
  26300      1.23e+00      3.46e-02      4.49e-02    7.5e-04
  26400      1.86e+00      1.61e-02      6.79e-02    7.5e-04
  26500      2.06e+00      3.17e-02      7.52e-02    7.5e-04
  26600      1.15e+00      7.36e-03      4.18e-02    7.5e-04
  26700      1.28e+00      1.40e-02      4.66e-02    7.5e-04
  26800      1.47e+00      1.53e-02      5.38e-02    7.5e-04
  26900      1.78e+00      1.02e-02      6.49e-02    7.5e-04
  27000      1.64e+00      3.32e-02      5.97e-02    7.5e-04
  27100      1.27e+00      1.90e-02      4.65e-02    7.5e-04
  27200      1.83e+00      2.06e-02      6.69e-02    7.5e-04
  27300      1.27e+00      1.01e-02      4.65e-02    7.5e-04
  27400      1.42e+00      7.64e-03      5.18e-02    7.5e-04
  27500      1.63e+00      1.94e-02      5.95e-02    7.5e-04
  27600      1.88e+00      4.94e-02      6.85e-02    7.5e-04
  27700      1.16e+00      2.30e-02      4.22e-02    7.5e-04
  27800      1.48e+00      2.82e-02      5.39e-02    7.5e-04
  27900      1.02e+00      1.57e-02      3.73e-02    7.5e-04
  28000      1.12e+00      2.11e-02      4.09e-02    7.5e-04
  28100      2.00e+00      3.05e-02      7.29e-02    7.5e-04
  28200      1.58e+00      1.90e-02      5.76e-02    7.5e-04
  28300      1.25e+00      1.25e-02      4.57e-02    7.5e-04
  28400      1.04e+00      1.34e-02      3.80e-02    7.5e-04
  28500      9.91e-01      1.48e-02      3.62e-02    7.5e-04
  28600      1.54e+00      2.39e-02      5.64e-02    7.5e-04
  28700      1.72e+00      1.28e-02      6.29e-02    7.5e-04
  28800      1.27e+00      9.88e-03      4.62e-02    7.5e-04
  28900      1.42e+00      2.21e-02      5.20e-02    7.5e-04
  29000      1.28e+00      3.54e-02      4.67e-02    7.5e-04
  29100      1.54e+00      2.18e-02      5.62e-02    7.5e-04
  29200      1.79e+00      4.28e-02      6.54e-02    7.5e-04
  29300      8.78e-01      5.73e-03      3.21e-02    7.5e-04
  29400      1.11e+00      9.41e-03      4.04e-02    7.5e-04
  29500      1.49e+00      2.67e-02      5.43e-02    7.5e-04
  29600      1.74e+00      3.57e-02      6.37e-02    7.5e-04
  29700      1.92e+00      3.33e-02      7.02e-02    7.5e-04
  29800      1.33e+00      1.13e-02      4.84e-02    7.5e-04
  29900      1.09e+00      8.03e-03      3.97e-02    7.5e-04
  30000      1.53e+00      1.66e-02      5.74e-02    7.1e-04
  30100      9.04e-01      1.01e-02      3.40e-02    7.1e-04
  30200      1.44e+00      2.19e-02      5.40e-02    7.1e-04
  30300      1.51e+00      2.90e-02      5.68e-02    7.1e-04
  30400      1.27e+00      1.04e-01      4.72e-02    7.1e-04
  30500      1.89e+00      3.59e-02      7.11e-02    7.1e-04
  30600      1.84e+00      3.60e-02      6.90e-02    7.1e-04
  30700      1.29e+00      2.07e-02      4.85e-02    7.1e-04
  30800      1.62e+00      3.57e-02      6.09e-02    7.1e-04
  30900      1.03e+00      1.38e-02      3.86e-02    7.1e-04
  31000      1.75e+00      3.01e-02      6.59e-02    7.1e-04
  31100      1.45e+00      2.33e-02      5.44e-02    7.1e-04
  31200      1.66e+00      1.92e-02      6.24e-02    7.1e-04
  31300      1.32e+00      2.13e-02      4.94e-02    7.1e-04
  31400      1.23e+00      3.50e-02      4.63e-02    7.1e-04
  31500      1.61e+00      2.35e-02      6.05e-02    7.1e-04
  31600      8.16e-01      1.06e-02      3.06e-02    7.1e-04
  31700      2.02e+00      3.60e-02      7.57e-02    7.1e-04
  31800      1.71e+00      2.38e-02      6.41e-02    7.1e-04
  31900      1.55e+00      2.86e-02      5.83e-02    7.1e-04
  32000      1.49e+00      1.25e-02      5.61e-02    7.1e-04
  32100      1.29e+00      1.23e-02      4.84e-02    7.1e-04
  32200      1.42e+00      2.22e-02      5.34e-02    7.1e-04
  32300      1.61e+00      2.03e-02      6.05e-02    7.1e-04
  32400      1.36e+00      1.15e-02      5.10e-02    7.1e-04
  32500      1.34e+00      5.82e-03      5.04e-02    7.1e-04
  32600      1.45e+00      3.53e-02      5.46e-02    7.1e-04
  32700      1.29e+00      1.36e-02      4.85e-02    7.1e-04
  32800      1.57e+00      2.45e-02      5.90e-02    7.1e-04
  32900      1.02e+00      2.28e-02      3.83e-02    7.1e-04
  33000      1.42e+00      3.42e-02      5.35e-02    7.1e-04
  33100      1.46e+00      3.03e-02      5.48e-02    7.1e-04
  33200      1.41e+00      1.62e-02      5.29e-02    7.1e-04
  33300      1.11e+00      1.26e-02      4.17e-02    7.1e-04
  33400      1.51e+00      3.31e-02      5.67e-02    7.1e-04
  33500      1.82e+00      3.67e-02      6.82e-02    7.1e-04
  33600      1.40e+00      3.21e-02      5.27e-02    7.1e-04
  33700      1.16e+00      3.21e-02      4.37e-02    7.1e-04
  33800      1.67e+00      1.98e-02      6.27e-02    7.1e-04
  33900      1.91e+00      2.77e-02      7.19e-02    7.1e-04
  34000      1.37e+00      1.89e-02      5.13e-02    7.1e-04
  34100      9.45e-01      2.93e-02      3.55e-02    7.1e-04
  34200      1.94e+00      1.32e-02      7.29e-02    7.1e-04
  34300      1.34e+00      1.51e-02      5.05e-02    7.1e-04
  34400      1.26e+00      1.29e-02      4.72e-02    7.1e-04
  34500      9.65e-01      1.53e-02      3.62e-02    7.1e-04
  34600      1.44e+00      1.77e-02      5.41e-02    7.1e-04
  34700      1.57e+00      1.53e-02      5.89e-02    7.1e-04
  34800      1.61e+00      2.77e-02      6.05e-02    7.1e-04
  34900      1.60e+00      3.01e-02      6.02e-02    7.1e-04
  35000      1.05e+00      1.57e-02      4.07e-02    6.7e-04
  35100      1.31e+00      1.67e-02      5.06e-02    6.7e-04
  35200      1.34e+00      1.60e-02      5.19e-02    6.7e-04
  35300      2.09e+00      9.83e-03      8.09e-02    6.7e-04
  35400      1.56e+00      2.64e-02      6.02e-02    6.7e-04
  35500      1.65e+00      4.28e-02      6.38e-02    6.7e-04
  35600      1.40e+00      2.55e-02      5.40e-02    6.7e-04
  35700      2.01e+00      3.32e-02      7.75e-02    6.7e-04
  35800      1.43e+00      2.16e-02      5.54e-02    6.7e-04
  35900      1.09e+00      2.59e-02      4.20e-02    6.7e-04
  36000      1.39e+00      1.96e-02      5.36e-02    6.7e-04
  36100      1.49e+00      1.26e-02      5.77e-02    6.7e-04
  36200      1.21e+00      1.52e-02      4.67e-02    6.7e-04
  36300      1.07e+00      6.76e-03      4.14e-02    6.7e-04
  36400      1.18e+00      4.54e-02      4.57e-02    6.7e-04
  36500      1.48e+00      2.63e-02      5.71e-02    6.7e-04
  36600      1.37e+00      1.88e-02      5.31e-02    6.7e-04
  36700      9.22e-01      2.25e-02      3.56e-02    6.7e-04
  36800      1.13e+00      1.56e-02      4.39e-02    6.7e-04
  36900      1.30e+00      2.47e-02      5.02e-02    6.7e-04
  37000      9.68e-01      2.16e-02      3.74e-02    6.7e-04
  37100      1.98e+00      4.35e-02      7.65e-02    6.7e-04
  37200      8.59e-01      2.17e-02      3.32e-02    6.7e-04
  37300      1.15e+00      1.78e-02      4.46e-02    6.7e-04
  37400      1.44e+00      2.01e-02      5.57e-02    6.7e-04
  37500      1.26e+00      9.67e-03      4.87e-02    6.7e-04
  37600      1.53e+00      2.05e-02      5.90e-02    6.7e-04
  37700      1.25e+00      1.55e-02      4.82e-02    6.7e-04
  37800      1.82e+00      2.23e-02      7.05e-02    6.7e-04
  37900      1.40e+00      2.47e-02      5.40e-02    6.7e-04
  38000      1.04e+00      2.13e-02      4.03e-02    6.7e-04
  38100      2.28e+00      2.99e-02      8.82e-02    6.7e-04
  38200      1.34e+00      1.86e-02      5.17e-02    6.7e-04
  38300      1.06e+00      1.76e-02      4.12e-02    6.7e-04
  38400      1.26e+00      2.42e-02      4.88e-02    6.7e-04
  38500      1.32e+00      1.85e-02      5.12e-02    6.7e-04
  38600      1.37e+00      2.59e-02      5.31e-02    6.7e-04
  38700      1.31e+00      2.46e-02      5.05e-02    6.7e-04
  38800      1.37e+00      2.35e-02      5.29e-02    6.7e-04
  38900      1.31e+00      2.37e-02      5.06e-02    6.7e-04
  39000      1.28e+00      1.60e-02      4.96e-02    6.7e-04
  39100      9.73e-01      2.35e-02      3.76e-02    6.7e-04
  39200      1.04e+00      5.62e-03      4.04e-02    6.7e-04
  39300      1.26e+00      2.29e-02      4.89e-02    6.7e-04
  39400      1.01e+00      1.30e-02      3.89e-02    6.7e-04
  39500      1.48e+00      3.78e-02      5.73e-02    6.7e-04
  39600      1.23e+00      1.50e-02      4.77e-02    6.7e-04
  39700      1.82e+00      2.53e-02      7.02e-02    6.7e-04
  39800      1.88e+00      4.78e-02      7.25e-02    6.7e-04
  39900      7.22e-01      1.63e-02      2.79e-02    6.7e-04
  40000      9.34e-01      6.59e-03      3.72e-02    6.3e-04
  40100      1.50e+00      1.84e-02      5.95e-02    6.3e-04
  40200      1.33e+00      2.36e-02      5.30e-02    6.3e-04
  40300      1.39e+00      1.55e-02      5.55e-02    6.3e-04
  40400      1.26e+00      1.95e-02      5.03e-02    6.3e-04
  40500      7.20e-01      2.23e-02      2.86e-02    6.3e-04
  40600      1.34e+00      2.15e-02      5.31e-02    6.3e-04
  40700      1.29e+00      1.76e-02      5.12e-02    6.3e-04
  40800      1.01e+00      2.40e-02      4.02e-02    6.3e-04
  40900      1.44e+00      1.69e-02      5.72e-02    6.3e-04
  41000      2.23e+00      5.11e-02      8.88e-02    6.3e-04
  41100      1.18e+00      1.18e-02      4.70e-02    6.3e-04
  41200      1.57e+00      1.95e-02      6.24e-02    6.3e-04
  41300      1.38e+00      1.54e-02      5.50e-02    6.3e-04
  41400      1.58e+00      1.04e-02      6.29e-02    6.3e-04
  41500      8.89e-01      1.28e-02      3.54e-02    6.3e-04
  41600      1.19e+00      1.39e-02      4.74e-02    6.3e-04
  41700      1.42e+00      2.01e-02      5.66e-02    6.3e-04
  41800      1.02e+00      1.38e-02      4.06e-02    6.3e-04
  41900      1.36e+00      2.07e-02      5.42e-02    6.3e-04
  42000      1.45e+00      1.55e-02      5.77e-02    6.3e-04
  42100      1.21e+00      6.37e-03      4.82e-02    6.3e-04
  42200      1.33e+00      1.62e-02      5.30e-02    6.3e-04
  42300      1.47e+00      2.40e-02      5.85e-02    6.3e-04
  42400      1.13e+00      3.02e-02      4.49e-02    6.3e-04
  42500      1.11e+00      1.41e-02      4.43e-02    6.3e-04
  42600      1.35e+00      4.32e-02      5.35e-02    6.3e-04
  42700      9.27e-01      1.04e-02      3.69e-02    6.3e-04
  42800      1.84e+00      2.71e-02      7.31e-02    6.3e-04
  42900      1.03e+00      1.85e-02      4.11e-02    6.3e-04
  43000      1.45e+00      2.66e-02      5.75e-02    6.3e-04
  43100      1.02e+00      2.24e-02      4.04e-02    6.3e-04
  43200      1.03e+00      5.20e-03      4.09e-02    6.3e-04
  43300      1.40e+00      1.88e-02      5.56e-02    6.3e-04
  43400      1.91e+00      2.44e-02      7.60e-02    6.3e-04
