#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.460684e-02       1.218887e-03       6.845015e-03       2.319025e-02       8.970401e-03       1.588117e-02
          10       2.693821e-02       2.351077e-03       1.045205e-02       4.870855e-02       1.245172e-02       2.760862e-02
          20       2.837671e-02       8.097717e-03       1.480715e-02       5.895124e-02       2.771841e-02       4.250376e-02
          30       2.685027e-02       8.238891e-04       1.741252e-02       9.138613e-02       4.759449e-02       6.627630e-02
          40       5.965850e-02       6.567914e-03       3.575933e-02       1.208086e-01       4.221791e-02       7.824245e-02
          50       7.161357e-02       1.887106e-03       3.613963e-02       1.223332e-01       2.809875e-02       7.435512e-02
          60       2.434237e-02       7.358125e-03       1.511952e-02       8.353420e-02       3.729390e-02       5.574269e-02
          70       8.117151e-02       7.772201e-03       4.144840e-02       1.349758e-01       5.903620e-02       9.001910e-02
          80       1.179965e-01       5.700004e-03       5.964121e-02       1.419902e-01       9.905021e-02       1.120083e-01
          90       1.167095e-01       7.000111e-03       5.889526e-02       1.337343e-01       8.497735e-02       1.075250e-01
         100       9.660814e-02       4.343651e-03       4.280879e-02       1.192104e-01       4.968513e-02       8.563972e-02
         110       4.540150e-02       4.139242e-03       2.190158e-02       1.094336e-01       3.936771e-02       7.032085e-02
         120       3.844510e-02       5.921472e-03       1.740088e-02       6.148155e-02       3.989147e-02       4.814226e-02
         130       6.262028e-02       3.025382e-03       3.507275e-02       8.480118e-02       5.354569e-02       6.607203e-02
         140       6.463498e-02       6.412641e-03       3.538415e-02       9.475194e-02       5.312020e-02       7.311553e-02
         150       5.313179e-02       5.681943e-03       2.749006e-02       1.060781e-01       4.255250e-02       6.644599e-02
         160       1.991787e-02       9.037491e-03       1.506221e-02       6.910763e-02       4.069284e-02       5.149553e-02
         170       3.191322e-02       5.965961e-03       1.696219e-02       6.610105e-02       3.983857e-02       5.392909e-02
         180       3.969636e-02       5.653489e-03       1.971117e-02       6.824288e-02       4.261305e-02       5.820797e-02
         190       6.082719e-02       6.221607e-03       2.849184e-02       9.408433e-02       4.715491e-02       6.504853e-02
         200       6.713284e-02       1.780028e-02       3.573588e-02       9.416635e-02       6.819854e-02       8.290906e-02
         210       8.283985e-02       5.116594e-03       4.638675e-02       1.349435e-01       3.851058e-02       9.741751e-02
         220       8.898295e-02       8.624395e-03       4.304364e-02       1.104249e-01       7.906687e-02       9.622053e-02
         230       6.970603e-02       6.663287e-03       3.489330e-02       1.038390e-01       5.971125e-02       7.865929e-02
         240       8.333666e-02       6.868688e-03       4.389888e-02       1.093149e-01       5.635709e-02       8.140248e-02
         250       6.820181e-02       6.602280e-03       3.416977e-02       9.612372e-02       4.225750e-02       6.119804e-02
         260       5.694959e-02       6.900637e-03       2.563737e-02       7.246773e-02       2.785274e-02       5.280584e-02
         270       5.787086e-02       9.639186e-03       2.547445e-02       7.801146e-02       2.139685e-02       5.155689e-02
         280       6.614062e-02       1.180938e-02       3.125494e-02       7.654493e-02       4.376205e-02       5.805189e-02
         290       6.114040e-02       1.316565e-02       3.422063e-02       1.182547e-01       5.918999e-02       8.213726e-02
         300       6.610350e-02       4.923748e-03       3.947628e-02       1.754809e-01       6.104246e-02       1.035517e-01
         310       8.192483e-02       2.501737e-03       3.319928e-02       2.070383e-01       5.071575e-02       9.406271e-02
         320       5.849208e-02       1.063407e-02       2.735870e-02       1.986204e-01       3.269389e-02       1.026008e-01
         330       4.532206e-02       9.441162e-03       2.099572e-02       1.169576e-01       4.909018e-02       7.498024e-02
         340       2.652895e-02       5.253025e-03       1.557073e-02       7.721060e-02       4.246225e-02       5.222665e-02
         350       2.473077e-02       5.153026e-03       1.432687e-02       5.845043e-02       2.505262e-02       4.203454e-02
         360       1.714254e-02       6.789741e-03       1.195702e-02       4.901444e-02       3.136243e-02       3.935216e-02
         370       2.161925e-02       9.720841e-03       1.744192e-02       1.062033e-01       4.913920e-02       7.045876e-02
         380       3.918660e-02       4.322863e-03       2.269152e-02       1.330213e-01       5.418791e-02       8.178637e-02
         390       5.994995e-02       1.034105e-02       3.293790e-02       1.327756e-01       3.824808e-02       8.319532e-02
         400       7.400743e-02       7.942602e-03       3.753390e-02       1.144150e-01       4.480253e-02       7.715422e-02
         410       8.433389e-02       7.080786e-03       3.971689e-02       1.556679e-01       3.685498e-02       8.123929e-02
         420       8.698449e-02       9.049255e-03       4.284853e-02       1.515246e-01       3.629914e-02       8.602098e-02
         430       8.379022e-02       6.555951e-03       3.648143e-02       1.322577e-01       4.514190e-02       7.454947e-02
         440       6.084519e-02       9.734584e-03       2.961406e-02       1.258224e-01       2.932529e-02       7.170663e-02
         450       5.641844e-02       4.957214e-03       2.830874e-02       9.684811e-02       3.372617e-02       6.393569e-02
         460       4.533813e-02       7.423943e-03       2.559163e-02       8.808170e-02       3.465280e-02       6.353285e-02
         470       6.897341e-02       1.686540e-02       3.494280e-02       1.170986e-01       3.172625e-02       7.322177e-02
         480       4.390704e-02       5.467841e-03       2.551589e-02       9.427784e-02       5.317995e-02       7.335423e-02
         490       5.859807e-02       6.683405e-03       3.136411e-02       9.559558e-02       6.502281e-02       8.201880e-02
         500       6.267764e-02       2.678573e-03       2.933589e-02       1.046665e-01       7.107595e-02       8.609891e-02
         510       6.359034e-02       1.402045e-02       3.546726e-02       1.005955e-01       5.281332e-02       8.431584e-02
         520       3.161009e-02       9.840986e-03       1.706319e-02       1.046504e-01       4.419103e-02       7.480812e-02
         530       5.031075e-02       9.228473e-03       2.533067e-02       1.145615e-01       4.258118e-02       7.781500e-02
         540       5.058356e-02       1.392419e-02       2.478428e-02       8.841342e-02       3.575617e-02       7.430951e-02
         550       4.359915e-02       1.533495e-02       2.485873e-02       1.074712e-01       3.558912e-02       8.015285e-02
         560       4.607132e-02       9.857294e-03       2.189475e-02       1.265302e-01       5.537338e-02       9.188764e-02
         570       2.379743e-02       8.259210e-03       1.916207e-02       1.216740e-01       4.775664e-02       8.432796e-02
         580       3.956811e-02       7.794811e-03       2.479565e-02       9.374013e-02       4.103914e-02       7.711610e-02
         590       6.508649e-02       6.886705e-03       3.415367e-02       1.183568e-01       3.467421e-02       7.651220e-02
         600       6.111369e-02       1.142027e-02       3.710853e-02       1.352116e-01       5.033016e-02       8.635768e-02
         610       6.200154e-02       8.109592e-03       3.620578e-02       1.444982e-01       4.882081e-02       8.933113e-02
         620       6.358007e-02       5.361427e-03       3.840007e-02       1.415203e-01       5.793664e-02       8.949052e-02
         630       6.369415e-02       1.109828e-02       3.478998e-02       1.334034e-01       4.622684e-02       8.708850e-02
         640       7.142376e-02       8.472135e-03       4.107117e-02       1.132269e-01       7.585723e-02       9.161240e-02
         650       6.307044e-02       1.030601e-02       3.471594e-02       1.146485e-01       6.335010e-02       8.393747e-02
         660       6.973240e-02       1.070039e-02       3.330627e-02       9.823915e-02       6.899282e-02       8.047837e-02
         670       5.607307e-02       5.898382e-03       2.989973e-02       9.902243e-02       5.017900e-02       7.490233e-02
