#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.223198e-02       1.855087e-03       5.303070e-03       1.947223e-02       8.944409e-03       1.377993e-02
          10       2.137132e-02       5.567302e-03       1.355458e-02       7.412878e-02       2.711817e-02       4.081349e-02
          20       3.242815e-02       8.098336e-03       2.127349e-02       8.694423e-02       3.463612e-02       5.518640e-02
          30       7.383997e-02       4.438977e-03       3.588124e-02       1.152841e-01       5.254803e-02       8.576157e-02
          40       6.187275e-02       8.927066e-03       2.970202e-02       1.017772e-01       3.631274e-02       6.873576e-02
          50       7.612006e-02       1.060004e-02       3.504855e-02       9.474020e-02       3.590278e-02       7.535301e-02
          60       5.332315e-02       1.008292e-02       2.413058e-02       1.201130e-01       4.365407e-02       7.513824e-02
          70       6.040702e-02       7.159939e-03       3.068841e-02       1.193165e-01       4.934106e-02       8.805628e-02
          80       8.281715e-02       1.218816e-02       4.180237e-02       1.327894e-01       6.773042e-02       8.602026e-02
          90       7.953693e-02       2.163773e-02       4.322864e-02       1.195870e-01       3.431101e-02       8.795941e-02
         100       6.170460e-02       9.295861e-03       3.390096e-02       1.214833e-01       2.353891e-02       7.009375e-02
         110       3.770968e-02       9.903648e-03       2.140370e-02       8.823343e-02       2.891459e-02       6.552202e-02
         120       3.673708e-02       5.147127e-03       1.872955e-02       7.852707e-02       4.533800e-02       5.501614e-02
         130       5.059038e-02       5.763033e-03       2.173747e-02       8.684093e-02       3.330851e-02       6.573159e-02
         140       8.016811e-02       7.109157e-03       3.122972e-02       8.585518e-02       4.234163e-02       6.409532e-02
         150       6.137584e-02       5.229205e-03       2.788911e-02       9.457490e-02       4.261942e-02       5.940512e-02
         160       6.567442e-02       5.054479e-03       2.590437e-02       6.633606e-02       3.327188e-02       4.773966e-02
         170       8.267011e-02       6.939008e-03       4.002073e-02       1.172034e-01       5.327717e-02       8.420570e-02
         180       5.076692e-02       7.435225e-03       2.424705e-02       9.549259e-02       5.777225e-02       6.982691e-02
         190       6.291675e-02       8.768640e-03       2.798358e-02       7.532605e-02       3.743016e-02       5.708752e-02
         200       4.296335e-02       1.045159e-02       2.358947e-02       7.807785e-02       2.805551e-02       5.645083e-02
         210       8.375407e-02       4.276800e-03       3.563268e-02       1.204187e-01       4.413889e-02       8.186100e-02
         220       3.133757e-02       1.111103e-02       1.756466e-02       9.701195e-02       3.080550e-02       6.546970e-02
         230       3.547552e-02       6.739626e-03       1.866609e-02       8.992082e-02       3.908100e-02       6.691149e-02
         240       3.619138e-02       6.024986e-03       1.856679e-02       8.770594e-02       4.294051e-02       6.298198e-02
         250       4.192170e-02       6.758982e-03       2.011463e-02       9.780330e-02       4.592655e-02       6.757852e-02
         260       4.055941e-02       1.513984e-02       2.477617e-02       1.292406e-01       3.264009e-02       7.914006e-02
         270       7.739635e-02       6.596079e-03       3.093292e-02       1.037718e-01       4.409038e-02       7.884054e-02
         280       7.614762e-02       5.815095e-03       3.026171e-02       1.141877e-01       1.544605e-02       6.460950e-02
         290       7.900323e-02       4.915552e-03       3.334822e-02       9.493835e-02       2.314540e-02       6.398438e-02
         300       6.111989e-02       4.747994e-03       3.072076e-02       9.893956e-02       3.606881e-02       5.958448e-02
         310       9.833022e-02       9.777958e-03       4.314950e-02       1.105141e-01       4.892214e-02       8.115833e-02
         320       6.157161e-02       6.069064e-03       3.227466e-02       1.414279e-01       4.004529e-02       7.658021e-02
         330       7.545479e-02       5.427552e-03       3.580669e-02       1.095610e-01       3.102953e-02       6.800857e-02
         340       8.829027e-02       1.030885e-02       4.020089e-02       1.001414e-01       5.737116e-02       7.752357e-02
         350       7.780948e-02       9.315836e-03       3.701805e-02       1.000636e-01       4.255456e-02       7.848915e-02
         360       4.092483e-02       6.134247e-03       2.104761e-02       9.302688e-02       2.842184e-02       5.530140e-02
         370       4.417160e-02       8.400879e-03       2.111215e-02       1.031708e-01       3.821371e-02       6.524259e-02
         380       5.128312e-02       5.880184e-03       2.467349e-02       1.301626e-01       3.603772e-02       7.277930e-02
         390       3.707660e-02       6.476491e-03       1.870549e-02       7.728709e-02       4.470234e-02       5.844723e-02
         400       5.410677e-02       3.142047e-03       2.427506e-02       8.432110e-02       4.644257e-02       6.379242e-02
         410       6.580495e-02       4.991550e-03       3.163094e-02       1.033949e-01       6.138469e-02       7.852503e-02
