#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       2.555626e-02       1.197743e-03       1.080374e-02       5.295261e-02       2.269026e-02       3.329676e-02
          10       2.943105e-02       2.143844e-03       1.185472e-02       3.556860e-02       2.315132e-02       2.919386e-02
          20       1.012552e-02       3.739405e-03       6.633892e-03       2.669714e-02       1.147416e-02       1.836667e-02
          30       6.641829e-03       3.339035e-03       4.594651e-03       2.414463e-02       4.960307e-03       1.617075e-02
          40       7.915032e-03       1.740464e-03       4.705412e-03       2.325384e-02       8.425617e-03       1.632226e-02
          50       8.367739e-03       2.762114e-03       5.138845e-03       2.098709e-02       5.376135e-03       1.399894e-02
          60       4.404843e-03       4.032149e-04       2.655361e-03       1.018159e-02       4.241759e-03       7.838674e-03
          70       6.118440e-03       4.316861e-03       5.209118e-03       2.747288e-02       3.879364e-03       1.201921e-02
          80       3.836269e-03       9.719053e-04       2.585476e-03       1.688481e-02       3.517888e-03       8.082063e-03
          90       9.396803e-03       1.353903e-03       4.569615e-03       2.276743e-02       3.630346e-03       1.337489e-02
         100       5.137247e-03       2.349489e-03       3.961250e-03       2.780578e-02       8.305010e-03       1.713866e-02
         110       8.962632e-03       5.944709e-04       5.349573e-03       3.105658e-02       4.937392e-03       1.737595e-02
         120       1.435972e-02       3.175912e-03       7.311923e-03       3.987569e-02       1.471968e-02       2.463834e-02
         130       1.289928e-02       2.772400e-03       7.118164e-03       3.443306e-02       9.581252e-03       2.049077e-02
         140       1.748685e-02       3.897445e-03       8.882698e-03       4.907036e-02       1.456666e-02       2.603581e-02
         150       1.953433e-02       9.582149e-04       8.344693e-03       4.177600e-02       1.128446e-02       2.310155e-02
         160       1.258792e-02       3.593719e-03       6.330527e-03       2.648782e-02       1.098954e-02       1.766608e-02
         170       1.388727e-02       2.624416e-03       7.591642e-03       4.280384e-02       1.661244e-02       2.397790e-02
         180       1.371552e-02       4.265203e-03       8.614108e-03       3.830066e-02       2.138734e-02       2.621789e-02
         190       8.268261e-03       4.469659e-03       6.536683e-03       2.326745e-02       9.823203e-03       1.773305e-02
         200       7.906935e-03       2.088583e-03       5.710914e-03       2.544091e-02       1.115660e-02       1.922926e-02
         210       1.107230e-02       7.678735e-04       5.010523e-03       2.307732e-02       1.574048e-02       1.868147e-02
         220       7.056198e-03       1.566090e-03       4.017792e-03       2.168666e-02       1.036439e-02       1.694371e-02
         230       1.235688e-02       1.205808e-03       7.310827e-03       3.044388e-02       9.136271e-03       1.793932e-02
         240       1.059312e-02       3.495729e-03       7.369306e-03       2.898517e-02       1.082693e-02       1.807897e-02
