#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  12000      2.21e+00      7.45e-02      7.39e-02    8.9e-04
  12100      2.19e+00      7.47e-02      7.33e-02    8.9e-04
  12200      1.67e+00      3.96e-02      5.61e-02    8.9e-04
  12300      2.33e+00      9.08e-02      7.79e-02    8.9e-04
  12400      2.42e+00      5.91e-02      8.10e-02    8.9e-04
  12500      2.02e+00      4.96e-02      6.76e-02    8.9e-04
  12600      2.87e+00      3.81e-02      9.61e-02    8.9e-04
  12700      2.31e+00      7.31e-02      7.74e-02    8.9e-04
  12800      1.95e+00      4.33e-02      6.52e-02    8.9e-04
  12900      1.67e+00      4.28e-02      5.59e-02    8.9e-04
  13000      1.76e+00      2.94e-02      5.90e-02    8.9e-04
  13100      2.44e+00      5.03e-02      8.18e-02    8.9e-04
  13200      2.10e+00      1.55e-01      7.02e-02    8.9e-04
  13300      1.62e+00      3.72e-02      5.43e-02    8.9e-04
  13400      2.17e+00      3.59e-02      7.26e-02    8.9e-04
  13500      2.12e+00      5.42e-02      7.11e-02    8.9e-04
  13600      1.83e+00      1.60e-01      6.12e-02    8.9e-04
  13700      2.38e+00      1.12e-01      7.97e-02    8.9e-04
  13800      2.36e+00      4.37e-02      7.92e-02    8.9e-04
  13900      1.66e+00      6.95e-02      5.56e-02    8.9e-04
  14000      1.61e+00      4.28e-02      5.40e-02    8.9e-04
  14100      2.00e+00      2.17e-02      6.68e-02    8.9e-04
  14200      1.96e+00      8.42e-02      6.54e-02    8.9e-04
  14300      1.80e+00      4.74e-02      6.02e-02    8.9e-04
  14400      1.61e+00      9.40e-02      5.38e-02    8.9e-04
  14500      2.11e+00      6.03e-02      7.08e-02    8.9e-04
  14600      1.72e+00      1.63e-01      5.72e-02    8.9e-04
  14700      1.87e+00      3.84e-02      6.26e-02    8.9e-04
  14800      1.65e+00      2.37e-02      5.54e-02    8.9e-04
  14900      2.79e+00      2.60e-02      9.34e-02    8.9e-04
  15000      1.70e+00      8.04e-02      5.85e-02    8.4e-04
  15100      2.09e+00      1.05e-01      7.20e-02    8.4e-04
  15200      1.77e+00      2.03e-02      6.12e-02    8.4e-04
  15300      1.93e+00      7.32e-02      6.65e-02    8.4e-04
  15400      2.05e+00      8.24e-03      7.07e-02    8.4e-04
  15500      2.08e+00      7.03e-02      7.17e-02    8.4e-04
  15600      1.94e+00      4.77e-02      6.68e-02    8.4e-04
  15700      2.07e+00      2.10e-02      7.13e-02    8.4e-04
  15800      1.91e+00      1.70e-02      6.58e-02    8.4e-04
  15900      1.98e+00      3.58e-02      6.82e-02    8.4e-04
  16000      1.72e+00      4.65e-02      5.91e-02    8.4e-04
  16100      2.16e+00      7.12e-02      7.45e-02    8.4e-04
  16200      2.11e+00      6.90e-02      7.25e-02    8.4e-04
  16300      2.07e+00      5.01e-02      7.12e-02    8.4e-04
  16400      1.64e+00      4.87e-02      5.65e-02    8.4e-04
  16500      2.50e+00      5.89e-02      8.63e-02    8.4e-04
  16600      2.13e+00      4.36e-02      7.34e-02    8.4e-04
  16700      1.74e+00      6.41e-02      6.00e-02    8.4e-04
  16800      2.16e+00      2.24e-02      7.44e-02    8.4e-04
  16900      2.09e+00      6.79e-02      7.19e-02    8.4e-04
  17000      1.56e+00      1.07e-01      5.36e-02    8.4e-04
  17100      1.74e+00      2.53e-02      6.01e-02    8.4e-04
  17200      1.76e+00      3.61e-02      6.06e-02    8.4e-04
  17300      1.76e+00      4.15e-02      6.05e-02    8.4e-04
  17400      2.28e+00      3.38e-02      7.86e-02    8.4e-04
  17500      1.68e+00      8.68e-02      5.78e-02    8.4e-04
  17600      9.51e-01      3.73e-02      3.28e-02    8.4e-04
  17700      2.37e+00      6.01e-02      8.16e-02    8.4e-04
  17800      1.32e+00      4.04e-02      4.56e-02    8.4e-04
  17900      2.00e+00      3.82e-02      6.90e-02    8.4e-04
  18000      1.85e+00      1.96e-02      6.38e-02    8.4e-04
  18100      1.91e+00      4.12e-02      6.60e-02    8.4e-04
  18200      2.05e+00      5.07e-02      7.07e-02    8.4e-04
  18300      1.83e+00      3.88e-02      6.31e-02    8.4e-04
  18400      1.63e+00      3.18e-02      5.63e-02    8.4e-04
  18500      1.47e+00      3.16e-02      5.06e-02    8.4e-04
  18600      2.72e+00      3.94e-02      9.38e-02    8.4e-04
  18700      2.19e+00      4.08e-02      7.54e-02    8.4e-04
  18800      1.71e+00      2.76e-02      5.91e-02    8.4e-04
  18900      1.39e+00      5.16e-02      4.79e-02    8.4e-04
  19000      2.37e+00      7.32e-02      8.17e-02    8.4e-04
  19100      1.85e+00      2.16e-02      6.37e-02    8.4e-04
  19200      1.45e+00      4.11e-02      5.01e-02    8.4e-04
  19300      1.63e+00      2.81e-02      5.63e-02    8.4e-04
  19400      1.86e+00      2.94e-02      6.41e-02    8.4e-04
  19500      1.97e+00      4.18e-02      6.78e-02    8.4e-04
  19600      2.00e+00      5.22e-02      6.88e-02    8.4e-04
  19700      1.59e+00      2.86e-02      5.49e-02    8.4e-04
  19800      1.87e+00      3.52e-02      6.44e-02    8.4e-04
  19900      1.31e+00      2.37e-02      4.50e-02    8.4e-04
  20000      1.53e+00      2.12e-02      5.42e-02    7.9e-04
  20100      1.81e+00      1.95e-02      6.43e-02    7.9e-04
  20200      1.59e+00      3.81e-02      5.64e-02    7.9e-04
  20300      1.79e+00      3.43e-02      6.34e-02    7.9e-04
  20400      1.62e+00      4.44e-02      5.76e-02    7.9e-04
  20500      1.55e+00      2.71e-02      5.49e-02    7.9e-04
  20600      1.82e+00      2.05e-02      6.46e-02    7.9e-04
  20700      1.63e+00      3.36e-02      5.79e-02    7.9e-04
  20800      1.51e+00      1.76e-02      5.35e-02    7.9e-04
  20900      1.65e+00      2.20e-02      5.87e-02    7.9e-04
  21000      2.34e+00      6.90e-02      8.28e-02    7.9e-04
  21100      2.06e+00      3.52e-02      7.30e-02    7.9e-04
  21200      1.94e+00      1.79e-02      6.90e-02    7.9e-04
  21300      1.94e+00      2.89e-02      6.88e-02    7.9e-04
  21400      1.74e+00      4.10e-02      6.16e-02    7.9e-04
  21500      2.08e+00      4.60e-02      7.38e-02    7.9e-04
  21600      2.53e+00      3.11e-02      8.97e-02    7.9e-04
  21700      1.79e+00      2.84e-02      6.34e-02    7.9e-04
  21800      2.12e+00      4.63e-02      7.51e-02    7.9e-04
  21900      1.60e+00      2.34e-02      5.66e-02    7.9e-04
  22000      1.72e+00      4.26e-02      6.11e-02    7.9e-04
  22100      1.91e+00      2.90e-02      6.77e-02    7.9e-04
  22200      1.94e+00      3.97e-02      6.87e-02    7.9e-04
  22300      1.68e+00      4.79e-02      5.95e-02    7.9e-04
  22400      1.51e+00      2.54e-02      5.35e-02    7.9e-04
  22500      2.12e+00      4.18e-02      7.52e-02    7.9e-04
  22600      2.16e+00      1.90e-02      7.66e-02    7.9e-04
  22700      1.55e+00      1.47e-02      5.51e-02    7.9e-04
  22800      1.42e+00      3.09e-02      5.05e-02    7.9e-04
  22900      1.67e+00      2.66e-02      5.93e-02    7.9e-04
  23000      1.85e+00      3.89e-02      6.55e-02    7.9e-04
  23100      1.52e+00      1.12e-02      5.38e-02    7.9e-04
  23200      1.86e+00      4.42e-02      6.60e-02    7.9e-04
  23300      1.67e+00      2.13e-02      5.94e-02    7.9e-04
  23400      1.41e+00      5.43e-02      5.00e-02    7.9e-04
  23500      1.73e+00      1.52e-02      6.12e-02    7.9e-04
  23600      1.28e+00      1.77e-02      4.53e-02    7.9e-04
  23700      1.98e+00      1.17e-02      7.04e-02    7.9e-04
  23800      1.32e+00      6.91e-03      4.67e-02    7.9e-04
  23900      1.95e+00      2.57e-02      6.90e-02    7.9e-04
  24000      2.40e+00      3.07e-02      8.53e-02    7.9e-04
  24100      2.05e+00      3.39e-02      7.26e-02    7.9e-04
  24200      1.76e+00      2.11e-02      6.24e-02    7.9e-04
  24300      2.04e+00      3.52e-02      7.22e-02    7.9e-04
  24400      1.94e+00      3.96e-02      6.87e-02    7.9e-04
  24500      2.47e+00      2.13e-02      8.77e-02    7.9e-04
  24600      1.60e+00      2.47e-02      5.67e-02    7.9e-04
  24700      1.84e+00      2.73e-02      6.53e-02    7.9e-04
  24800      2.24e+00      2.50e-02      7.94e-02    7.9e-04
  24900      1.78e+00      2.57e-02      6.31e-02    7.9e-04
  25000      1.62e+00      2.15e-02      5.91e-02    7.5e-04
  25100      1.59e+00      3.27e-02      5.79e-02    7.5e-04
  25200      2.55e+00      3.96e-02      9.31e-02    7.5e-04
  25300      1.79e+00      2.94e-02      6.53e-02    7.5e-04
  25400      1.24e+00      1.79e-02      4.52e-02    7.5e-04
  25500      1.75e+00      1.21e-02      6.38e-02    7.5e-04
  25600      1.80e+00      3.03e-02      6.55e-02    7.5e-04
  25700      1.73e+00      4.62e-02      6.30e-02    7.5e-04
  25800      1.84e+00      2.58e-02      6.73e-02    7.5e-04
  25900      1.90e+00      1.89e-02      6.93e-02    7.5e-04
  26000      1.62e+00      1.76e-02      5.93e-02    7.5e-04
  26100      1.53e+00      3.34e-02      5.57e-02    7.5e-04
  26200      1.77e+00      2.28e-02      6.46e-02    7.5e-04
  26300      1.46e+00      1.37e-02      5.33e-02    7.5e-04
  26400      1.81e+00      2.99e-02      6.62e-02    7.5e-04
  26500      1.75e+00      2.47e-02      6.37e-02    7.5e-04
  26600      1.93e+00      4.10e-02      7.04e-02    7.5e-04
  26700      1.54e+00      3.24e-02      5.62e-02    7.5e-04
  26800      1.80e+00      2.31e-02      6.59e-02    7.5e-04
  26900      1.52e+00      2.45e-02      5.54e-02    7.5e-04
  27000      1.02e+00      2.81e-02      3.73e-02    7.5e-04
  27100      1.63e+00      3.11e-02      5.96e-02    7.5e-04
  27200      1.53e+00      2.31e-02      5.60e-02    7.5e-04
  27300      1.92e+00      2.09e-02      7.01e-02    7.5e-04
  27400      1.54e+00      1.25e-02      5.61e-02    7.5e-04
  27500      1.71e+00      3.16e-02      6.25e-02    7.5e-04
  27600      1.72e+00      2.59e-02      6.29e-02    7.5e-04
  27700      1.41e+00      2.47e-02      5.14e-02    7.5e-04
  27800      1.43e+00      3.96e-02      5.22e-02    7.5e-04
  27900      1.30e+00      4.29e-03      4.73e-02    7.5e-04
  28000      1.48e+00      2.51e-02      5.42e-02    7.5e-04
  28100      1.74e+00      2.15e-02      6.35e-02    7.5e-04
  28200      1.95e+00      1.36e-02      7.12e-02    7.5e-04
  28300      2.00e+00      2.31e-02      7.30e-02    7.5e-04
  28400      1.42e+00      1.63e-02      5.18e-02    7.5e-04
  28500      1.25e+00      2.29e-02      4.55e-02    7.5e-04
  28600      2.23e+00      4.25e-02      8.16e-02    7.5e-04
  28700      1.74e+00      1.62e-02      6.37e-02    7.5e-04
  28800      1.84e+00      2.82e-02      6.71e-02    7.5e-04
  28900      1.59e+00      1.80e-02      5.82e-02    7.5e-04
  29000      1.86e+00      1.03e-02      6.78e-02    7.5e-04
  29100      1.59e+00      4.92e-02      5.79e-02    7.5e-04
  29200      1.58e+00      1.96e-02      5.76e-02    7.5e-04
  29300      1.21e+00      7.24e-03      4.41e-02    7.5e-04
  29400      2.08e+00      6.58e-02      7.57e-02    7.5e-04
  29500      2.09e+00      3.61e-02      7.63e-02    7.5e-04
  29600      1.75e+00      2.44e-02      6.39e-02    7.5e-04
  29700      1.79e+00      1.46e-02      6.55e-02    7.5e-04
  29800      1.59e+00      2.69e-02      5.81e-02    7.5e-04
  29900      1.63e+00      5.35e-02      5.96e-02    7.5e-04
  30000      1.33e+00      2.89e-02      4.98e-02    7.1e-04
  30100      1.48e+00      4.13e-02      5.56e-02    7.1e-04
  30200      1.66e+00      1.95e-02      6.23e-02    7.1e-04
  30300      1.71e+00      2.50e-02      6.42e-02    7.1e-04
  30400      1.79e+00      3.74e-02      6.72e-02    7.1e-04
  30500      1.70e+00      1.51e-02      6.39e-02    7.1e-04
  30600      2.24e+00      1.56e-02      8.40e-02    7.1e-04
  30700      1.40e+00      1.92e-02      5.25e-02    7.1e-04
  30800      1.35e+00      2.13e-02      5.06e-02    7.1e-04
  30900      1.69e+00      4.23e-02      6.33e-02    7.1e-04
  31000      2.51e+00      2.87e-02      9.44e-02    7.1e-04
  31100      1.14e+00      1.22e-02      4.30e-02    7.1e-04
  31200      1.67e+00      4.16e-02      6.28e-02    7.1e-04
  31300      1.71e+00      2.44e-02      6.41e-02    7.1e-04
  31400      1.60e+00      2.54e-02      6.00e-02    7.1e-04
  31500      1.94e+00      2.06e-02      7.30e-02    7.1e-04
  31600      1.45e+00      2.36e-02      5.44e-02    7.1e-04
  31700      1.80e+00      5.92e-02      6.75e-02    7.1e-04
  31800      1.35e+00      6.39e-03      5.07e-02    7.1e-04
  31900      1.37e+00      2.76e-02      5.15e-02    7.1e-04
  32000      2.02e+00      2.70e-02      7.59e-02    7.1e-04
  32100      1.86e+00      1.84e-02      6.99e-02    7.1e-04
  32200      1.69e+00      3.64e-02      6.35e-02    7.1e-04
  32300      1.35e+00      2.19e-02      5.07e-02    7.1e-04
  32400      1.63e+00      2.70e-02      6.11e-02    7.1e-04
  32500      1.67e+00      2.47e-02      6.29e-02    7.1e-04
  32600      1.42e+00      9.66e-03      5.33e-02    7.1e-04
  32700      1.80e+00      1.02e-02      6.75e-02    7.1e-04
  32800      1.90e+00      1.62e-02      7.14e-02    7.1e-04
  32900      2.04e+00      3.47e-02      7.66e-02    7.1e-04
  33000      1.38e+00      1.12e-02      5.17e-02    7.1e-04
  33100      2.12e+00      3.20e-02      7.98e-02    7.1e-04
  33200      1.65e+00      9.65e-03      6.19e-02    7.1e-04
  33300      1.41e+00      1.23e-02      5.31e-02    7.1e-04
  33400      1.49e+00      1.59e-02      5.61e-02    7.1e-04
  33500      1.67e+00      2.21e-02      6.28e-02    7.1e-04
  33600      1.56e+00      1.37e-02      5.85e-02    7.1e-04
  33700      1.46e+00      1.11e-02      5.50e-02    7.1e-04
  33800      2.02e+00      1.53e-02      7.59e-02    7.1e-04
  33900      1.48e+00      3.79e-02      5.54e-02    7.1e-04
  34000      2.06e+00      1.94e-02      7.75e-02    7.1e-04
  34100      1.93e+00      5.56e-02      7.23e-02    7.1e-04
  34200      1.57e+00      1.33e-02      5.89e-02    7.1e-04
  34300      1.96e+00      2.34e-02      7.35e-02    7.1e-04
  34400      1.63e+00      5.00e-02      6.14e-02    7.1e-04
  34500      1.61e+00      1.76e-02      6.07e-02    7.1e-04
  34600      1.19e+00      2.76e-02      4.45e-02    7.1e-04
  34700      2.04e+00      3.58e-02      7.68e-02    7.1e-04
  34800      9.87e-01      1.50e-02      3.71e-02    7.1e-04
  34900      1.42e+00      1.86e-02      5.33e-02    7.1e-04
  35000      1.34e+00      1.17e-02      5.19e-02    6.7e-04
  35100      1.26e+00      9.12e-03      4.85e-02    6.7e-04
  35200      2.22e+00      2.58e-02      8.57e-02    6.7e-04
  35300      1.41e+00      9.47e-03      5.46e-02    6.7e-04
  35400      1.68e+00      2.89e-02      6.50e-02    6.7e-04
  35500      1.86e+00      2.91e-02      7.19e-02    6.7e-04
  35600      1.64e+00      3.08e-02      6.35e-02    6.7e-04
  35700      1.58e+00      1.42e-02      6.12e-02    6.7e-04
  35800      1.24e+00      2.39e-02      4.79e-02    6.7e-04
  35900      1.59e+00      1.67e-02      6.13e-02    6.7e-04
  36000      1.50e+00      2.44e-02      5.79e-02    6.7e-04
  36100      1.79e+00      2.64e-02      6.92e-02    6.7e-04
  36200      9.87e-01      3.40e-02      3.81e-02    6.7e-04
  36300      1.73e+00      1.79e-02      6.68e-02    6.7e-04
  36400      2.14e+00      2.81e-02      8.28e-02    6.7e-04
  36500      2.12e+00      2.37e-02      8.20e-02    6.7e-04
  36600      1.00e+00      1.40e-02      3.89e-02    6.7e-04
  36700      1.16e+00      1.33e-02      4.47e-02    6.7e-04
  36800      1.89e+00      2.98e-02      7.30e-02    6.7e-04
  36900      2.15e+00      3.49e-02      8.32e-02    6.7e-04
  37000      1.33e+00      1.56e-02      5.13e-02    6.7e-04
  37100      1.63e+00      1.66e-02      6.32e-02    6.7e-04
  37200      1.67e+00      2.15e-02      6.47e-02    6.7e-04
  37300      1.63e+00      1.27e-02      6.32e-02    6.7e-04
  37400      2.10e+00      2.64e-02      8.14e-02    6.7e-04
  37500      1.42e+00      2.11e-02      5.47e-02    6.7e-04
  37600      1.79e+00      1.38e-02      6.92e-02    6.7e-04
  37700      1.44e+00      1.44e-02      5.55e-02    6.7e-04
  37800      1.91e+00      2.69e-02      7.40e-02    6.7e-04
  37900      1.38e+00      1.26e-02      5.33e-02    6.7e-04
  38000      1.75e+00      1.61e-02      6.78e-02    6.7e-04
  38100      1.28e+00      1.92e-02      4.93e-02    6.7e-04
  38200      1.59e+00      1.06e-02      6.16e-02    6.7e-04
  38300      1.47e+00      2.63e-02      5.68e-02    6.7e-04
  38400      1.96e+00      4.22e-02      7.59e-02    6.7e-04
  38500      1.29e+00      2.38e-02      4.97e-02    6.7e-04
  38600      1.28e+00      2.15e-02      4.96e-02    6.7e-04
  38700      1.27e+00      2.54e-02      4.89e-02    6.7e-04
  38800      1.74e+00      2.23e-02      6.72e-02    6.7e-04
  38900      1.43e+00      1.08e-02      5.52e-02    6.7e-04
  39000      1.39e+00      4.34e-02      5.36e-02    6.7e-04
  39100      1.57e+00      1.65e-02      6.05e-02    6.7e-04
  39200      1.44e+00      1.92e-02      5.58e-02    6.7e-04
  39300      1.97e+00      2.43e-02      7.60e-02    6.7e-04
  39400      1.56e+00      2.33e-02      6.03e-02    6.7e-04
  39500      1.69e+00      3.29e-02      6.54e-02    6.7e-04
  39600      2.06e+00      2.42e-02      7.96e-02    6.7e-04
  39700      2.12e+00      2.63e-02      8.19e-02    6.7e-04
  39800      1.67e+00      2.51e-02      6.45e-02    6.7e-04
  39900      1.48e+00      2.07e-02      5.71e-02    6.7e-04
  40000      1.68e+00      1.56e-02      6.67e-02    6.3e-04
  40100      1.58e+00      9.45e-03      6.31e-02    6.3e-04
  40200      1.61e+00      1.01e-02      6.39e-02    6.3e-04
  40300      1.37e+00      1.84e-02      5.44e-02    6.3e-04
  40400      1.26e+00      1.97e-02      5.02e-02    6.3e-04
  40500      9.14e-01      3.59e-03      3.64e-02    6.3e-04
  40600      2.33e+00      2.67e-02      9.28e-02    6.3e-04
  40700      1.55e+00      1.42e-02      6.17e-02    6.3e-04
  40800      1.35e+00      1.18e-02      5.37e-02    6.3e-04
  40900      1.29e+00      8.84e-03      5.13e-02    6.3e-04
  41000      1.27e+00      3.40e-02      5.06e-02    6.3e-04
  41100      1.65e+00      2.76e-02      6.55e-02    6.3e-04
  41200      1.64e+00      1.64e-02      6.54e-02    6.3e-04
  41300      1.52e+00      2.05e-02      6.06e-02    6.3e-04
  41400      1.86e+00      1.86e-02      7.40e-02    6.3e-04
  41500      1.31e+00      1.56e-02      5.19e-02    6.3e-04
  41600      1.13e+00      8.72e-03      4.49e-02    6.3e-04
  41700      1.32e+00      1.36e-02      5.25e-02    6.3e-04
  41800      1.34e+00      1.78e-02      5.31e-02    6.3e-04
  41900      1.90e+00      5.16e-02      7.55e-02    6.3e-04
  42000      1.49e+00      1.89e-02      5.92e-02    6.3e-04
  42100      1.63e+00      3.11e-02      6.47e-02    6.3e-04
  42200      2.02e+00      3.80e-02      8.02e-02    6.3e-04
  42300      1.42e+00      1.56e-02      5.64e-02    6.3e-04
  42400      1.44e+00      2.53e-02      5.71e-02    6.3e-04
  42500      1.72e+00      3.24e-02      6.85e-02    6.3e-04
  42600      1.49e+00      1.08e-02      5.91e-02    6.3e-04
  42700      1.43e+00      1.33e-02      5.71e-02    6.3e-04
  42800      1.57e+00      3.05e-02      6.26e-02    6.3e-04
  42900      1.32e+00      7.99e-03      5.27e-02    6.3e-04
  43000      1.91e+00      2.15e-02      7.60e-02    6.3e-04
  43100      1.49e+00      3.44e-02      5.92e-02    6.3e-04
  43200      1.16e+00      2.06e-02      4.60e-02    6.3e-04
  43300      1.56e+00      1.66e-02      6.20e-02    6.3e-04
  43400      1.40e+00      2.70e-02      5.56e-02    6.3e-04
