#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       6.234901e-02       6.125678e-05       2.596243e-02       9.523493e-02       4.982427e-02       7.070550e-02
          10       2.355866e-02       4.868777e-03       1.235335e-02       5.894523e-02       3.017143e-02       4.204316e-02
          20       1.290921e-02       2.782671e-03       6.897942e-03       3.762667e-02       1.794831e-02       2.817091e-02
          30       1.219471e-02       2.675214e-03       6.017875e-03       2.324710e-02       8.040774e-03       1.570905e-02
          40       5.108125e-03       3.618918e-03       4.232360e-03       1.758502e-02       8.943092e-03       1.460989e-02
          50       1.676867e-02       1.602249e-03       6.949588e-03       1.524383e-02       1.162450e-02       1.317932e-02
          60       1.293006e-02       7.038937e-04       6.541793e-03       2.113462e-02       4.310800e-03       1.230276e-02
          70       1.150487e-02       1.034962e-03       6.236177e-03       1.877155e-02       6.056303e-03       1.201429e-02
          80       1.328791e-02       1.462066e-03       6.988192e-03       2.221784e-02       4.397317e-03       1.312720e-02
          90       1.340659e-02       1.202601e-03       6.080418e-03       1.917065e-02       1.086521e-02       1.434277e-02
         100       8.288842e-03       9.670325e-04       5.366799e-03       1.614165e-02       5.138731e-03       1.247493e-02
         110       9.605399e-03       4.913151e-03       7.187761e-03       2.554653e-02       1.327732e-02       1.895898e-02
         120       2.386348e-02       3.233450e-03       9.594381e-03       4.295637e-02       1.326175e-02       2.781876e-02
         130       8.315783e-03       2.107593e-03       4.658264e-03       3.829652e-02       1.493748e-02       2.379267e-02
         140       2.519343e-02       3.666926e-03       1.512344e-02       4.761634e-02       3.001631e-02       3.707645e-02
         150       3.648643e-02       9.781901e-04       1.652312e-02       6.043303e-02       1.834590e-02       3.850835e-02
         160       3.204253e-02       4.073045e-03       1.395556e-02       4.680330e-02       1.198017e-02       3.426912e-02
         170       1.227151e-02       1.838827e-03       6.481272e-03       3.678748e-02       2.005378e-02       2.445095e-02
         180       2.090004e-02       2.313055e-03       1.081594e-02       2.921618e-02       2.198624e-02       2.567698e-02
         190       2.099372e-02       1.631149e-03       9.866330e-03       3.310038e-02       1.703487e-02       2.387867e-02
         200       2.133371e-02       1.405372e-03       9.758119e-03       3.813868e-02       1.658736e-02       2.393726e-02
         210       1.830996e-02       7.916640e-04       8.675963e-03       3.222727e-02       1.586109e-02       2.261040e-02
         220       1.418589e-02       2.463241e-03       7.549228e-03       3.393509e-02       8.998141e-03       1.864205e-02
         230       2.722889e-02       1.545661e-03       1.197987e-02       4.376059e-02       1.614732e-02       2.554329e-02
         240       1.689080e-02       4.469152e-03       8.941661e-03       3.005597e-02       1.552927e-02       2.243578e-02
         250       2.021148e-02       4.382318e-03       1.010670e-02       3.229109e-02       1.947283e-02       2.768776e-02
         260       1.703109e-02       3.844179e-03       8.021251e-03       4.187061e-02       2.053652e-02       2.724904e-02
         270       2.097179e-02       3.194555e-03       1.207190e-02       5.236238e-02       1.570124e-02       3.382725e-02
         280       2.749176e-02       6.124329e-03       1.528437e-02       6.342763e-02       2.629062e-02       4.093249e-02
         290       2.119672e-02       6.283123e-03       1.170094e-02       6.142495e-02       1.895742e-02       3.491596e-02
         300       1.271925e-02       4.202871e-03       7.794231e-03       3.514360e-02       1.335500e-02       2.508634e-02
         310       1.823029e-02       4.145442e-03       9.208698e-03       2.749843e-02       1.239522e-02       2.129370e-02
         320       1.133774e-02       2.100852e-03       5.919111e-03       2.546063e-02       9.777966e-03       1.778112e-02
         330       8.963036e-03       2.242642e-03       6.301855e-03       2.087790e-02       1.249693e-02       1.560167e-02
         340       8.608593e-03       1.121509e-03       5.796872e-03       2.526410e-02       1.313881e-02       1.838403e-02
         350       6.778079e-03       9.627043e-04       4.459834e-03       1.594652e-02       5.037675e-03       1.106489e-02
         360       4.249436e-03       1.131738e-03       2.794376e-03       1.465924e-02       6.989503e-03       1.050456e-02
         370       6.904925e-03       9.252142e-04       4.619843e-03       1.791464e-02       7.606474e-03       1.117984e-02
         380       5.284611e-03       2.533146e-03       3.967299e-03       1.943360e-02       8.404568e-03       1.315930e-02
         390       6.590175e-03       3.235631e-03       4.363194e-03       2.274757e-02       1.079763e-02       1.535691e-02
         400       7.390526e-03       8.387913e-04       4.883431e-03       1.904751e-02       1.110584e-02       1.602610e-02
         410       1.157226e-02       4.987561e-03       9.290797e-03       3.365736e-02       1.473280e-02       2.357286e-02
         420       1.152760e-02       3.019164e-03       6.287979e-03       3.121934e-02       1.322152e-02       2.158278e-02
         430       1.439277e-02       4.031886e-03       9.266811e-03       3.298392e-02       1.647656e-02       2.381052e-02
         440       1.067423e-02       3.014695e-03       5.363937e-03       1.928075e-02       9.000633e-03       1.431671e-02
         450       1.540818e-02       3.902628e-03       9.667051e-03       3.255638e-02       1.189855e-02       2.389820e-02
         460       9.626900e-03       3.206754e-03       6.490350e-03       3.185371e-02       1.100680e-02       2.044352e-02
         470       1.181625e-02       3.327788e-03       7.317874e-03       3.439653e-02       1.679027e-02       2.385756e-02
         480       9.754025e-03       4.127335e-03       7.209075e-03       2.280237e-02       1.105201e-02       1.799482e-02
         490       9.095269e-03       2.694704e-03       6.010825e-03       2.365464e-02       1.344544e-02       1.849299e-02
         500       9.167239e-03       1.663047e-03       5.028867e-03       2.298745e-02       6.051763e-03       1.526610e-02
         510       1.312820e-02       1.269946e-03       6.933129e-03       2.669410e-02       6.294911e-03       1.525226e-02
         520       1.410019e-02       3.061179e-03       8.273713e-03       3.110438e-02       6.053133e-03       1.981339e-02
         530       1.299684e-02       4.090262e-03       6.533959e-03       2.705677e-02       9.545096e-03       1.800248e-02
         540       7.946580e-03       3.530290e-03       5.403206e-03       2.721462e-02       1.194554e-02       2.143396e-02
         550       1.839199e-02       9.039121e-04       7.679653e-03       3.645742e-02       1.630351e-02       2.681879e-02
         560       2.557167e-02       3.397235e-03       1.020225e-02       3.602343e-02       1.757007e-02       2.582164e-02
         570       2.734786e-02       4.261215e-03       1.185072e-02       3.859091e-02       1.713731e-02       2.769525e-02
         580       1.806124e-02       6.362211e-03       1.231879e-02       6.001777e-02       1.320277e-02       3.079039e-02
         590       1.876035e-02       4.181211e-03       1.023053e-02       3.158962e-02       1.639165e-02       2.638004e-02
         600       2.094902e-02       4.760896e-03       1.204312e-02       5.376793e-02       2.129000e-02       3.498201e-02
         610       1.428174e-02       4.085935e-03       9.076305e-03       4.479042e-02       1.419923e-02       2.649776e-02
         620       1.141255e-02       6.962999e-03       7.967301e-03       3.533196e-02       1.139203e-02       1.954037e-02
         630       1.314098e-02       3.312156e-03       7.578915e-03       3.264363e-02       6.311887e-03       1.820982e-02
         640       9.029395e-03       1.665012e-03       6.272980e-03       2.673507e-02       1.009873e-02       1.877244e-02
         650       9.046081e-03       3.045397e-03       6.346738e-03       2.480333e-02       1.123116e-02       1.558891e-02
         660       1.373877e-02       7.343659e-04       7.217331e-03       3.753102e-02       1.016364e-02       1.953177e-02
         670       1.482643e-02       2.399491e-03       8.405414e-03       2.823000e-02       1.474649e-02       2.145145e-02
         680       1.372095e-02       4.349330e-03       9.158600e-03       5.417898e-02       6.836035e-03       2.899149e-02
         690       1.502242e-02       1.264641e-03       8.392481e-03       5.255272e-02       1.336336e-02       2.789190e-02
         700       1.644902e-02       4.690255e-03       7.674005e-03       3.497866e-02       1.028549e-02       2.048889e-02
         710       1.178865e-02       5.588835e-03       8.803162e-03       3.408225e-02       1.251065e-02       2.319084e-02
         720       1.553295e-02       7.367154e-03       1.004666e-02       3.239204e-02       1.122319e-02       2.349661e-02
         730       2.093425e-02       5.696859e-03       1.130299e-02       3.942664e-02       9.612480e-03       2.417069e-02
         740       1.250761e-02       4.118812e-03       6.967754e-03       3.845389e-02       1.333303e-02       2.286169e-02
         750       1.610993e-02       3.246060e-03       7.911793e-03       3.091413e-02       1.396282e-02       2.132573e-02
         760       1.640385e-02       5.392581e-03       9.775350e-03       3.540849e-02       1.453008e-02       2.386697e-02
         770       9.728790e-03       2.422437e-03       6.535547e-03       2.379614e-02       1.862924e-02       2.074145e-02
         780       1.164384e-02       1.683658e-03       6.615995e-03       2.616940e-02       1.426060e-02       1.997272e-02
         790       9.676739e-03       3.358051e-03       5.304547e-03       3.058900e-02       1.640335e-02       1.932898e-02
         800       1.139530e-02       3.228800e-03       7.122250e-03       3.038459e-02       1.475797e-02       2.168872e-02
