#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.312263e-02       7.092325e-04       6.020882e-03       2.529503e-02       1.033163e-02       1.882068e-02
          10       6.124835e-03       1.932379e-03       3.966004e-03       1.504316e-02       6.584561e-03       1.172260e-02
          20       1.089878e-02       1.600049e-03       4.806852e-03       2.095985e-02       8.695587e-03       1.562551e-02
          30       5.750742e-03       1.976529e-03       3.740519e-03       2.660906e-02       5.203187e-03       1.496056e-02
          40       7.129156e-03       2.483806e-03       4.323897e-03       1.767755e-02       5.950884e-03       1.265160e-02
          50       7.726095e-03       1.263637e-03       3.690094e-03       1.884024e-02       5.925209e-03       1.131688e-02
          60       5.208918e-03       1.211505e-03       3.387016e-03       1.473677e-02       5.318171e-03       9.467746e-03
          70       4.929354e-03       1.425220e-03       3.177219e-03       1.351041e-02       4.945495e-03       8.518477e-03
          80       4.544549e-03       1.159585e-03       3.243341e-03       1.352139e-02       4.204781e-03       8.875362e-03
          90       5.841348e-03       1.451136e-03       3.718220e-03       1.642709e-02       3.456181e-03       1.045601e-02
         100       1.446631e-02       1.398519e-03       6.112674e-03       3.259793e-02       2.893066e-03       1.655603e-02
         110       1.125354e-02       2.728947e-03       4.978733e-03       1.809563e-02       7.562987e-03       1.374098e-02
         120       1.514283e-02       2.000522e-03       6.531710e-03       2.441001e-02       6.788853e-03       1.532916e-02
         130       8.318323e-03       2.219348e-03       5.195181e-03       3.294827e-02       4.929315e-03       1.921174e-02
         140       9.815859e-03       1.977885e-03       6.234339e-03       3.645230e-02       1.430777e-02       2.397228e-02
         150       8.689450e-03       1.698125e-03       5.159001e-03       3.178921e-02       9.234823e-03       2.043663e-02
         160       8.174499e-03       1.610052e-03       4.932491e-03       3.673985e-02       1.222899e-02       1.881966e-02
         170       1.191016e-02       3.025765e-03       7.143067e-03       3.715159e-02       1.075463e-02       1.959178e-02
         180       4.200650e-03       1.404471e-03       2.977598e-03       2.307087e-02       8.510743e-03       1.236121e-02
         190       5.949461e-03       1.869890e-03       3.830165e-03       1.999994e-02       5.575412e-03       1.110135e-02
         200       7.439998e-03       2.079465e-03       4.314477e-03       1.525237e-02       4.769531e-03       1.001292e-02
         210       1.003092e-02       2.551957e-03       5.055156e-03       2.251609e-02       8.575657e-03       1.323127e-02
         220       5.315720e-03       1.267363e-03       3.779030e-03       1.764715e-02       5.507306e-03       1.017486e-02
         230       6.581795e-03       2.224083e-03       4.046942e-03       1.971896e-02       6.190616e-03       1.059909e-02
         240       9.824403e-03       2.035032e-03       4.963028e-03       1.679038e-02       5.841250e-03       1.119218e-02
         250       8.063259e-03       1.965203e-03       4.466610e-03       2.062376e-02       8.580006e-03       1.475456e-02
         260       1.069043e-02       7.689797e-04       5.117004e-03       2.988202e-02       9.761786e-03       1.573709e-02
         270       1.320925e-02       4.566587e-03       7.267866e-03       3.493725e-02       6.559308e-03       2.002599e-02
         280       8.803722e-03       2.282648e-03       5.146424e-03       2.833361e-02       8.880576e-03       1.478328e-02
         290       8.035688e-03       2.073334e-03       5.235503e-03       2.646979e-02       9.099015e-03       1.670923e-02
         300       1.105364e-02       1.460378e-03       4.876582e-03       1.948078e-02       1.052883e-02       1.533047e-02
         310       1.033671e-02       2.949088e-03       6.492374e-03       3.051167e-02       8.707042e-03       1.702404e-02
         320       9.503335e-03       1.543250e-03       4.508463e-03       2.146849e-02       5.880177e-03       1.423489e-02
         330       9.246285e-03       1.995681e-03       5.193675e-03       2.667483e-02       3.275455e-03       1.521725e-02
         340       5.571228e-03       1.874181e-03       4.204263e-03       2.197839e-02       8.383095e-03       1.127362e-02
         350       5.474672e-03       1.962165e-03       3.649587e-03       1.532503e-02       5.909740e-03       1.020755e-02
         360       1.730613e-02       2.318545e-03       6.677593e-03       3.558161e-02       5.208929e-03       1.605108e-02
         370       1.953721e-02       1.850026e-03       7.658598e-03       4.238227e-02       6.313140e-03       1.790346e-02
         380       1.945571e-02       4.878508e-03       8.889530e-03       4.376678e-02       5.963618e-03       1.934048e-02
         390       7.469099e-03       2.049253e-03       3.796548e-03       1.748810e-02       6.952152e-03       1.189734e-02
         400       7.275576e-03       2.391412e-03       4.958135e-03       2.260302e-02       8.733802e-03       1.280888e-02
         410       9.187415e-03       2.141076e-03       5.579263e-03       2.045420e-02       1.036908e-02       1.479142e-02
         420       1.015822e-02       2.266443e-03       5.595736e-03       1.761753e-02       1.061732e-02       1.416372e-02
         430       1.157210e-02       3.812058e-03       7.046008e-03       2.008351e-02       9.000190e-03       1.568101e-02
         440       1.027843e-02       3.924224e-03       5.872396e-03       2.055800e-02       8.875890e-03       1.593352e-02
         450       1.120652e-02       2.601971e-03       5.915621e-03       2.232055e-02       1.109426e-02       1.614981e-02
         460       1.150338e-02       6.516148e-04       6.821532e-03       2.443832e-02       1.154164e-02       1.552194e-02
         470       8.027453e-03       4.468877e-03       5.732482e-03       1.972948e-02       9.671105e-03       1.496214e-02
         480       1.362302e-02       1.806373e-03       7.007539e-03       3.761617e-02       8.711593e-03       2.058893e-02
         490       9.819903e-03       2.846676e-03       6.187605e-03       2.723840e-02       7.022410e-03       1.590077e-02
         500       1.156116e-02       3.576734e-03       7.250414e-03       2.662293e-02       9.091839e-03       1.933742e-02
         510       9.570934e-03       1.691029e-03       5.083157e-03       2.933429e-02       7.673881e-03       1.653580e-02
