#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.450812e-02       1.147742e-05       6.034584e-03       2.115809e-02       1.223219e-02       1.672985e-02
          10       1.600993e-02       1.879216e-03       6.740342e-03       2.896280e-02       1.337481e-02       2.181578e-02
          20       1.197301e-02       2.238943e-03       5.970899e-03       3.202176e-02       8.245263e-03       2.118643e-02
          30       7.954223e-03       1.054878e-03       4.206318e-03       2.091291e-02       5.307614e-03       1.193673e-02
          40       7.633726e-03       9.913417e-04       3.403927e-03       1.492275e-02       4.717345e-03       8.038509e-03
          50       1.165623e-02       2.704990e-03       5.473244e-03       2.687395e-02       4.085638e-03       1.151052e-02
          60       8.032006e-03       2.013804e-03       5.012664e-03       1.430264e-02       7.137170e-03       1.112450e-02
          70       8.753615e-03       1.348332e-03       4.430619e-03       1.354386e-02       8.485642e-03       1.125376e-02
          80       6.735078e-03       2.135228e-03       3.398188e-03       1.268904e-02       6.240912e-03       9.302477e-03
          90       5.120900e-03       1.344662e-03       3.416756e-03       1.316265e-02       4.485750e-03       7.657364e-03
         100       3.531692e-03       9.072080e-04       2.462722e-03       8.450917e-03       6.867488e-03       7.465091e-03
         110       7.408297e-03       3.215113e-03       4.443294e-03       1.816717e-02       5.370936e-03       1.283667e-02
         120       1.208697e-02       3.637085e-03       7.588932e-03       2.893492e-02       1.343232e-02       2.041530e-02
         130       7.027071e-03       1.584134e-03       4.798971e-03       2.262744e-02       1.183558e-02       1.665833e-02
         140       1.243224e-02       1.637648e-03       6.792381e-03       3.188181e-02       1.125278e-02       1.956801e-02
         150       1.296025e-02       1.965189e-03       6.890360e-03       2.569273e-02       1.250797e-02       1.846841e-02
         160       1.266989e-02       2.553594e-03       5.300257e-03       2.731927e-02       5.402838e-03       1.290916e-02
         170       1.255909e-02       1.145332e-03       5.515588e-03       2.110858e-02       6.370335e-03       1.360161e-02
         180       9.766215e-03       1.863676e-03       4.842158e-03       2.059744e-02       7.513088e-03       1.218521e-02
         190       8.227661e-03       1.466306e-03       5.113420e-03       2.044114e-02       4.835360e-03       1.240839e-02
         200       8.105997e-03       1.699530e-03       5.078095e-03       2.003983e-02       1.006068e-02       1.392729e-02
         210       9.658229e-03       1.548021e-03       5.246319e-03       1.226976e-02       7.181701e-03       1.012336e-02
         220       1.223867e-02       1.974787e-03       6.396278e-03       3.415090e-02       5.622844e-03       1.545150e-02
         230       1.116349e-02       3.958589e-03       6.615434e-03       2.298732e-02       7.185273e-03       1.603118e-02
         240       8.578997e-03       4.618204e-03       5.672947e-03       2.551333e-02       8.181778e-03       1.601920e-02
         250       1.105282e-02       1.368236e-03       5.647587e-03       3.594200e-02       4.404082e-03       1.817549e-02
         260       1.187984e-02       4.578735e-03       7.613251e-03       3.800181e-02       8.544889e-03       2.082127e-02
         270       8.464223e-03       3.269843e-03       6.351043e-03       2.816315e-02       6.090118e-03       1.629025e-02
         280       1.065203e-02       2.187148e-03       5.820584e-03       2.846647e-02       5.823445e-03       1.515817e-02
         290       9.259359e-03       1.880421e-03       5.394286e-03       2.979583e-02       6.049669e-03       1.497530e-02
         300       8.584508e-03       8.872896e-04       4.666102e-03       1.841290e-02       6.187235e-03       1.222631e-02
         310       1.254381e-02       1.220238e-03       6.941563e-03       2.430856e-02       8.760278e-03       1.470328e-02
         320       1.196858e-02       2.919631e-03       6.322306e-03       2.343461e-02       5.234775e-03       1.370184e-02
         330       1.077426e-02       2.167581e-03       5.416178e-03       1.791368e-02       9.171754e-03       1.269677e-02
         340       1.258456e-02       2.593458e-03       6.629775e-03       2.330256e-02       4.037956e-03       1.486361e-02
         350       5.208216e-03       1.252326e-03       3.093799e-03       1.240658e-02       4.666033e-03       7.741790e-03
         360       7.843187e-03       1.225282e-03       4.117830e-03       1.286970e-02       6.079338e-03       8.796326e-03
         370       1.344462e-02       3.221270e-03       7.463456e-03       2.538678e-02       9.273846e-03       1.648794e-02
         380       1.327611e-02       3.433341e-03       6.648145e-03       2.737399e-02       8.709265e-03       1.606631e-02
         390       6.494710e-03       2.692304e-03       4.166493e-03       1.481690e-02       6.836249e-03       1.106242e-02
         400       6.901109e-03       1.037195e-03       3.755265e-03       1.533766e-02       5.578323e-03       9.464204e-03
         410       6.843870e-03       9.926337e-04       3.720477e-03       1.319985e-02       5.721198e-03       9.110877e-03
         420       9.047524e-03       1.002781e-03       5.000624e-03       2.108039e-02       5.001116e-03       1.170997e-02
         430       5.840477e-03       1.033326e-03       3.872270e-03       1.760395e-02       4.773204e-03       9.429185e-03
         440       6.817548e-03       6.837418e-04       4.239540e-03       1.525601e-02       5.538479e-03       9.070663e-03
         450       7.527022e-03       1.570451e-03       3.976606e-03       1.326932e-02       4.355766e-03       8.265864e-03
         460       7.244456e-03       1.611412e-03       4.731616e-03       2.272616e-02       2.595217e-03       1.000515e-02
         470       3.761009e-03       1.251081e-03       2.757167e-03       1.249368e-02       3.590747e-03       7.022497e-03
         480       6.110464e-03       1.200597e-03       2.936551e-03       1.511861e-02       4.491296e-03       9.340944e-03
         490       6.341138e-03       5.390183e-04       3.162216e-03       1.309910e-02       4.526504e-03       8.248006e-03
         500       6.143438e-03       4.332475e-04       2.725254e-03       1.099736e-02       5.004456e-03       8.445643e-03
         510       1.067278e-02       8.149212e-04       4.538159e-03       2.105547e-02       4.370344e-03       1.263935e-02
