#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.492270e-02       1.940767e-03       6.040610e-03       2.173731e-02       6.641807e-03       1.255928e-02
          10       1.511060e-02       5.631263e-04       6.653730e-03       2.574964e-02       9.374896e-03       1.548657e-02
          20       6.685381e-03       1.588132e-03       3.793661e-03       2.240813e-02       5.707104e-03       1.240436e-02
          30       7.814098e-03       1.153712e-03       4.062908e-03       1.546426e-02       5.413128e-03       1.015944e-02
          40       7.564174e-03       1.542066e-03       4.736473e-03       1.359226e-02       5.537638e-03       8.906134e-03
          50       5.568280e-03       1.814596e-03       4.094130e-03       2.089471e-02       3.370361e-03       1.074422e-02
          60       8.121400e-03       1.932249e-03       4.041125e-03       2.095912e-02       5.560736e-03       1.137373e-02
          70       7.825342e-03       2.203344e-03       3.618369e-03       2.050363e-02       7.313035e-03       1.290781e-02
          80       6.386379e-03       1.891213e-03       3.461006e-03       1.931458e-02       5.095827e-03       1.130758e-02
          90       5.389980e-03       1.116079e-03       2.875641e-03       1.527017e-02       4.870625e-03       8.820304e-03
         100       1.093327e-02       1.313500e-03       5.946756e-03       2.549621e-02       7.159272e-03       1.474922e-02
         110       7.959550e-03       1.491388e-03       4.024772e-03       1.858100e-02       8.354545e-03       1.309065e-02
         120       4.654469e-03       1.525220e-03       2.763679e-03       2.167829e-02       9.005515e-03       1.515152e-02
         130       7.553688e-03       6.538463e-04       4.696406e-03       2.453521e-02       8.688645e-03       1.515858e-02
         140       9.377233e-03       2.352979e-03       4.946971e-03       1.931540e-02       1.004992e-02       1.442207e-02
         150       1.433106e-02       2.553263e-03       7.348271e-03       2.548410e-02       8.923492e-03       1.796336e-02
         160       1.180452e-02       2.678791e-03       6.129968e-03       2.061182e-02       1.111885e-02       1.702864e-02
         170       1.123099e-02       3.187907e-03       5.822918e-03       2.921002e-02       7.292161e-03       1.684970e-02
         180       8.048419e-03       1.749077e-03       5.884879e-03       2.825418e-02       1.124504e-02       1.792404e-02
         190       7.946219e-03       3.501129e-03       5.024147e-03       2.276948e-02       8.807314e-03       1.407268e-02
         200       5.810289e-03       1.882463e-03       3.083860e-03       1.773481e-02       9.251277e-03       1.348527e-02
         210       8.084848e-03       2.525755e-03       4.388472e-03       2.163027e-02       1.098469e-02       1.406879e-02
         220       1.023436e-02       3.878957e-03       5.817849e-03       2.207394e-02       5.047985e-03       1.451218e-02
         230       1.302203e-02       2.036808e-03       5.186051e-03       2.450163e-02       8.093333e-03       1.426364e-02
         240       1.153791e-02       3.223296e-03       5.926593e-03       2.538059e-02       8.545862e-03       1.825110e-02
         250       1.004644e-02       2.562835e-03       5.076631e-03       2.933063e-02       9.347711e-03       1.748870e-02
         260       1.347126e-02       1.661280e-03       6.818388e-03       3.478143e-02       1.083322e-02       2.094524e-02
         270       1.375570e-02       2.265486e-03       6.582609e-03       2.905733e-02       8.235749e-03       1.626170e-02
         280       7.776938e-03       1.812682e-03       5.022596e-03       1.848443e-02       8.943394e-03       1.479178e-02
         290       1.087258e-02       2.820412e-03       5.430133e-03       1.761436e-02       9.279196e-03       1.369069e-02
         300       7.171290e-03       3.729809e-03       5.402701e-03       3.121333e-02       1.169097e-02       1.807161e-02
         310       1.322703e-02       3.495476e-03       6.506478e-03       2.429851e-02       1.049260e-02       1.715755e-02
         320       1.799511e-02       2.352844e-03       8.235547e-03       3.312047e-02       1.063326e-02       2.083037e-02
         330       1.002004e-02       3.048816e-03       6.045578e-03       2.464800e-02       6.173842e-03       1.690421e-02
         340       5.637468e-03       2.060707e-03       4.328554e-03       2.613467e-02       3.836935e-03       1.491730e-02
         350       5.699756e-03       2.734157e-03       4.460091e-03       1.928941e-02       3.583442e-03       1.203406e-02
         360       8.614162e-03       1.950112e-03       5.396878e-03       2.017827e-02       1.250015e-02       1.703583e-02
         370       4.643163e-03       2.682031e-03       3.692419e-03       2.097095e-02       8.931859e-03       1.489138e-02
         380       6.261416e-03       1.222518e-03       3.503926e-03       1.846132e-02       5.274983e-03       1.306645e-02
         390       7.718257e-03       3.762079e-03       5.298956e-03       2.340803e-02       7.530002e-03       1.542861e-02
         400       8.534339e-03       2.707920e-03       5.831368e-03       3.673493e-02       1.422233e-02       2.148684e-02
         410       1.127284e-02       7.877271e-04       5.500511e-03       2.496935e-02       1.598862e-02       1.945432e-02
         420       1.038529e-02       1.816735e-03       5.362346e-03       2.663678e-02       9.302948e-03       1.630825e-02
         430       7.914406e-03       2.505495e-03       4.308484e-03       2.292921e-02       7.092532e-03       1.462656e-02
         440       1.189294e-02       1.743991e-03       6.337826e-03       2.567704e-02       6.948907e-03       1.736170e-02
         450       9.237966e-03       2.822840e-03       5.216037e-03       2.852218e-02       8.245621e-03       1.561716e-02
         460       9.224628e-03       2.421030e-03       5.194778e-03       3.191064e-02       1.103426e-02       1.852694e-02
         470       1.152144e-02       3.510854e-03       6.936532e-03       2.739397e-02       6.942062e-03       1.810566e-02
         480       1.289929e-02       2.438285e-03       7.039301e-03       3.412783e-02       1.164363e-02       2.088218e-02
         490       1.774719e-02       2.642318e-03       7.986694e-03       3.462626e-02       9.903053e-03       2.106879e-02
         500       1.782507e-02       1.961217e-03       7.554115e-03       3.941579e-02       1.531012e-02       2.304573e-02
         510       1.033371e-02       2.668239e-03       7.489472e-03       3.729998e-02       7.730412e-03       1.973303e-02
         520       1.289481e-02       2.460965e-03       6.835303e-03       2.588005e-02       9.930340e-03       1.761836e-02
         530       2.066250e-02       3.073273e-03       8.751758e-03       4.012878e-02       1.363895e-02       2.184037e-02
         540       1.324803e-02       3.384266e-03       6.694457e-03       3.036759e-02       1.354431e-02       1.836649e-02
         550       1.253569e-02       3.189927e-03       6.932501e-03       4.780017e-02       8.479045e-03       2.093883e-02
         560       1.456989e-02       1.359355e-03       8.262898e-03       3.990409e-02       1.136414e-02       2.168465e-02
         570       9.287437e-03       4.363072e-03       6.645605e-03       3.218676e-02       9.699640e-03       1.875467e-02
         580       8.658754e-03       2.870698e-03       6.181975e-03       2.816573e-02       9.825981e-03       1.952719e-02
         590       1.228044e-02       3.830471e-03       7.284531e-03       2.570613e-02       1.900945e-02       2.172444e-02
         600       1.376558e-02       3.574431e-03       8.979456e-03       5.066003e-02       1.388559e-02       2.590248e-02
         610       1.564733e-02       4.989821e-03       9.225349e-03       4.997551e-02       8.618309e-03       2.405986e-02
         620       1.413929e-02       6.467205e-03       9.407753e-03       3.903346e-02       1.392317e-02       2.224748e-02
         630       1.088061e-02       4.289282e-03       8.166188e-03       3.921892e-02       9.415672e-03       2.098399e-02
         640       1.210622e-02       2.651357e-03       8.394567e-03       3.666352e-02       1.195447e-02       2.149907e-02
         650       9.216931e-03       2.885378e-03       5.944223e-03       2.090679e-02       1.291193e-02       1.722799e-02
         660       9.555866e-03       1.643078e-03       6.288954e-03       2.436929e-02       9.420506e-03       1.721978e-02
         670       9.838329e-03       4.772903e-03       6.652033e-03       1.931699e-02       7.209265e-03       1.493139e-02
         680       8.764497e-03       1.264638e-03       5.975826e-03       3.092871e-02       9.438056e-03       1.767026e-02
         690       1.526410e-02       2.573760e-03       1.007439e-02       2.896257e-02       1.203666e-02       2.108456e-02
         700       1.466046e-02       2.316712e-03       7.670633e-03       3.223004e-02       1.178734e-02       2.311724e-02
         710       1.257763e-02       2.354882e-03       8.207648e-03       3.033109e-02       9.356017e-03       2.058712e-02
         720       1.178267e-02       5.903676e-03       9.323967e-03       3.161877e-02       1.570780e-02       2.054414e-02
         730       1.187278e-02       2.524205e-03       6.997763e-03       3.601240e-02       1.369053e-02       2.103165e-02
         740       1.172593e-02       2.630920e-03       7.033389e-03       3.405821e-02       1.174715e-02       2.092620e-02
         750       1.027690e-02       4.388094e-03       7.272779e-03       2.481468e-02       8.871591e-03       1.765966e-02
         760       1.582491e-02       2.386501e-03       9.152582e-03       3.845013e-02       1.757540e-02       2.349707e-02
         770       1.205935e-02       2.203262e-03       8.144889e-03       3.396255e-02       1.455490e-02       2.326114e-02
         780       2.086475e-02       4.920581e-03       9.441752e-03       3.504157e-02       1.105747e-02       2.222700e-02
         790       8.931510e-03       2.274769e-03       5.590987e-03       2.402445e-02       8.676429e-03       1.664554e-02
         800       1.099407e-02       2.094769e-03       5.019919e-03       2.302295e-02       7.136511e-03       1.329315e-02
         810       1.108271e-02       1.681078e-03       6.357785e-03       2.591624e-02       9.785445e-03       1.536846e-02
         820       1.029487e-02       3.235512e-03       5.091535e-03       1.938200e-02       4.131349e-03       1.198160e-02
         830       8.231489e-03       4.089951e-03       5.759703e-03       2.374581e-02       8.235507e-03       1.495943e-02
         840       9.250019e-03       2.142306e-03       4.821394e-03       1.586488e-02       4.937543e-03       1.350040e-02
         850       1.072913e-02       3.588916e-03       5.922561e-03       2.100998e-02       1.022961e-02       1.464381e-02
         860       1.219353e-02       1.522972e-03       5.912263e-03       2.911549e-02       5.786480e-03       1.694636e-02
         870       8.846556e-03       3.143536e-03       5.980134e-03       2.492603e-02       9.793199e-03       1.624797e-02
         880       1.039202e-02       3.180429e-03       6.315924e-03       2.072507e-02       6.763925e-03       1.560425e-02
         890       1.080717e-02       2.824316e-03       7.152116e-03       2.646379e-02       8.456049e-03       1.786118e-02
         900       1.022219e-02       1.914054e-03       5.261575e-03       2.297408e-02       8.409966e-03       1.397164e-02
         910       1.155311e-02       1.375369e-03       5.977656e-03       2.509545e-02       8.736553e-03       1.832082e-02
         920       7.038849e-03       3.348822e-03       5.680106e-03       2.323044e-02       1.141687e-02       1.619643e-02
         930       1.034921e-02       3.021405e-03       5.849301e-03       1.860717e-02       8.348550e-03       1.410456e-02
         940       1.089234e-02       2.647620e-03       7.636255e-03       3.345491e-02       1.105657e-02       2.014590e-02
         950       1.154618e-02       3.182128e-03       5.160021e-03       2.262909e-02       9.374042e-03       1.439376e-02
         960       1.182429e-02       2.207981e-03       6.895782e-03       3.583506e-02       1.226974e-02       1.876207e-02
         970       9.846581e-03       3.387999e-03       5.375452e-03       3.455844e-02       8.772918e-03       1.575292e-02
         980       1.391264e-02       2.660833e-03       8.389791e-03       4.788228e-02       7.074201e-03       2.043119e-02
         990       1.600567e-02       2.483577e-03       9.120785e-03       4.544585e-02       9.604086e-03       2.216084e-02
        1000       7.683498e-03       7.578917e-04       4.762005e-03       2.207842e-02       1.256031e-02       1.720654e-02
        1010       5.692895e-03       2.425597e-03       4.134783e-03       2.317180e-02       6.286183e-03       1.542247e-02
        1020       9.598439e-03       1.910127e-03       5.470388e-03       2.454042e-02       1.114173e-02       1.852322e-02
        1030       8.726375e-03       3.538514e-03       5.588557e-03       3.260714e-02       1.238080e-02       1.959099e-02
        1040       1.101954e-02       4.440175e-03       6.579196e-03       3.597151e-02       6.116314e-03       1.968344e-02
        1050       8.100357e-03       2.698774e-03       4.657178e-03       2.253754e-02       7.358397e-03       1.424909e-02
        1060       9.572141e-03       3.717651e-03       5.561697e-03       1.985744e-02       8.893848e-03       1.465209e-02
        1070       8.081782e-03       2.673098e-03       5.641860e-03       1.833380e-02       1.352851e-02       1.573173e-02
        1080       9.200042e-03       2.484380e-03       6.303517e-03       2.141172e-02       1.098493e-02       1.548958e-02
        1090       2.142942e-02       2.401928e-03       1.076219e-02       3.019361e-02       1.432603e-02       2.113568e-02
        1100       1.366315e-02       3.875199e-03       9.008556e-03       3.866833e-02       1.097014e-02       2.181737e-02
        1110       1.291183e-02       3.983772e-03       7.004673e-03       2.290131e-02       1.063998e-02       1.744101e-02
        1120       1.090368e-02       1.600313e-03       6.306457e-03       3.328252e-02       9.041046e-03       1.950083e-02
        1130       1.187392e-02       2.780830e-03       7.752601e-03       3.253040e-02       1.623348e-02       2.051959e-02
        1140       1.257060e-02       3.396199e-03       7.896910e-03       3.514219e-02       1.019929e-02       2.198281e-02
        1150       1.082967e-02       2.890171e-03       6.725737e-03       3.391955e-02       1.294976e-02       2.231291e-02
        1160       1.025386e-02       5.057496e-03       7.981087e-03       4.012073e-02       9.964692e-03       2.247444e-02
        1170       1.551955e-02       3.558925e-03       8.030925e-03       3.442747e-02       8.636243e-03       1.898630e-02
        1180       1.476853e-02       4.299108e-03       8.214033e-03       3.924716e-02       1.136234e-02       2.067986e-02
        1190       1.450432e-02       3.887398e-03       8.347902e-03       2.751644e-02       1.160030e-02       1.770575e-02
        1200       1.059363e-02       2.054159e-03       5.241220e-03       2.817167e-02       1.713450e-02       2.199012e-02
        1210       1.420604e-02       2.493932e-03       6.008305e-03       2.437611e-02       9.256216e-03       1.691119e-02
        1220       1.135681e-02       2.675543e-03       7.618133e-03       2.982316e-02       1.102739e-02       2.068725e-02
        1230       8.619040e-03       3.913094e-03       6.250825e-03       2.996769e-02       1.135502e-02       1.966743e-02
        1240       9.420583e-03       3.958959e-03       6.486042e-03       2.811676e-02       8.062967e-03       1.629811e-02
        1250       9.828441e-03       3.932776e-03       6.871131e-03       3.997326e-02       1.062483e-02       2.238834e-02
        1260       1.054934e-02       2.854307e-03       6.710444e-03       2.950297e-02       1.024625e-02       1.849782e-02
        1270       1.511783e-02       3.556411e-03       7.608995e-03       2.838838e-02       1.378372e-02       1.905797e-02
        1280       1.052120e-02       2.705449e-03       6.280657e-03       3.426361e-02       9.502647e-03       1.968490e-02
        1290       1.135887e-02       3.789414e-03       6.951825e-03       2.573330e-02       6.890857e-03       1.801503e-02
        1300       6.709361e-03       1.985162e-03       4.573874e-03       2.586168e-02       8.048290e-03       1.591200e-02
        1310       1.689400e-02       1.631535e-03       7.106609e-03       4.236115e-02       1.040682e-02       2.262845e-02
        1320       1.622081e-02       4.001804e-03       7.511651e-03       4.306430e-02       1.411378e-02       2.461021e-02
        1330       1.573660e-02       2.011290e-03       7.459154e-03       3.567494e-02       1.085817e-02       2.076026e-02
