#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  37900      1.51e+00      3.12e-02      5.85e-02    6.7e-04
  38000      1.03e+00      1.48e-02      3.97e-02    6.7e-04
  38100      9.49e-01      3.26e-03      3.67e-02    6.7e-04
  38200      2.22e+00      4.78e-02      8.57e-02    6.7e-04
  38300      1.54e+00      1.83e-02      5.96e-02    6.7e-04
  38400      1.09e+00      1.51e-02      4.20e-02    6.7e-04
  38500      1.33e+00      7.54e-03      5.14e-02    6.7e-04
  38600      1.36e+00      1.48e-02      5.26e-02    6.7e-04
  38700      1.96e+00      4.80e-02      7.57e-02    6.7e-04
  38800      1.62e+00      1.57e-02      6.25e-02    6.7e-04
  38900      1.38e+00      2.96e-02      5.33e-02    6.7e-04
  39000      6.98e-01      1.49e-02      2.70e-02    6.7e-04
  39100      1.96e+00      2.95e-02      7.58e-02    6.7e-04
  39200      1.15e+00      7.91e-03      4.44e-02    6.7e-04
  39300      1.34e+00      1.15e-02      5.20e-02    6.7e-04
  39400      1.11e+00      5.18e-03      4.28e-02    6.7e-04
  39500      1.38e+00      2.34e-02      5.33e-02    6.7e-04
  39600      8.91e-01      2.15e-02      3.44e-02    6.7e-04
  39700      1.93e+00      2.91e-02      7.46e-02    6.7e-04
  39800      9.76e-01      1.52e-02      3.77e-02    6.7e-04
  39900      1.31e+00      2.30e-02      5.06e-02    6.7e-04
  40000      1.76e+00      2.27e-02      6.99e-02    6.3e-04
  40100      1.10e+00      7.21e-03      4.39e-02    6.3e-04
  40200      6.74e-01      9.96e-03      2.68e-02    6.3e-04
  40300      1.34e+00      2.64e-02      5.33e-02    6.3e-04
  40400      1.53e+00      1.57e-02      6.11e-02    6.3e-04
  40500      1.01e+00      7.79e-03      4.01e-02    6.3e-04
  40600      1.49e+00      2.01e-02      5.94e-02    6.3e-04
  40700      1.26e+00      2.20e-02      5.03e-02    6.3e-04
  40800      9.77e-01      1.17e-02      3.89e-02    6.3e-04
  40900      1.06e+00      6.27e-03      4.23e-02    6.3e-04
  41000      1.58e+00      3.49e-02      6.28e-02    6.3e-04
  41100      1.10e+00      1.33e-02      4.39e-02    6.3e-04
  41200      1.24e+00      2.17e-02      4.95e-02    6.3e-04
  41300      1.34e+00      3.79e-02      5.31e-02    6.3e-04
  41400      1.16e+00      3.20e-02      4.62e-02    6.3e-04
  41500      1.45e+00      1.04e-02      5.76e-02    6.3e-04
  41600      1.14e+00      1.10e-02      4.54e-02    6.3e-04
  41700      1.85e+00      2.82e-02      7.36e-02    6.3e-04
  41800      1.37e+00      8.81e-03      5.44e-02    6.3e-04
  41900      1.10e+00      1.65e-02      4.36e-02    6.3e-04
  42000      1.37e+00      2.25e-02      5.46e-02    6.3e-04
  42100      1.05e+00      1.87e-02      4.18e-02    6.3e-04
  42200      1.44e+00      1.21e-02      5.72e-02    6.3e-04
  42300      1.40e+00      2.04e-02      5.55e-02    6.3e-04
  42400      1.32e+00      1.80e-02      5.24e-02    6.3e-04
  42500      1.27e+00      1.87e-02      5.05e-02    6.3e-04
  42600      1.24e+00      1.05e-02      4.94e-02    6.3e-04
  42700      1.85e+00      4.13e-02      7.35e-02    6.3e-04
  42800      2.08e+00      5.05e-02      8.27e-02    6.3e-04
  42900      1.31e+00      3.33e-02      5.21e-02    6.3e-04
  43000      5.93e-01      1.84e-02      2.36e-02    6.3e-04
  43100      1.45e+00      1.72e-02      5.79e-02    6.3e-04
  43200      1.39e+00      1.38e-02      5.52e-02    6.3e-04
  43300      1.54e+00      3.70e-02      6.14e-02    6.3e-04
  43400      1.24e+00      2.01e-02      4.94e-02    6.3e-04
