#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.218393e-02       1.972133e-03       5.390934e-03       2.475520e-02       1.184426e-02       1.839405e-02
          10       1.454596e-02       3.056380e-03       7.693745e-03       3.147557e-02       1.766226e-02       2.602067e-02
          20       1.393350e-02       1.216672e-03       7.273872e-03       3.500469e-02       1.901335e-02       2.540542e-02
          30       1.460788e-02       2.475820e-03       6.492458e-03       2.524505e-02       1.268753e-02       1.899980e-02
          40       1.200162e-02       1.128640e-03       6.612448e-03       2.507784e-02       6.860962e-03       1.474838e-02
          50       5.895336e-03       1.427327e-03       3.498682e-03       2.557157e-02       6.054853e-03       1.307018e-02
          60       6.435676e-03       2.016178e-03       4.342816e-03       1.670138e-02       4.755291e-03       1.103456e-02
          70       6.033100e-03       2.683543e-03       4.359122e-03       1.576209e-02       4.879502e-03       1.048513e-02
          80       9.462011e-03       1.172687e-03       5.591209e-03       2.161399e-02       5.986929e-03       1.343407e-02
          90       7.612795e-03       7.355390e-04       5.635150e-03       1.784957e-02       6.420669e-03       1.487142e-02
         100       1.294422e-02       4.689773e-03       8.167762e-03       3.893421e-02       7.002443e-03       2.225066e-02
         110       1.186800e-02       1.689954e-03       6.445991e-03       2.714167e-02       8.613529e-03       1.589002e-02
         120       1.006646e-02       1.042425e-03       4.771883e-03       2.194992e-02       7.255184e-03       1.388171e-02
         130       1.073250e-02       1.797299e-03       6.491897e-03       3.366886e-02       5.523988e-03       2.036635e-02
         140       1.269683e-02       1.850129e-03       5.583748e-03       2.251128e-02       4.983577e-03       1.379348e-02
         150       1.129747e-02       2.076961e-03       4.896369e-03       2.712149e-02       1.003962e-02       1.610139e-02
         160       1.376231e-02       2.679266e-03       6.426138e-03       3.408424e-02       8.462237e-03       2.037683e-02
         170       1.192837e-02       4.893667e-04       6.670006e-03       2.941161e-02       4.401993e-03       1.746512e-02
         180       1.241087e-02       4.627607e-03       6.694827e-03       3.641630e-02       5.730923e-03       1.837983e-02
         190       1.313116e-02       1.800687e-03       6.466767e-03       2.692594e-02       1.067602e-02       1.872082e-02
         200       1.087607e-02       2.671929e-03       5.967334e-03       2.382226e-02       1.100797e-02       1.563442e-02
         210       1.106559e-02       2.731597e-03       7.191316e-03       3.644571e-02       1.148818e-02       2.052318e-02
         220       9.172391e-03       2.957462e-03       4.731626e-03       2.420309e-02       5.532144e-03       1.480298e-02
         230       6.232761e-03       1.399126e-03       4.684961e-03       2.097490e-02       3.978552e-03       1.223018e-02
         240       4.315861e-03       2.212321e-03       3.017191e-03       1.536505e-02       3.785534e-03       1.094413e-02
         250       1.187968e-02       2.051106e-03       5.936281e-03       3.062043e-02       4.832854e-03       1.647828e-02
         260       6.537721e-03       3.570024e-03       5.252761e-03       2.205236e-02       5.056336e-03       1.392937e-02
         270       7.256931e-03       1.419476e-03       3.635835e-03       2.024163e-02       4.876905e-03       1.139255e-02
         280       1.446332e-02       2.582167e-03       6.657557e-03       3.156580e-02       5.862152e-03       1.648809e-02
         290       8.059139e-03       1.891321e-03       5.742747e-03       2.827686e-02       6.084295e-03       1.606725e-02
         300       1.263317e-02       2.501000e-03       6.103109e-03       2.982238e-02       4.242713e-03       1.690392e-02
         310       1.351050e-02       1.379432e-03       5.994668e-03       3.413790e-02       3.590416e-03       1.457036e-02
         320       7.494450e-03       2.861712e-03       5.030789e-03       3.107799e-02       5.561530e-03       1.504872e-02
         330       1.379551e-02       2.671992e-03       6.758630e-03       3.404980e-02       6.278549e-03       1.667357e-02
         340       4.074970e-03       1.270252e-03       2.833483e-03       1.495161e-02       6.945842e-03       1.075003e-02
         350       6.338021e-03       6.153696e-04       3.375026e-03       1.881845e-02       4.775365e-03       1.016323e-02
         360       4.815355e-03       1.098156e-03       2.760376e-03       1.438505e-02       5.768650e-03       9.922903e-03
         370       3.729749e-03       1.504112e-03       2.386505e-03       1.893940e-02       5.415514e-03       1.060448e-02
         380       3.674938e-03       1.196011e-03       1.956960e-03       1.309144e-02       5.109590e-03       8.287942e-03
         390       2.885625e-03       6.528066e-04       1.660712e-03       9.461116e-03       3.785604e-03       6.880177e-03
         400       3.919576e-03       1.030092e-03       2.079920e-03       9.709611e-03       4.160633e-03       6.352101e-03
         410       7.919274e-03       2.081901e-03       4.376712e-03       2.289483e-02       3.929880e-03       1.186970e-02
         420       4.796345e-03       1.315917e-03       3.024691e-03       1.250167e-02       7.174274e-03       9.213909e-03
