#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
   3800      1.60e+00      1.85e-02      5.05e-02    1.0e-03
   3900      2.26e+00      5.55e-02      7.14e-02    1.0e-03
   4000      1.30e+00      1.24e-02      4.11e-02    1.0e-03
   4100      1.80e+00      1.29e-02      5.69e-02    1.0e-03
   4200      1.75e+00      2.82e-02      5.54e-02    1.0e-03
   4300      1.47e+00      2.79e-02      4.65e-02    1.0e-03
   4400      1.55e+00      4.62e-02      4.91e-02    1.0e-03
   4500      1.97e+00      3.81e-02      6.22e-02    1.0e-03
   4600      2.79e+00      6.53e-02      8.83e-02    1.0e-03
   4700      1.43e+00      4.05e-02      4.51e-02    1.0e-03
   4800      1.42e+00      1.38e-02      4.48e-02    1.0e-03
   4900      1.22e+00      1.14e-02      3.86e-02    1.0e-03
   5000      1.57e+00      1.70e-02      5.10e-02    9.4e-04
   5100      1.72e+00      2.89e-02      5.58e-02    9.4e-04
   5200      1.39e+00      4.13e-02      4.53e-02    9.4e-04
   5300      2.79e+00      3.90e-02      9.06e-02    9.4e-04
   5400      2.11e+00      5.27e-02      6.86e-02    9.4e-04
   5500      2.11e+00      1.52e-02      6.87e-02    9.4e-04
   5600      1.69e+00      9.06e-02      5.51e-02    9.4e-04
   5700      1.34e+00      1.69e-02      4.35e-02    9.4e-04
   5800      1.39e+00      1.46e-02      4.53e-02    9.4e-04
   5900      1.60e+00      1.10e-02      5.20e-02    9.4e-04
   6000      2.76e+00      1.31e-01      8.96e-02    9.4e-04
   6100      1.78e+00      2.26e-02      5.80e-02    9.4e-04
   6200      1.54e+00      3.37e-02      5.01e-02    9.4e-04
   6300      1.66e+00      5.03e-02      5.40e-02    9.4e-04
   6400      2.28e+00      1.01e-01      7.41e-02    9.4e-04
   6500      1.22e+00      2.77e-02      3.97e-02    9.4e-04
   6600      2.96e+00      3.47e-02      9.62e-02    9.4e-04
   6700      1.36e+00      2.57e-02      4.43e-02    9.4e-04
   6800      1.31e+00      1.30e-02      4.25e-02    9.4e-04
   6900      1.45e+00      3.88e-02      4.71e-02    9.4e-04
   7000      2.72e+00      6.95e-02      8.84e-02    9.4e-04
   7100      1.39e+00      3.25e-02      4.51e-02    9.4e-04
   7200      3.09e+00      1.41e-01      1.01e-01    9.4e-04
   7300      1.35e+00      3.36e-02      4.40e-02    9.4e-04
   7400      2.12e+00      1.72e-02      6.91e-02    9.4e-04
   7500      1.58e+00      1.18e-01      5.12e-02    9.4e-04
   7600      2.15e+00      1.36e-02      6.99e-02    9.4e-04
   7700      3.65e+00      6.83e-02      1.19e-01    9.4e-04
   7800      2.52e+00      5.16e-02      8.20e-02    9.4e-04
   7900      1.31e+00      1.09e-02      4.25e-02    9.4e-04
   8000      1.71e+00      2.62e-02      5.57e-02    9.4e-04
   8100      1.24e+00      1.02e-02      4.03e-02    9.4e-04
   8200      1.25e+00      3.43e-02      4.07e-02    9.4e-04
   8300      1.93e+00      6.43e-02      6.27e-02    9.4e-04
   8400      2.00e+00      5.83e-02      6.51e-02    9.4e-04
   8500      1.66e+00      1.11e-01      5.40e-02    9.4e-04
   8600      2.64e+00      2.31e-02      8.59e-02    9.4e-04
   8700      2.25e+00      2.37e-02      7.32e-02    9.4e-04
   8800      2.37e+00      2.39e-02      7.71e-02    9.4e-04
   8900      1.35e+00      1.09e-02      4.39e-02    9.4e-04
   9000      1.68e+00      4.94e-02      5.47e-02    9.4e-04
   9100      1.72e+00      3.74e-02      5.60e-02    9.4e-04
   9200      1.55e+00      1.28e-02      5.03e-02    9.4e-04
   9300      2.40e+00      8.94e-02      7.82e-02    9.4e-04
   9400      1.32e+00      3.32e-02      4.30e-02    9.4e-04
   9500      1.23e+00      2.23e-02      3.99e-02    9.4e-04
   9600      1.50e+00      4.80e-02      4.88e-02    9.4e-04
   9700      1.52e+00      2.28e-02      4.95e-02    9.4e-04
   9800      1.33e+00      5.55e-02      4.33e-02    9.4e-04
   9900      1.70e+00      2.81e-02      5.52e-02    9.4e-04
  10000      2.64e+00      2.58e-02      8.84e-02    8.9e-04
  10100      1.25e+00      3.18e-02      4.18e-02    8.9e-04
  10200      2.99e+00      3.21e-02      1.00e-01    8.9e-04
  10300      1.34e+00      9.01e-02      4.47e-02    8.9e-04
  10400      2.54e+00      4.13e-02      8.52e-02    8.9e-04
  10500      2.04e+00      4.71e-02      6.84e-02    8.9e-04
  10600      2.14e+00      4.69e-02      7.16e-02    8.9e-04
  10700      1.35e+00      1.04e-02      4.51e-02    8.9e-04
  10800      1.76e+00      2.18e-02      5.89e-02    8.9e-04
  10900      1.27e+00      3.13e-02      4.26e-02    8.9e-04
  11000      3.78e+00      2.36e-01      1.26e-01    8.9e-04
  11100      1.53e+00      6.21e-02      5.11e-02    8.9e-04
  11200      1.34e+00      2.20e-02      4.48e-02    8.9e-04
  11300      1.47e+00      4.30e-02      4.92e-02    8.9e-04
  11400      1.43e+00      8.85e-03      4.79e-02    8.9e-04
  11500      1.40e+00      2.45e-02      4.68e-02    8.9e-04
  11600      1.07e+00      1.93e-02      3.59e-02    8.9e-04
  11700      1.41e+00      1.19e-02      4.72e-02    8.9e-04
  11800      1.46e+00      4.45e-02      4.89e-02    8.9e-04
  11900      1.62e+00      3.35e-02      5.42e-02    8.9e-04
  12000      1.62e+00      2.02e-02      5.42e-02    8.9e-04
  12100      1.53e+00      7.83e-02      5.13e-02    8.9e-04
  12200      1.36e+00      6.01e-02      4.55e-02    8.9e-04
  12300      2.57e+00      9.50e-02      8.59e-02    8.9e-04
  12400      1.56e+00      1.12e-01      5.22e-02    8.9e-04
  12500      1.19e+00      9.43e-03      4.00e-02    8.9e-04
  12600      1.50e+00      3.02e-02      5.02e-02    8.9e-04
  12700      1.04e+00      3.55e-02      3.47e-02    8.9e-04
  12800      2.61e+00      6.35e-02      8.76e-02    8.9e-04
  12900      1.95e+00      3.04e-02      6.51e-02    8.9e-04
  13000      1.46e+00      2.32e-02      4.90e-02    8.9e-04
  13100      2.19e+00      6.99e-02      7.35e-02    8.9e-04
  13200      1.67e+00      6.26e-02      5.58e-02    8.9e-04
  13300      1.23e+00      6.51e-02      4.11e-02    8.9e-04
  13400      2.22e+00      3.55e-02      7.44e-02    8.9e-04
  13500      1.15e+00      4.79e-02      3.84e-02    8.9e-04
  13600      2.15e+00      2.54e-02      7.21e-02    8.9e-04
  13700      1.49e+00      3.79e-02      4.99e-02    8.9e-04
  13800      1.58e+00      3.72e-02      5.30e-02    8.9e-04
  13900      1.22e+00      1.27e-02      4.09e-02    8.9e-04
  14000      1.47e+00      7.17e-02      4.91e-02    8.9e-04
  14100      2.53e+00      2.60e-02      8.47e-02    8.9e-04
  14200      1.79e+00      2.67e-02      6.00e-02    8.9e-04
  14300      1.48e+00      3.62e-02      4.94e-02    8.9e-04
  14400      2.42e+00      3.52e-02      8.10e-02    8.9e-04
  14500      1.19e+00      7.51e-02      3.97e-02    8.9e-04
  14600      1.18e+00      1.21e-01      3.94e-02    8.9e-04
  14700      1.39e+00      2.75e-02      4.66e-02    8.9e-04
  14800      1.37e+00      2.05e-02      4.58e-02    8.9e-04
  14900      1.55e+00      9.08e-03      5.19e-02    8.9e-04
  15000      1.44e+00      1.75e-02      4.97e-02    8.4e-04
  15100      1.19e+00      2.12e-02      4.12e-02    8.4e-04
  15200      1.15e+00      2.79e-02      3.95e-02    8.4e-04
  15300      1.20e+00      7.97e-02      4.14e-02    8.4e-04
  15400      1.50e+00      3.01e-02      5.17e-02    8.4e-04
  15500      1.31e+00      1.12e-02      4.51e-02    8.4e-04
  15600      1.13e+00      1.52e-02      3.91e-02    8.4e-04
  15700      1.63e+00      6.71e-02      5.62e-02    8.4e-04
  15800      1.44e+00      1.99e-02      4.95e-02    8.4e-04
  15900      1.82e+00      3.27e-02      6.28e-02    8.4e-04
  16000      2.42e+00      3.49e-02      8.33e-02    8.4e-04
  16100      1.66e+00      6.94e-02      5.72e-02    8.4e-04
  16200      1.77e+00      4.81e-02      6.09e-02    8.4e-04
  16300      1.49e+00      3.61e-02      5.14e-02    8.4e-04
  16400      1.43e+00      1.62e-02      4.92e-02    8.4e-04
  16500      1.93e+00      2.34e-02      6.66e-02    8.4e-04
  16600      1.98e+00      1.82e-02      6.83e-02    8.4e-04
  16700      2.18e+00      5.77e-02      7.51e-02    8.4e-04
  16800      1.94e+00      4.10e-02      6.69e-02    8.4e-04
  16900      1.07e+00      1.06e-02      3.69e-02    8.4e-04
  17000      1.81e+00      9.50e-02      6.23e-02    8.4e-04
  17100      2.97e+00      2.00e-01      1.02e-01    8.4e-04
  17200      1.34e+00      2.01e-02      4.61e-02    8.4e-04
  17300      2.13e+00      5.13e-02      7.35e-02    8.4e-04
  17400      1.76e+00      1.81e-02      6.08e-02    8.4e-04
  17500      1.75e+00      2.32e-02      6.02e-02    8.4e-04
  17600      1.54e+00      4.18e-02      5.31e-02    8.4e-04
  17700      2.17e+00      1.09e-01      7.46e-02    8.4e-04
  17800      1.38e+00      7.16e-02      4.74e-02    8.4e-04
  17900      1.11e+00      4.52e-02      3.82e-02    8.4e-04
  18000      1.16e+00      6.98e-02      3.98e-02    8.4e-04
  18100      1.15e+00      9.51e-03      3.95e-02    8.4e-04
  18200      2.17e+00      2.88e-02      7.46e-02    8.4e-04
  18300      1.27e+00      5.22e-02      4.38e-02    8.4e-04
  18400      1.62e+00      1.77e-02      5.59e-02    8.4e-04
  18500      1.23e+00      2.51e-02      4.22e-02    8.4e-04
  18600      1.28e+00      5.99e-02      4.40e-02    8.4e-04
  18700      1.22e+00      3.55e-02      4.19e-02    8.4e-04
  18800      2.16e+00      9.29e-02      7.42e-02    8.4e-04
  18900      1.42e+00      2.18e-02      4.89e-02    8.4e-04
  19000      2.20e+00      5.49e-02      7.56e-02    8.4e-04
  19100      1.23e+00      3.08e-02      4.26e-02    8.4e-04
  19200      2.23e+00      1.48e-02      7.68e-02    8.4e-04
  19300      2.46e+00      1.65e-02      8.48e-02    8.4e-04
  19400      1.24e+00      3.49e-02      4.26e-02    8.4e-04
  19500      2.00e+00      6.56e-02      6.89e-02    8.4e-04
  19600      1.62e+00      3.48e-02      5.59e-02    8.4e-04
  19700      1.21e+00      4.52e-02      4.17e-02    8.4e-04
  19800      2.26e+00      2.18e-02      7.78e-02    8.4e-04
  19900      1.56e+00      1.32e-01      5.36e-02    8.4e-04
  20000      1.51e+00      4.23e-02      5.34e-02    7.9e-04
  20100      1.42e+00      1.51e-02      5.03e-02    7.9e-04
  20200      2.01e+00      5.21e-02      7.12e-02    7.9e-04
  20300      9.34e-01      7.86e-03      3.31e-02    7.9e-04
  20400      1.28e+00      4.70e-02      4.55e-02    7.9e-04
  20500      1.84e+00      6.67e-02      6.53e-02    7.9e-04
  20600      1.53e+00      1.88e-02      5.42e-02    7.9e-04
  20700      1.37e+00      4.09e-02      4.87e-02    7.9e-04
  20800      1.16e+00      2.95e-02      4.11e-02    7.9e-04
  20900      1.85e+00      2.74e-02      6.57e-02    7.9e-04
  21000      1.37e+00      2.17e-02      4.88e-02    7.9e-04
  21100      1.78e+00      2.95e-02      6.30e-02    7.9e-04
  21200      1.06e+00      2.84e-02      3.75e-02    7.9e-04
  21300      1.29e+00      1.92e-02      4.59e-02    7.9e-04
  21400      9.91e-01      1.00e-02      3.52e-02    7.9e-04
  21500      1.40e+00      8.15e-02      4.97e-02    7.9e-04
  21600      1.48e+00      3.28e-02      5.23e-02    7.9e-04
  21700      1.82e+00      3.54e-02      6.44e-02    7.9e-04
  21800      1.41e+00      4.01e-02      5.01e-02    7.9e-04
  21900      1.11e+00      1.45e-02      3.94e-02    7.9e-04
  22000      1.13e+00      1.54e-02      4.01e-02    7.9e-04
  22100      1.60e+00      5.90e-02      5.69e-02    7.9e-04
  22200      1.03e+00      4.15e-02      3.66e-02    7.9e-04
  22300      1.47e+00      2.78e-02      5.21e-02    7.9e-04
  22400      1.19e+00      7.90e-02      4.21e-02    7.9e-04
  22500      1.71e+00      3.39e-02      6.06e-02    7.9e-04
  22600      1.37e+00      1.67e-02      4.86e-02    7.9e-04
  22700      1.29e+00      9.61e-02      4.55e-02    7.9e-04
  22800      1.46e+00      2.13e-02      5.19e-02    7.9e-04
  22900      1.89e+00      1.59e-02      6.71e-02    7.9e-04
  23000      1.51e+00      1.77e-02      5.37e-02    7.9e-04
  23100      1.35e+00      2.38e-02      4.78e-02    7.9e-04
  23200      1.17e+00      4.35e-02      4.16e-02    7.9e-04
  23300      1.35e+00      1.50e-02      4.79e-02    7.9e-04
  23400      1.22e+00      1.80e-02      4.32e-02    7.9e-04
  23500      1.19e+00      2.07e-02      4.22e-02    7.9e-04
  23600      1.19e+00      6.30e-02      4.23e-02    7.9e-04
  23700      1.84e+00      1.98e-02      6.54e-02    7.9e-04
  23800      1.89e+00      6.86e-02      6.69e-02    7.9e-04
  23900      1.35e+00      4.49e-02      4.79e-02    7.9e-04
  24000      9.88e-01      1.79e-02      3.51e-02    7.9e-04
  24100      1.26e+00      5.92e-02      4.47e-02    7.9e-04
  24200      1.15e+00      1.12e-02      4.07e-02    7.9e-04
  24300      1.91e+00      2.51e-02      6.77e-02    7.9e-04
  24400      1.35e+00      3.05e-02      4.80e-02    7.9e-04
  24500      1.24e+00      3.31e-02      4.41e-02    7.9e-04
  24600      1.19e+00      1.93e-02      4.22e-02    7.9e-04
  24700      2.01e+00      1.98e-02      7.14e-02    7.9e-04
  24800      1.61e+00      1.25e-01      5.69e-02    7.9e-04
  24900      2.18e+00      4.04e-02      7.73e-02    7.9e-04
  25000      1.21e+00      1.80e-02      4.41e-02    7.5e-04
  25100      2.03e+00      4.36e-02      7.41e-02    7.5e-04
  25200      8.33e-01      2.19e-02      3.04e-02    7.5e-04
  25300      1.81e+00      1.69e-02      6.60e-02    7.5e-04
  25400      1.24e+00      3.51e-02      4.51e-02    7.5e-04
  25500      1.17e+00      3.72e-02      4.27e-02    7.5e-04
  25600      1.87e+00      4.72e-02      6.82e-02    7.5e-04
  25700      1.21e+00      8.04e-02      4.41e-02    7.5e-04
  25800      1.09e+00      1.87e-02      3.98e-02    7.5e-04
  25900      1.15e+00      1.43e-02      4.19e-02    7.5e-04
  26000      1.74e+00      2.06e-02      6.37e-02    7.5e-04
  26100      1.04e+00      2.21e-02      3.81e-02    7.5e-04
  26200      1.54e+00      1.35e-02      5.63e-02    7.5e-04
  26300      2.03e+00      4.03e-02      7.40e-02    7.5e-04
  26400      1.03e+00      1.44e-02      3.77e-02    7.5e-04
  26500      1.09e+00      1.73e-02      3.96e-02    7.5e-04
  26600      1.88e+00      1.33e-02      6.85e-02    7.5e-04
  26700      1.28e+00      2.25e-02      4.66e-02    7.5e-04
  26800      2.24e+00      4.79e-02      8.17e-02    7.5e-04
  26900      2.03e+00      1.26e-02      7.40e-02    7.5e-04
  27000      1.14e+00      1.54e-02      4.17e-02    7.5e-04
  27100      1.85e+00      4.72e-02      6.75e-02    7.5e-04
  27200      1.38e+00      1.79e-02      5.03e-02    7.5e-04
  27300      1.76e+00      6.59e-02      6.42e-02    7.5e-04
  27400      1.21e+00      1.31e-02      4.42e-02    7.5e-04
  27500      2.03e+00      9.29e-02      7.42e-02    7.5e-04
  27600      2.04e+00      6.76e-02      7.45e-02    7.5e-04
  27700      1.19e+00      2.52e-02      4.35e-02    7.5e-04
  27800      1.70e+00      2.22e-02      6.22e-02    7.5e-04
  27900      1.31e+00      1.94e-02      4.78e-02    7.5e-04
  28000      1.38e+00      2.82e-02      5.02e-02    7.5e-04
  28100      1.22e+00      2.46e-02      4.44e-02    7.5e-04
  28200      1.74e+00      4.12e-02      6.34e-02    7.5e-04
  28300      1.26e+00      1.69e-02      4.61e-02    7.5e-04
  28400      1.31e+00      6.19e-02      4.77e-02    7.5e-04
  28500      1.73e+00      1.40e-02      6.31e-02    7.5e-04
  28600      1.73e+00      2.93e-02      6.33e-02    7.5e-04
  28700      1.27e+00      1.89e-02      4.62e-02    7.5e-04
  28800      9.26e-01      1.79e-02      3.38e-02    7.5e-04
  28900      1.29e+00      1.80e-02      4.71e-02    7.5e-04
  29000      1.31e+00      1.91e-02      4.80e-02    7.5e-04
  29100      9.62e-01      1.98e-02      3.51e-02    7.5e-04
  29200      1.65e+00      2.04e-02      6.03e-02    7.5e-04
  29300      1.02e+00      3.26e-02      3.73e-02    7.5e-04
  29400      1.73e+00      1.96e-02      6.32e-02    7.5e-04
  29500      1.92e+00      1.89e-02      7.00e-02    7.5e-04
  29600      1.48e+00      2.09e-02      5.40e-02    7.5e-04
  29700      1.16e+00      2.27e-02      4.24e-02    7.5e-04
  29800      1.38e+00      2.55e-02      5.04e-02    7.5e-04
  29900      2.06e+00      5.56e-02      7.51e-02    7.5e-04
  30000      1.18e+00      1.16e-02      4.43e-02    7.1e-04
  30100      1.18e+00      1.60e-02      4.45e-02    7.1e-04
  30200      1.03e+00      3.13e-02      3.88e-02    7.1e-04
  30300      9.69e-01      1.16e-02      3.64e-02    7.1e-04
  30400      1.11e+00      1.85e-02      4.19e-02    7.1e-04
  30500      1.13e+00      2.00e-02      4.24e-02    7.1e-04
  30600      1.21e+00      2.13e-02      4.53e-02    7.1e-04
  30700      1.12e+00      1.49e-02      4.22e-02    7.1e-04
  30800      1.40e+00      4.14e-02      5.25e-02    7.1e-04
  30900      1.87e+00      4.91e-02      7.00e-02    7.1e-04
  31000      1.47e+00      1.55e-02      5.54e-02    7.1e-04
  31100      1.14e+00      9.17e-03      4.28e-02    7.1e-04
  31200      1.80e+00      3.22e-02      6.76e-02    7.1e-04
  31300      1.12e+00      2.29e-02      4.21e-02    7.1e-04
  31400      1.03e+00      1.17e-02      3.86e-02    7.1e-04
  31500      1.47e+00      2.41e-02      5.52e-02    7.1e-04
  31600      1.24e+00      2.77e-02      4.66e-02    7.1e-04
  31700      1.37e+00      1.27e-02      5.16e-02    7.1e-04
  31800      9.78e-01      1.70e-02      3.68e-02    7.1e-04
  31900      9.61e-01      1.54e-02      3.61e-02    7.1e-04
  32000      1.60e+00      3.37e-02      6.03e-02    7.1e-04
  32100      1.13e+00      1.12e-02      4.25e-02    7.1e-04
  32200      1.19e+00      2.79e-02      4.48e-02    7.1e-04
  32300      2.17e+00      4.01e-02      8.15e-02    7.1e-04
  32400      1.77e+00      3.26e-02      6.65e-02    7.1e-04
  32500      1.66e+00      2.44e-02      6.24e-02    7.1e-04
  32600      1.18e+00      1.95e-02      4.42e-02    7.1e-04
  32700      1.63e+00      3.97e-02      6.13e-02    7.1e-04
  32800      2.01e+00      5.18e-02      7.54e-02    7.1e-04
  32900      1.56e+00      2.15e-02      5.84e-02    7.1e-04
  33000      1.37e+00      1.71e-02      5.13e-02    7.1e-04
  33100      2.07e+00      3.96e-02      7.79e-02    7.1e-04
  33200      1.75e+00      1.96e-02      6.58e-02    7.1e-04
  33300      1.33e+00      2.05e-02      5.01e-02    7.1e-04
  33400      1.09e+00      1.02e-02      4.09e-02    7.1e-04
  33500      1.37e+00      1.28e-02      5.16e-02    7.1e-04
  33600      1.58e+00      1.59e-02      5.95e-02    7.1e-04
  33700      1.29e+00      8.71e-03      4.84e-02    7.1e-04
  33800      1.13e+00      1.93e-02      4.25e-02    7.1e-04
  33900      1.61e+00      1.83e-02      6.07e-02    7.1e-04
  34000      1.36e+00      1.36e-02      5.12e-02    7.1e-04
  34100      1.17e+00      2.27e-02      4.40e-02    7.1e-04
  34200      1.12e+00      1.03e-02      4.22e-02    7.1e-04
  34300      1.26e+00      1.87e-02      4.75e-02    7.1e-04
  34400      1.43e+00      1.75e-02      5.37e-02    7.1e-04
  34500      1.57e+00      1.65e-02      5.89e-02    7.1e-04
  34600      1.06e+00      1.90e-02      4.00e-02    7.1e-04
  34700      1.59e+00      1.89e-02      5.99e-02    7.1e-04
  34800      1.11e+00      2.00e-02      4.19e-02    7.1e-04
  34900      1.26e+00      5.58e-02      4.73e-02    7.1e-04
  35000      1.15e+00      1.68e-02      4.45e-02    6.7e-04
  35100      1.00e+00      1.59e-02      3.87e-02    6.7e-04
  35200      9.79e-01      7.57e-03      3.79e-02    6.7e-04
  35300      9.58e-01      8.45e-03      3.70e-02    6.7e-04
  35400      1.63e+00      2.51e-02      6.29e-02    6.7e-04
  35500      1.67e+00      2.69e-02      6.47e-02    6.7e-04
  35600      1.36e+00      2.69e-02      5.26e-02    6.7e-04
  35700      1.17e+00      1.33e-02      4.54e-02    6.7e-04
  35800      2.13e+00      2.81e-02      8.24e-02    6.7e-04
  35900      1.85e+00      2.72e-02      7.15e-02    6.7e-04
  36000      1.01e+00      2.00e-02      3.90e-02    6.7e-04
  36100      9.74e-01      1.11e-02      3.76e-02    6.7e-04
  36200      9.17e-01      1.25e-02      3.54e-02    6.7e-04
  36300      1.50e+00      1.63e-02      5.81e-02    6.7e-04
  36400      2.10e+00      2.48e-02      8.10e-02    6.7e-04
  36500      1.51e+00      2.14e-02      5.83e-02    6.7e-04
  36600      9.83e-01      2.29e-02      3.80e-02    6.7e-04
  36700      9.90e-01      1.64e-02      3.83e-02    6.7e-04
  36800      1.04e+00      2.31e-02      4.03e-02    6.7e-04
  36900      1.45e+00      6.47e-02      5.61e-02    6.7e-04
  37000      1.34e+00      1.44e-02      5.19e-02    6.7e-04
  37100      8.58e-01      3.77e-02      3.31e-02    6.7e-04
  37200      1.37e+00      1.16e-02      5.29e-02    6.7e-04
  37300      1.10e+00      4.97e-02      4.25e-02    6.7e-04
  37400      1.12e+00      2.00e-02      4.31e-02    6.7e-04
  37500      9.65e-01      1.13e-02      3.73e-02    6.7e-04
  37600      1.54e+00      2.61e-02      5.93e-02    6.7e-04
  37700      9.98e-01      8.11e-03      3.86e-02    6.7e-04
  37800      8.87e-01      2.79e-02      3.42e-02    6.7e-04
  37900      1.33e+00      1.55e-02      5.13e-02    6.7e-04
  38000      1.81e+00      3.29e-02      7.00e-02    6.7e-04
  38100      1.24e+00      2.06e-02      4.81e-02    6.7e-04
  38200      2.08e+00      2.72e-02      8.06e-02    6.7e-04
  38300      1.14e+00      1.36e-02      4.42e-02    6.7e-04
  38400      9.42e-01      2.82e-02      3.64e-02    6.7e-04
  38500      8.58e-01      9.21e-03      3.32e-02    6.7e-04
  38600      1.76e+00      2.96e-02      6.81e-02    6.7e-04
  38700      8.77e-01      3.65e-02      3.38e-02    6.7e-04
  38800      8.48e-01      1.30e-02      3.28e-02    6.7e-04
  38900      1.55e+00      2.59e-02      6.00e-02    6.7e-04
  39000      2.22e+00      2.93e-02      8.59e-02    6.7e-04
  39100      1.09e+00      9.14e-03      4.23e-02    6.7e-04
  39200      1.42e+00      1.54e-02      5.50e-02    6.7e-04
  39300      1.03e+00      8.73e-03      3.98e-02    6.7e-04
  39400      9.63e-01      1.10e-02      3.72e-02    6.7e-04
  39500      1.09e+00      1.29e-02      4.22e-02    6.7e-04
  39600      9.45e-01      1.73e-02      3.65e-02    6.7e-04
  39700      1.74e+00      2.09e-02      6.73e-02    6.7e-04
  39800      1.39e+00      1.20e-02      5.36e-02    6.7e-04
  39900      1.12e+00      2.37e-02      4.32e-02    6.7e-04
  40000      2.20e+00      3.76e-02      8.75e-02    6.3e-04
  40100      1.70e+00      3.78e-02      6.78e-02    6.3e-04
  40200      9.32e-01      6.41e-03      3.71e-02    6.3e-04
  40300      1.00e+00      2.63e-02      3.98e-02    6.3e-04
  40400      1.26e+00      2.54e-02      5.00e-02    6.3e-04
  40500      1.06e+00      1.55e-02      4.20e-02    6.3e-04
  40600      1.25e+00      1.72e-02      4.97e-02    6.3e-04
  40700      2.26e+00      4.02e-02      9.01e-02    6.3e-04
  40800      1.82e+00      1.57e-02      7.26e-02    6.3e-04
  40900      1.23e+00      2.51e-02      4.89e-02    6.3e-04
  41000      2.16e+00      5.33e-02      8.59e-02    6.3e-04
  41100      1.16e+00      1.34e-02      4.62e-02    6.3e-04
  41200      1.43e+00      1.51e-02      5.69e-02    6.3e-04
  41300      9.76e-01      5.31e-02      3.87e-02    6.3e-04
  41400      1.10e+00      6.87e-03      4.38e-02    6.3e-04
  41500      9.70e-01      9.66e-03      3.86e-02    6.3e-04
  41600      8.91e-01      3.50e-02      3.54e-02    6.3e-04
  41700      1.12e+00      8.30e-03      4.44e-02    6.3e-04
  41800      9.87e-01      9.81e-03      3.93e-02    6.3e-04
  41900      1.16e+00      1.45e-02      4.63e-02    6.3e-04
  42000      1.17e+00      1.48e-02      4.64e-02    6.3e-04
  42100      1.00e+00      3.28e-02      3.99e-02    6.3e-04
  42200      1.10e+00      4.71e-02      4.38e-02    6.3e-04
  42300      1.11e+00      1.36e-02      4.43e-02    6.3e-04
  42400      1.50e+00      2.06e-02      5.97e-02    6.3e-04
  42500      1.06e+00      3.54e-02      4.21e-02    6.3e-04
  42600      1.28e+00      1.06e-02      5.08e-02    6.3e-04
  42700      1.58e+00      2.26e-02      6.27e-02    6.3e-04
  42800      1.82e+00      3.03e-02      7.25e-02    6.3e-04
  42900      1.21e+00      1.95e-02      4.83e-02    6.3e-04
  43000      1.29e+00      2.76e-02      5.14e-02    6.3e-04
  43100      1.52e+00      2.98e-02      6.04e-02    6.3e-04
  43200      1.22e+00      2.84e-02      4.84e-02    6.3e-04
  43300      1.82e+00      4.49e-02      7.25e-02    6.3e-04
  43400      9.23e-01      1.34e-02      3.67e-02    6.3e-04
