#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       3.501951e-02       1.643032e-06       1.414716e-02       6.002128e-02       2.013011e-02       3.833916e-02
          10       2.255884e-02       3.797395e-03       1.190034e-02       4.802166e-02       1.951642e-02       3.188120e-02
          20       5.959539e-02       5.694975e-03       2.724023e-02       9.104911e-02       4.814806e-02       6.603854e-02
          30       7.181421e-02       3.466668e-03       3.923387e-02       1.363094e-01       5.308424e-02       8.409995e-02
          40       8.747009e-02       4.269969e-03       4.832441e-02       1.298600e-01       6.953297e-02       9.263861e-02
          50       8.031169e-02       9.830964e-03       4.217658e-02       1.317465e-01       2.848643e-02       8.337372e-02
          60       5.441767e-02       1.161024e-02       2.937001e-02       1.091325e-01       2.316883e-02       5.674720e-02
          70       6.258334e-02       1.318966e-02       3.410962e-02       1.106591e-01       3.074743e-02       6.412064e-02
          80       5.643476e-02       1.545791e-02       3.172593e-02       1.198291e-01       4.611094e-02       6.375948e-02
          90       6.314327e-02       1.324052e-02       3.165091e-02       1.243521e-01       3.616552e-02       6.483873e-02
         100       9.113828e-02       7.689074e-03       4.831173e-02       1.194440e-01       6.593240e-02       9.340127e-02
         110       9.014892e-02       6.210182e-03       4.303020e-02       1.166219e-01       7.195049e-02       9.030483e-02
         120       1.103370e-01       1.079762e-02       4.968962e-02       1.654074e-01       6.789202e-02       1.107901e-01
         130       8.591861e-02       1.427676e-02       4.337527e-02       1.456727e-01       7.677432e-02       1.102633e-01
         140       8.460304e-02       6.327797e-03       4.502513e-02       1.648661e-01       7.073596e-02       1.077039e-01
         150       1.031246e-01       8.494581e-03       5.659471e-02       1.899495e-01       7.566060e-02       1.297281e-01
         160       7.985478e-02       1.330349e-02       4.240198e-02       1.286879e-01       7.150622e-02       1.010204e-01
         170       8.870903e-02       1.155836e-02       4.482979e-02       1.537750e-01       7.680181e-02       1.071308e-01
         180       7.890456e-02       3.939358e-03       4.292488e-02       1.176203e-01       7.019406e-02       9.588253e-02
         190       8.367896e-02       6.065264e-03       4.842817e-02       1.393017e-01       7.401814e-02       1.032667e-01
         200       9.388229e-02       4.156299e-03       5.049025e-02       1.394714e-01       7.681834e-02       1.060657e-01
         210       8.330388e-02       8.820990e-03       4.560253e-02       1.444784e-01       6.694644e-02       1.012238e-01
         220       7.694378e-02       5.453219e-03       3.944712e-02       1.191829e-01       6.030581e-02       8.646220e-02
         230       1.038295e-01       9.999881e-03       4.780568e-02       1.308010e-01       7.741548e-02       9.700476e-02
         240       8.862210e-02       6.690998e-03       4.847684e-02       1.585118e-01       6.311481e-02       1.007361e-01
         250       8.850346e-02       5.604068e-03       4.282363e-02       1.017621e-01       5.729617e-02       8.461871e-02
         260       8.887784e-02       3.411433e-03       4.659126e-02       1.135260e-01       7.503132e-02       9.027872e-02
         270       9.659139e-02       6.560147e-03       4.947590e-02       1.629458e-01       8.252775e-02       1.071314e-01
         280       9.036214e-02       1.119561e-02       3.859372e-02       1.043003e-01       7.230511e-02       9.229652e-02
         290       8.111977e-02       1.090600e-02       3.932926e-02       1.256491e-01       6.502943e-02       9.226061e-02
         300       7.563259e-02       3.699304e-03       3.573735e-02       1.228562e-01       6.027598e-02       8.223106e-02
         310       8.593406e-02       1.215305e-02       4.841416e-02       1.825970e-01       7.429804e-02       1.160638e-01
         320       8.563648e-02       1.257331e-02       4.640935e-02       1.399986e-01       6.631653e-02       1.068530e-01
         330       7.751499e-02       9.186763e-03       4.128135e-02       1.174220e-01       7.069075e-02       9.308646e-02
         340       9.096003e-02       6.577995e-03       4.983639e-02       1.279092e-01       8.193781e-02       1.038351e-01
         350       7.673246e-02       9.363635e-03       4.503172e-02       1.280268e-01       6.214380e-02       8.848412e-02
         360       7.428648e-02       5.825325e-03       4.119587e-02       1.114931e-01       7.071309e-02       8.322470e-02
         370       7.073157e-02       1.305828e-02       3.892306e-02       1.038346e-01       3.371897e-02       7.534017e-02
         380       6.020519e-02       8.186946e-03       3.476433e-02       8.584053e-02       4.153996e-02       7.062650e-02
         390       8.655081e-02       3.304317e-03       3.829221e-02       9.343871e-02       5.573441e-02       7.638157e-02
         400       8.202880e-02       1.184109e-02       3.870808e-02       1.185099e-01       5.314562e-02       7.873093e-02
         410       6.527097e-02       8.302991e-03       3.442174e-02       8.997502e-02       5.931440e-02       7.250964e-02
         420       7.902791e-02       8.582591e-03       4.347368e-02       1.125685e-01       6.247154e-02       8.928232e-02
         430       5.775779e-02       3.603723e-03       3.476563e-02       9.552736e-02       5.925512e-02       8.184124e-02
         440       3.685914e-02       1.277640e-02       2.597956e-02       9.168925e-02       3.854327e-02       6.339351e-02
         450       6.241911e-02       2.266440e-02       3.985941e-02       1.512178e-01       5.157965e-02       9.339962e-02
         460       8.680050e-02       6.575382e-03       5.093117e-02       1.513924e-01       7.168934e-02       1.129566e-01
         470       7.496656e-02       7.590512e-03       4.167906e-02       1.202539e-01       5.941770e-02       9.449247e-02
         480       7.268790e-02       1.280927e-02       3.575568e-02       1.001370e-01       6.962967e-02       8.538452e-02
         490       4.562672e-02       1.994375e-02       2.920675e-02       1.007359e-01       6.173469e-02       8.232393e-02
         500       3.172364e-02       1.528733e-02       2.257315e-02       1.099413e-01       6.316699e-02       8.311129e-02
         510       3.892535e-02       1.348373e-02       2.704094e-02       1.172937e-01       5.916257e-02       7.917037e-02
         520       5.115596e-02       7.394761e-03       2.855057e-02       9.498371e-02       3.197402e-02       7.450381e-02
         530       8.732497e-02       1.360291e-02       4.279762e-02       1.555315e-01       5.763183e-02       1.077374e-01
         540       5.867658e-02       2.018501e-02       3.384127e-02       1.502904e-01       4.169554e-02       8.687820e-02
         550       5.381486e-02       1.803329e-02       3.593239e-02       1.487703e-01       3.987378e-02       8.481883e-02
         560       9.472778e-02       2.674459e-02       4.460724e-02       1.477796e-01       4.600885e-02       8.845833e-02
         570       1.034903e-01       1.876769e-02       4.876980e-02       1.538767e-01       6.829072e-02       9.706751e-02
         580       9.822002e-02       1.450839e-02       4.078275e-02       1.455663e-01       6.629432e-02       9.412253e-02
         590       8.516822e-02       1.489383e-02       3.999592e-02       1.330967e-01       6.961131e-02       9.410407e-02
         600       7.506731e-02       3.591199e-03       3.511253e-02       1.210765e-01       6.267191e-02       9.015358e-02
         610       5.480040e-02       7.551098e-03       2.822944e-02       1.144640e-01       5.794586e-02       7.929891e-02
