#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
           0       1.212597e-02       1.146480e-03       5.590232e-03       1.433145e-02       9.456549e-03       1.219407e-02
          10       1.298576e-02       3.137619e-03       5.943457e-03       2.478482e-02       5.126110e-03       1.835306e-02
          20       4.678323e-03       1.037690e-03       3.455066e-03       2.011996e-02       7.641520e-03       1.346222e-02
          30       7.346573e-03       1.418025e-03       3.803951e-03       2.095121e-02       6.508365e-03       1.122983e-02
          40       6.875139e-03       1.454760e-03       4.268857e-03       1.558881e-02       8.615782e-03       1.231718e-02
          50       7.381566e-03       6.142104e-04       3.673354e-03       1.278874e-02       7.598396e-03       9.955706e-03
          60       3.871788e-03       7.415361e-04       3.000625e-03       1.487918e-02       3.814146e-03       9.117856e-03
          70       9.064341e-03       1.814402e-03       4.300949e-03       1.831957e-02       5.245299e-03       1.104712e-02
          80       9.224737e-03       6.561291e-04       5.485856e-03       2.138494e-02       7.669018e-03       1.276144e-02
          90       9.589841e-03       1.563229e-03       4.478735e-03       1.351292e-02       3.266598e-03       1.058588e-02
         100       1.139394e-02       1.205347e-03       4.658150e-03       1.606203e-02       7.256644e-03       1.145980e-02
         110       4.955044e-03       1.809331e-03       4.031434e-03       2.441091e-02       7.173337e-03       1.510937e-02
         120       6.969503e-03       1.650757e-03       3.939807e-03       1.791709e-02       7.738412e-03       1.149710e-02
         130       1.240343e-02       1.723718e-03       5.835970e-03       3.037635e-02       1.311064e-02       1.930813e-02
         140       8.295646e-03       9.823798e-04       4.897946e-03       2.720906e-02       3.945606e-03       1.480952e-02
         150       1.084796e-02       2.085569e-03       4.545722e-03       2.010401e-02       7.141830e-03       1.222956e-02
         160       1.198657e-02       2.163561e-03       6.186108e-03       3.111666e-02       1.236842e-02       1.864305e-02
         170       1.532093e-02       1.419566e-03       6.105355e-03       3.434669e-02       7.631188e-03       2.185282e-02
         180       1.057532e-02       9.148258e-04       5.039756e-03       1.520253e-02       9.543578e-03       1.229276e-02
         190       6.570491e-03       1.556470e-03       4.153365e-03       1.655915e-02       5.858959e-03       1.213645e-02
         200       8.487513e-03       1.150182e-03       4.660757e-03       2.456662e-02       6.307008e-03       1.293515e-02
         210       5.714702e-03       3.486897e-03       4.615891e-03       2.724709e-02       7.534971e-03       1.380604e-02
         220       7.687292e-03       1.115776e-03       4.243299e-03       2.191668e-02       9.116767e-03       1.400480e-02
         230       8.680795e-03       1.692337e-03       4.534886e-03       2.308145e-02       6.266575e-03       1.333713e-02
         240       7.086430e-03       1.079899e-03       3.537924e-03       2.049504e-02       8.104158e-03       1.393460e-02
         250       1.104694e-02       2.017720e-03       4.772729e-03       2.893299e-02       1.000902e-02       1.472736e-02
         260       7.546488e-03       8.593532e-04       4.235777e-03       1.851472e-02       6.794057e-03       1.227416e-02
         270       7.713773e-03       2.877977e-04       3.396806e-03       2.504693e-02       8.910317e-03       1.379470e-02
         280       9.563938e-03       2.648558e-03       5.050193e-03       3.238111e-02       9.716651e-03       1.622399e-02
         290       8.279830e-03       2.479087e-03       4.896998e-03       2.057506e-02       5.791697e-03       1.510895e-02
         300       1.747480e-02       2.233371e-03       7.334015e-03       2.615071e-02       6.544564e-03       1.713041e-02
         310       1.111003e-02       1.438547e-03       5.304341e-03       2.452349e-02       4.798190e-03       1.609653e-02
         320       7.289232e-03       8.779298e-04       4.085239e-03       2.448286e-02       7.367884e-03       1.335865e-02
         330       9.752402e-03       2.859253e-03       6.078830e-03       2.502410e-02       5.003382e-03       1.651851e-02
         340       9.461351e-03       3.076480e-03       5.732152e-03       2.232431e-02       5.778590e-03       1.462590e-02
         350       6.138287e-03       1.706148e-03       3.743851e-03       1.503890e-02       7.634764e-03       1.196382e-02
         360       7.561140e-03       2.601552e-03       4.216899e-03       1.397782e-02       2.268886e-03       1.094574e-02
         370       1.107028e-02       2.245229e-03       4.733620e-03       2.320128e-02       6.065244e-03       1.186532e-02
         380       1.273537e-02       2.049024e-03       5.505177e-03       1.799914e-02       7.068802e-03       1.258928e-02
         390       6.740249e-03       8.501278e-04       3.365637e-03       1.329863e-02       6.164178e-03       9.303859e-03
         400       8.631329e-03       1.484485e-03       5.037824e-03       1.622673e-02       8.986190e-03       1.272248e-02
         410       8.991453e-03       4.946088e-03       7.054573e-03       2.430473e-02       9.156236e-03       1.623616e-02
         420       5.561017e-03       3.518844e-03       4.874024e-03       2.016111e-02       6.507766e-03       1.286652e-02
