#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
   9900      1.92e+00      1.95e-02      6.25e-02    9.4e-04
  10000      1.61e+00      8.27e-02      5.38e-02    8.9e-04
  10100      2.18e+00      3.29e-02      7.29e-02    8.9e-04
  10200      2.44e+00      2.16e-02      8.19e-02    8.9e-04
  10300      1.76e+00      2.43e-02      5.91e-02    8.9e-04
  10400      1.79e+00      3.56e-02      6.01e-02    8.9e-04
  10500      1.47e+00      6.54e-02      4.92e-02    8.9e-04
  10600      1.73e+00      7.56e-02      5.78e-02    8.9e-04
  10700      1.92e+00      2.27e-02      6.42e-02    8.9e-04
  10800      2.36e+00      3.69e-02      7.90e-02    8.9e-04
  10900      1.20e+00      9.32e-03      4.03e-02    8.9e-04
  11000      1.84e+00      4.11e-02      6.16e-02    8.9e-04
  11100      1.45e+00      1.43e-01      4.85e-02    8.9e-04
  11200      1.89e+00      4.28e-02      6.34e-02    8.9e-04
  11300      1.81e+00      2.14e-02      6.07e-02    8.9e-04
  11400      1.26e+00      1.88e-02      4.22e-02    8.9e-04
  11500      1.86e+00      4.04e-02      6.24e-02    8.9e-04
  11600      1.69e+00      5.77e-02      5.65e-02    8.9e-04
  11700      1.26e+00      1.25e-02      4.20e-02    8.9e-04
  11800      1.73e+00      3.33e-02      5.81e-02    8.9e-04
  11900      1.71e+00      6.90e-02      5.71e-02    8.9e-04
  12000      1.49e+00      3.32e-02      4.99e-02    8.9e-04
  12100      1.37e+00      5.20e-02      4.60e-02    8.9e-04
  12200      2.09e+00      3.97e-02      7.00e-02    8.9e-04
  12300      3.71e+00      1.38e-01      1.24e-01    8.9e-04
  12400      1.75e+00      4.56e-02      5.87e-02    8.9e-04
  12500      2.22e+00      3.02e-02      7.43e-02    8.9e-04
  12600      1.64e+00      2.06e-02      5.48e-02    8.9e-04
  12700      1.58e+00      3.19e-02      5.31e-02    8.9e-04
  12800      1.85e+00      2.00e-02      6.20e-02    8.9e-04
  12900      2.20e+00      2.89e-02      7.38e-02    8.9e-04
  13000      1.23e+00      1.07e-02      4.14e-02    8.9e-04
  13100      1.56e+00      1.70e-02      5.23e-02    8.9e-04
  13200      2.22e+00      1.06e-01      7.43e-02    8.9e-04
  13300      1.49e+00      2.02e-02      5.00e-02    8.9e-04
  13400      1.69e+00      2.62e-02      5.66e-02    8.9e-04
  13500      1.87e+00      1.07e-01      6.26e-02    8.9e-04
  13600      1.42e+00      2.10e-02      4.74e-02    8.9e-04
  13700      1.57e+00      1.60e-02      5.27e-02    8.9e-04
  13800      1.41e+00      9.35e-03      4.73e-02    8.9e-04
  13900      2.14e+00      1.67e-02      7.18e-02    8.9e-04
  14000      1.43e+00      2.07e-02      4.79e-02    8.9e-04
  14100      1.35e+00      5.12e-02      4.53e-02    8.9e-04
  14200      1.98e+00      3.88e-02      6.62e-02    8.9e-04
  14300      2.25e+00      8.13e-02      7.54e-02    8.9e-04
  14400      2.07e+00      5.84e-02      6.93e-02    8.9e-04
  14500      1.45e+00      5.43e-02      4.86e-02    8.9e-04
  14600      1.35e+00      3.17e-02      4.53e-02    8.9e-04
  14700      1.78e+00      9.21e-02      5.97e-02    8.9e-04
  14800      1.18e+00      5.95e-02      3.95e-02    8.9e-04
  14900      1.52e+00      3.79e-02      5.08e-02    8.9e-04
  15000      2.06e+00      3.49e-02      7.10e-02    8.4e-04
  15100      1.99e+00      2.01e-02      6.86e-02    8.4e-04
  15200      1.52e+00      3.47e-02      5.25e-02    8.4e-04
  15300      1.84e+00      4.57e-02      6.35e-02    8.4e-04
  15400      1.49e+00      1.56e-02      5.13e-02    8.4e-04
  15500      1.74e+00      8.42e-02      6.00e-02    8.4e-04
  15600      1.49e+00      1.97e-02      5.14e-02    8.4e-04
  15700      2.12e+00      2.82e-02      7.31e-02    8.4e-04
  15800      2.12e+00      3.46e-01      7.19e-02    8.4e-04
  15900      9.25e-01      1.14e-01      3.16e-02    8.4e-04
  16000      1.57e+00      6.97e-02      5.39e-02    8.4e-04
  16100      1.58e+00      4.99e-02      5.45e-02    8.4e-04
  16200      1.88e+00      5.20e-02      6.49e-02    8.4e-04
  16300      1.79e+00      1.93e-02      6.16e-02    8.4e-04
  16400      1.65e+00      4.79e-02      5.68e-02    8.4e-04
  16500      1.95e+00      7.86e-02      6.72e-02    8.4e-04
  16600      1.81e+00      2.44e-02      6.22e-02    8.4e-04
  16700      1.65e+00      3.51e-02      5.68e-02    8.4e-04
  16800      1.30e+00      2.85e-02      4.49e-02    8.4e-04
  16900      1.61e+00      7.21e-02      5.53e-02    8.4e-04
  17000      1.67e+00      2.07e-02      5.77e-02    8.4e-04
  17100      1.80e+00      1.91e-02      6.21e-02    8.4e-04
  17200      1.96e+00      2.74e-02      6.76e-02    8.4e-04
  17300      1.49e+00      1.85e-02      5.12e-02    8.4e-04
  17400      1.30e+00      1.97e-02      4.49e-02    8.4e-04
  17500      1.42e+00      2.76e-02      4.91e-02    8.4e-04
  17600      1.77e+00      3.12e-02      6.11e-02    8.4e-04
  17700      2.76e+00      3.76e-02      9.53e-02    8.4e-04
  17800      1.39e+00      3.65e-02      4.77e-02    8.4e-04
  17900      1.53e+00      2.10e-02      5.28e-02    8.4e-04
  18000      1.37e+00      6.58e-02      4.73e-02    8.4e-04
  18100      1.69e+00      1.73e-02      5.82e-02    8.4e-04
  18200      1.96e+00      1.96e-02      6.74e-02    8.4e-04
  18300      1.46e+00      3.27e-02      5.04e-02    8.4e-04
  18400      1.81e+00      4.74e-02      6.25e-02    8.4e-04
  18500      1.82e+00      8.50e-02      6.28e-02    8.4e-04
  18600      2.02e+00      4.24e-02      6.96e-02    8.4e-04
  18700      1.56e+00      2.20e-02      5.39e-02    8.4e-04
